date,geography_code,fam_comp_name,c_sex_name,c_ecopuk11_name,obs_value
2001,E09000021,One parent working,Males,Economically inactive,309
2001,E09000021,One parent working,Females,Employed Part-time,939
2001,E09000021,One parent working,Females,Employed Full-time,1235
2001,E09000021,One parent working,Females,Unemployed,203
2001,E09000021,One parent working,Females,Economically inactive,4074
2001,E09000021,One parent working - Lone Parent family,All persons,Employed Part-time,763
2001,E09000021,One parent working - Lone Parent family,All persons,Employed Full-time,1171
2001,E09000021,One parent working - Lone Parent family,All persons,Unemployed,0
2001,E09000021,One parent working - Lone Parent family,All persons,Economically inactive,0
2001,E09000021,One parent working - Lone Parent family,Males,Employed Part-time,24
2001,E09000021,One parent working - Lone Parent family,Males,Employed Full-time,227
2001,E09000021,One parent working - Lone Parent family,Males,Unemployed,0
2001,E09000021,One parent working - Lone Parent family,Males,Economically inactive,0
2001,E09000021,One parent working - Lone Parent family,Females,Employed Part-time,739
2001,E09000021,One parent working - Lone Parent family,Females,Employed Full-time,944
2001,E09000021,One parent working - Lone Parent family,Females,Unemployed,0
2001,E09000021,One parent working - Lone Parent family,Females,Economically inactive,0
2001,E09000021,One parent working - Lone Parent family - 1 dependent child,All persons,Employed Part-time,418
2001,E09000021,One parent working - Lone Parent family - 1 dependent child,All persons,Employed Full-time,799
2001,E09000021,One parent working - Lone Parent family - 1 dependent child,All persons,Unemployed,0
2001,E09000021,One parent working - Lone Parent family - 1 dependent child,All persons,Economically inactive,0
2001,E09000021,One parent working - Lone Parent family - 1 dependent child,Males,Employed Part-time,16
2001,E09000021,One parent working - Lone Parent family - 1 dependent child,Males,Employed Full-time,141
2001,E09000021,One parent working - Lone Parent family - 1 dependent child,Males,Unemployed,0
2001,E09000021,One parent working - Lone Parent family - 1 dependent child,Males,Economically inactive,0
2001,E09000021,One parent working - Lone Parent family - 1 dependent child,Females,Employed Part-time,402
2001,E09000021,One parent working - Lone Parent family - 1 dependent child,Females,Employed Full-time,658
2001,E09000021,One parent working - Lone Parent family - 1 dependent child,Females,Unemployed,0
2001,E09000021,One parent working - Lone Parent family - 1 dependent child,Females,Economically inactive,0
2001,E09000021,One parent working - Lone Parent family - 2 or more dependent children,All persons,Employed Part-time,345
2001,E09000021,One parent working - Lone Parent family - 2 or more dependent children,All persons,Employed Full-time,372
2001,E09000021,One parent working - Lone Parent family - 2 or more dependent children,All persons,Unemployed,0
2001,E09000021,One parent working - Lone Parent family - 2 or more dependent children,All persons,Economically inactive,0
2001,E09000021,One parent working - Lone Parent family - 2 or more dependent children,Males,Employed Part-time,8
2001,E09000021,One parent working - Lone Parent family - 2 or more dependent children,Males,Employed Full-time,86
2001,E09000021,One parent working - Lone Parent family - 2 or more dependent children,Males,Unemployed,0
2001,E09000021,One parent working - Lone Parent family - 2 or more dependent children,Males,Economically inactive,0
2001,E09000021,One parent working - Lone Parent family - 2 or more dependent children,Females,Employed Part-time,337
2001,E09000021,One parent working - Lone Parent family - 2 or more dependent children,Females,Employed Full-time,286
2001,E09000021,One parent working - Lone Parent family - 2 or more dependent children,Females,Unemployed,0
2001,E09000021,One parent working - Lone Parent family - 2 or more dependent children,Females,Economically inactive,0
2001,E09000021,One parent working - Couple family,All persons,Employed Part-time,464
2001,E09000021,One parent working - Couple family,All persons,Employed Full-time,4307
2001,E09000021,One parent working - Couple family,All persons,Unemployed,373
2001,E09000021,One parent working - Couple family,All persons,Economically inactive,4383
2001,E09000021,One parent working - Couple family,Males,Employed Part-time,264
2001,E09000021,One parent working - Couple family,Males,Employed Full-time,4016
2001,E09000021,One parent working - Couple family,Males,Unemployed,170
2001,E09000021,One parent working - Couple family,Males,Economically inactive,309
2001,E09000021,One parent working - Couple family,Females,Employed Part-time,200
2001,E09000021,One parent working - Couple family,Females,Employed Full-time,291
2001,E09000021,One parent working - Couple family,Females,Unemployed,203
2001,E09000021,One parent working - Couple family,Females,Economically inactive,4074
2001,E09000021,One parent working - Couple family - 1 dependent child,All persons,Employed Part-time,173
2001,E09000021,One parent working - Couple family - 1 dependent child,All persons,Employed Full-time,1483
2001,E09000021,One parent working - Couple family - 1 dependent child,All persons,Unemployed,155
2001,E09000021,One parent working - Couple family - 1 dependent child,All persons,Economically inactive,1492
2001,E09000021,One parent working - Couple family - 1 dependent child,Males,Employed Part-time,92
2001,E09000021,One parent working - Couple family - 1 dependent child,Males,Employed Full-time,1326
2001,E09000021,One parent working - Couple family - 1 dependent child,Males,Unemployed,75
2001,E09000021,One parent working - Couple family - 1 dependent child,Males,Economically inactive,156
2001,E09000021,One parent working - Couple family - 1 dependent child,Females,Employed Part-time,81
2001,E09000021,One parent working - Couple family - 1 dependent child,Females,Employed Full-time,157
2001,E09000021,One parent working - Couple family - 1 dependent child,Females,Unemployed,80
2001,E09000021,One parent working - Couple family - 1 dependent child,Females,Economically inactive,1336
2001,E09000021,One parent working - Couple family - 2 or more dependent children,All persons,Employed Part-time,291
2001,E09000021,One parent working - Couple family - 2 or more dependent children,All persons,Employed Full-time,2824
2001,E09000021,One parent working - Couple family - 2 or more dependent children,All persons,Unemployed,218
2001,E09000021,One parent working - Couple family - 2 or more dependent children,All persons,Economically inactive,2891
2001,E09000021,One parent working - Couple family - 2 or more dependent children,Males,Employed Part-time,172
2001,E09000021,One parent working - Couple family - 2 or more dependent children,Males,Employed Full-time,2690
2001,E09000021,One parent working - Couple family - 2 or more dependent children,Males,Unemployed,95
2001,E09000021,One parent working - Couple family - 2 or more dependent children,Males,Economically inactive,153
2001,E09000021,One parent working - Couple family - 2 or more dependent children,Females,Employed Part-time,119
2001,E09000021,One parent working - Couple family - 2 or more dependent children,Females,Employed Full-time,134
2001,E09000021,One parent working - Couple family - 2 or more dependent children,Females,Unemployed,123
2001,E09000021,One parent working - Couple family - 2 or more dependent children,Females,Economically inactive,2738
2001,E09000021,No working parents,All persons,Employed Part-time,0
2001,E09000021,No working parents,All persons,Employed Full-time,0
2001,E09000021,No working parents,All persons,Unemployed,387
2001,E09000021,No working parents,All persons,Economically inactive,2469
2001,E09000021,No working parents,Males,Employed Part-time,0
2001,E09000021,No working parents,Males,Employed Full-time,0
2001,E09000021,No working parents,Males,Unemployed,207
2001,E09000021,No working parents,Males,Economically inactive,501
2001,E09000021,No working parents,Females,Employed Part-time,0
2001,E09000021,No working parents,Females,Employed Full-time,0
2001,E09000021,No working parents,Females,Unemployed,180
2001,E09000021,No working parents,Females,Economically inactive,1968
2001,E09000021,No working parents - Lone Parent family,All persons,Employed Part-time,0
2001,E09000021,No working parents - Lone Parent family,All persons,Employed Full-time,0
2001,E09000021,No working parents - Lone Parent family,All persons,Unemployed,144
2001,E09000021,No working parents - Lone Parent family,All persons,Economically inactive,1466
2001,E09000021,No working parents - Lone Parent family,Males,Employed Part-time,0
2001,E09000021,No working parents - Lone Parent family,Males,Employed Full-time,0
2001,E09000021,No working parents - Lone Parent family,Males,Unemployed,15
2001,E09000021,No working parents - Lone Parent family,Males,Economically inactive,83
2001,E09000021,No working parents - Lone Parent family,Females,Employed Part-time,0
2001,E09000021,No working parents - Lone Parent family,Females,Employed Full-time,0
2001,E09000021,No working parents - Lone Parent family,Females,Unemployed,129
2001,E09000021,No working parents - Lone Parent family,Females,Economically inactive,1383
2001,E09000021,No working parents - Lone Parent family - 1 dependent child,All persons,Employed Part-time,0
2001,E09000021,No working parents - Lone Parent family - 1 dependent child,All persons,Employed Full-time,0
2001,E09000021,No working parents - Lone Parent family - 1 dependent child,All persons,Unemployed,88
2001,E09000021,No working parents - Lone Parent family - 1 dependent child,All persons,Economically inactive,729
2001,E09000021,No working parents - Lone Parent family - 1 dependent child,Males,Employed Part-time,0
2001,E09000021,No working parents - Lone Parent family - 1 dependent child,Males,Employed Full-time,0
2001,E09000021,No working parents - Lone Parent family - 1 dependent child,Males,Unemployed,12
2001,E09000021,No working parents - Lone Parent family - 1 dependent child,Males,Economically inactive,53
2001,E09000021,No working parents - Lone Parent family - 1 dependent child,Females,Employed Part-time,0
2001,E09000021,No working parents - Lone Parent family - 1 dependent child,Females,Employed Full-time,0
2001,E09000021,No working parents - Lone Parent family - 1 dependent child,Females,Unemployed,76
2001,E09000021,No working parents - Lone Parent family - 1 dependent child,Females,Economically inactive,676
2001,E09000021,No working parents - Lone Parent family - 2 or more dependent children,All persons,Employed Part-time,0
2001,E09000021,No working parents - Lone Parent family - 2 or more dependent children,All persons,Employed Full-time,0
2001,E09000021,No working parents - Lone Parent family - 2 or more dependent children,All persons,Unemployed,56
2001,E09000021,No working parents - Lone Parent family - 2 or more dependent children,All persons,Economically inactive,737
2001,E09000021,No working parents - Lone Parent family - 2 or more dependent children,Males,Employed Part-time,0
2001,E09000021,No working parents - Lone Parent family - 2 or more dependent children,Males,Employed Full-time,0
2001,E09000021,No working parents - Lone Parent family - 2 or more dependent children,Males,Unemployed,3
2001,E09000021,No working parents - Lone Parent family - 2 or more dependent children,Males,Economically inactive,30
2001,E09000021,No working parents - Lone Parent family - 2 or more dependent children,Females,Employed Part-time,0
2001,E09000021,No working parents - Lone Parent family - 2 or more dependent children,Females,Employed Full-time,0
2001,E09000021,No working parents - Lone Parent family - 2 or more dependent children,Females,Unemployed,53
2001,E09000021,No working parents - Lone Parent family - 2 or more dependent children,Females,Economically inactive,707
2001,E09000021,No working parents - Couple family,All persons,Employed Part-time,0
2001,E09000021,No working parents - Couple family,All persons,Employed Full-time,0
2001,E09000021,No working parents - Couple family,All persons,Unemployed,243
2001,E09000021,No working parents - Couple family,All persons,Economically inactive,1003
2001,E09000021,No working parents - Couple family,Males,Employed Part-time,0
2001,E09000021,No working parents - Couple family,Males,Employed Full-time,0
2001,E09000021,No working parents - Couple family,Males,Unemployed,192
2001,E09000021,No working parents - Couple family,Males,Economically inactive,418
2001,E09000021,No working parents - Couple family,Females,Employed Part-time,0
2001,E09000021,No working parents - Couple family,Females,Employed Full-time,0
2001,E09000021,No working parents - Couple family,Females,Unemployed,51
2001,E09000021,No working parents - Couple family,Females,Economically inactive,585
2001,E09000021,No working parents - Couple family - 1 dependent child,All persons,Employed Part-time,0
2001,E09000021,No working parents - Couple family - 1 dependent child,All persons,Employed Full-time,0
2001,E09000021,No working parents - Couple family - 1 dependent child,All persons,Unemployed,91
2001,E09000021,No working parents - Couple family - 1 dependent child,All persons,Economically inactive,405
2001,E09000021,No working parents - Couple family - 1 dependent child,Males,Employed Part-time,0
2001,E09000021,No working parents - Couple family - 1 dependent child,Males,Employed Full-time,0
2001,E09000021,No working parents - Couple family - 1 dependent child,Males,Unemployed,70
2001,E09000021,No working parents - Couple family - 1 dependent child,Males,Economically inactive,174
2001,E09000021,No working parents - Couple family - 1 dependent child,Females,Employed Part-time,0
2001,E09000021,No working parents - Couple family - 1 dependent child,Females,Employed Full-time,0
2001,E09000021,No working parents - Couple family - 1 dependent child,Females,Unemployed,21
2001,E09000021,No working parents - Couple family - 1 dependent child,Females,Economically inactive,231
2001,E09000021,No working parents - Couple family - 2 or more dependent children,All persons,Employed Part-time,0
2001,E09000021,No working parents - Couple family - 2 or more dependent children,All persons,Employed Full-time,0
2001,E09000021,No working parents - Couple family - 2 or more dependent children,All persons,Unemployed,152
2001,E09000021,No working parents - Couple family - 2 or more dependent children,All persons,Economically inactive,598
2001,E09000021,No working parents - Couple family - 2 or more dependent children,Males,Employed Part-time,0
2001,E09000021,No working parents - Couple family - 2 or more dependent children,Males,Employed Full-time,0
2001,E09000021,No working parents - Couple family - 2 or more dependent children,Males,Unemployed,122
2001,E09000021,No working parents - Couple family - 2 or more dependent children,Males,Economically inactive,244
2001,E09000021,No working parents - Couple family - 2 or more dependent children,Females,Employed Part-time,0
2001,E09000021,No working parents - Couple family - 2 or more dependent children,Females,Employed Full-time,0
2001,E09000021,No working parents - Couple family - 2 or more dependent children,Females,Unemployed,30
2001,E09000021,No working parents - Couple family - 2 or more dependent children,Females,Economically inactive,354
2001,E09000024,All parents,All persons,Employed Part-time,7332
2001,E09000024,All parents,All persons,Employed Full-time,20929
2001,E09000024,All parents,All persons,Unemployed,1267
2001,E09000024,All parents,All persons,Economically inactive,9694
2001,E09000024,All parents,Males,Employed Part-time,973
2001,E09000024,All parents,Males,Employed Full-time,14374
2001,E09000024,All parents,Males,Unemployed,597
2001,E09000024,All parents,Males,Economically inactive,1411
2001,E09000024,All parents,Females,Employed Part-time,6359
2001,E09000024,All parents,Females,Employed Full-time,6555
2001,E09000024,All parents,Females,Unemployed,670
2001,E09000024,All parents,Females,Economically inactive,8283
2001,E09000024,Both parents working - Couple family,All persons,Employed Part-time,5628
2001,E09000024,Both parents working - Couple family,All persons,Employed Full-time,13828
2001,E09000024,Both parents working - Couple family,All persons,Unemployed,0
2001,E09000024,Both parents working - Couple family,All persons,Economically inactive,0
2001,E09000024,Both parents working - Couple family,Males,Employed Part-time,530
2001,E09000024,Both parents working - Couple family,Males,Employed Full-time,9192
2001,E09000024,Both parents working - Couple family,Males,Unemployed,0
2001,E09000024,Both parents working - Couple family,Males,Economically inactive,0
2001,E09000024,Both parents working - Couple family,Females,Employed Part-time,5098
2001,E09000024,Both parents working - Couple family,Females,Employed Full-time,4636
2001,E09000024,Both parents working - Couple family,Females,Unemployed,0
2001,E09000024,Both parents working - Couple family,Females,Economically inactive,0
2001,E09000024,Both parents working - Couple family - 1 dependent child,All persons,Employed Part-time,2015
2001,E09000024,Both parents working - Couple family - 1 dependent child,All persons,Employed Full-time,6191
2001,E09000024,Both parents working - Couple family - 1 dependent child,All persons,Unemployed,0
2001,E09000024,Both parents working - Couple family - 1 dependent child,All persons,Economically inactive,0
2001,E09000024,Both parents working - Couple family - 1 dependent child,Males,Employed Part-time,221
2001,E09000024,Both parents working - Couple family - 1 dependent child,Males,Employed Full-time,3879
2001,E09000024,Both parents working - Couple family - 1 dependent child,Males,Unemployed,0
2001,E09000024,Both parents working - Couple family - 1 dependent child,Males,Economically inactive,0
2001,E09000024,Both parents working - Couple family - 1 dependent child,Females,Employed Part-time,1794
2001,E09000024,Both parents working - Couple family - 1 dependent child,Females,Employed Full-time,2312
2001,E09000024,Both parents working - Couple family - 1 dependent child,Females,Unemployed,0
2001,E09000024,Both parents working - Couple family - 1 dependent child,Females,Economically inactive,0
2001,E09000024,Both parents working - Couple family - 2 or more dependent children,All persons,Employed Part-time,3613
2001,E09000024,Both parents working - Couple family - 2 or more dependent children,All persons,Employed Full-time,7637
2001,E09000024,Both parents working - Couple family - 2 or more dependent children,All persons,Unemployed,0
2001,E09000024,Both parents working - Couple family - 2 or more dependent children,All persons,Economically inactive,0
2001,E09000024,Both parents working - Couple family - 2 or more dependent children,Males,Employed Part-time,309
2001,E09000024,Both parents working - Couple family - 2 or more dependent children,Males,Employed Full-time,5313
2001,E09000024,Both parents working - Couple family - 2 or more dependent children,Males,Unemployed,0
2001,E09000024,Both parents working - Couple family - 2 or more dependent children,Males,Economically inactive,0
2001,E09000024,Both parents working - Couple family - 2 or more dependent children,Females,Employed Part-time,3304
2001,E09000024,Both parents working - Couple family - 2 or more dependent children,Females,Employed Full-time,2324
2001,E09000024,Both parents working - Couple family - 2 or more dependent children,Females,Unemployed,0
2001,E09000024,Both parents working - Couple family - 2 or more dependent children,Females,Economically inactive,0
2001,E09000024,One parent working,All persons,Employed Part-time,1704
2001,E09000024,One parent working,All persons,Employed Full-time,7101
2001,E09000024,One parent working,All persons,Unemployed,546
2001,E09000024,One parent working,All persons,Economically inactive,5485
2001,E09000024,One parent working,Males,Employed Part-time,443
2001,E09000024,One parent working,Males,Employed Full-time,5182
2001,E09000024,One parent working,Males,Unemployed,257
2001,E09000024,One parent working,Males,Economically inactive,508
2001,E09000024,One parent working,Females,Employed Part-time,1261
2001,E09000024,One parent working,Females,Employed Full-time,1919
2001,E09000024,One parent working,Females,Unemployed,289
2001,E09000024,One parent working,Females,Economically inactive,4977
2001,E09000024,One parent working - Lone Parent family,All persons,Employed Part-time,958
2001,E09000024,One parent working - Lone Parent family,All persons,Employed Full-time,1793
2001,E09000024,One parent working - Lone Parent family,All persons,Unemployed,0
2001,E09000024,One parent working - Lone Parent family,All persons,Economically inactive,0
2001,E09000024,One parent working - Lone Parent family,Males,Employed Part-time,35
2001,E09000024,One parent working - Lone Parent family,Males,Employed Full-time,311
2001,E09000024,One parent working - Lone Parent family,Males,Unemployed,0
2001,E09000024,One parent working - Lone Parent family,Males,Economically inactive,0
2001,E09000024,One parent working - Lone Parent family,Females,Employed Part-time,923
2001,E09000024,One parent working - Lone Parent family,Females,Employed Full-time,1482
2001,E09000024,One parent working - Lone Parent family,Females,Unemployed,0
2001,E09000024,One parent working - Lone Parent family,Females,Economically inactive,0
2001,E09000024,One parent working - Lone Parent family - 1 dependent child,All persons,Employed Part-time,486
2001,E09000024,One parent working - Lone Parent family - 1 dependent child,All persons,Employed Full-time,1206
2001,E09000024,One parent working - Lone Parent family - 1 dependent child,All persons,Unemployed,0
2001,E09000024,One parent working - Lone Parent family - 1 dependent child,All persons,Economically inactive,0
2001,E09000024,One parent working - Lone Parent family - 1 dependent child,Males,Employed Part-time,22
2001,E09000024,One parent working - Lone Parent family - 1 dependent child,Males,Employed Full-time,188
2001,E09000024,One parent working - Lone Parent family - 1 dependent child,Males,Unemployed,0
2001,E09000024,One parent working - Lone Parent family - 1 dependent child,Males,Economically inactive,0
2001,E09000024,One parent working - Lone Parent family - 1 dependent child,Females,Employed Part-time,464
2001,E09000024,One parent working - Lone Parent family - 1 dependent child,Females,Employed Full-time,1018
2001,E09000024,One parent working - Lone Parent family - 1 dependent child,Females,Unemployed,0
2001,E09000024,One parent working - Lone Parent family - 1 dependent child,Females,Economically inactive,0
2001,E09000024,One parent working - Lone Parent family - 2 or more dependent children,All persons,Employed Part-time,472
2001,E09000024,One parent working - Lone Parent family - 2 or more dependent children,All persons,Employed Full-time,587
2001,E09000024,One parent working - Lone Parent family - 2 or more dependent children,All persons,Unemployed,0
2001,E09000024,One parent working - Lone Parent family - 2 or more dependent children,All persons,Economically inactive,0
2001,E09000024,One parent working - Lone Parent family - 2 or more dependent children,Males,Employed Part-time,13
2001,E09000024,One parent working - Lone Parent family - 2 or more dependent children,Males,Employed Full-time,123
2001,E09000024,One parent working - Lone Parent family - 2 or more dependent children,Males,Unemployed,0
2001,E09000024,One parent working - Lone Parent family - 2 or more dependent children,Males,Economically inactive,0
2001,E09000024,One parent working - Lone Parent family - 2 or more dependent children,Females,Employed Part-time,459
2001,E09000024,One parent working - Lone Parent family - 2 or more dependent children,Females,Employed Full-time,464
2001,E09000024,One parent working - Lone Parent family - 2 or more dependent children,Females,Unemployed,0
2001,E09000024,One parent working - Lone Parent family - 2 or more dependent children,Females,Economically inactive,0
2001,E09000024,One parent working - Couple family,All persons,Employed Part-time,746
2001,E09000024,One parent working - Couple family,All persons,Employed Full-time,5308
2001,E09000024,One parent working - Couple family,All persons,Unemployed,546
2001,E09000024,One parent working - Couple family,All persons,Economically inactive,5485
2001,E09000024,One parent working - Couple family,Males,Employed Part-time,408
2001,E09000024,One parent working - Couple family,Males,Employed Full-time,4871
2001,E09000024,One parent working - Couple family,Males,Unemployed,257
2001,E09000024,One parent working - Couple family,Males,Economically inactive,508
2001,E09000024,One parent working - Couple family,Females,Employed Part-time,338
2001,E09000024,One parent working - Couple family,Females,Employed Full-time,437
2001,E09000024,One parent working - Couple family,Females,Unemployed,289
2001,E09000024,One parent working - Couple family,Females,Economically inactive,4977
2001,E09000024,One parent working - Couple family - 1 dependent child,All persons,Employed Part-time,284
2001,E09000024,One parent working - Couple family - 1 dependent child,All persons,Employed Full-time,1898
2001,E09000024,One parent working - Couple family - 1 dependent child,All persons,Unemployed,240
2001,E09000024,One parent working - Couple family - 1 dependent child,All persons,Economically inactive,1934
2001,E09000024,One parent working - Couple family - 1 dependent child,Males,Employed Part-time,139
2001,E09000024,One parent working - Couple family - 1 dependent child,Males,Employed Full-time,1674
2001,E09000024,One parent working - Couple family - 1 dependent child,Males,Unemployed,110
2001,E09000024,One parent working - Couple family - 1 dependent child,Males,Economically inactive,256
2001,E09000024,One parent working - Couple family - 1 dependent child,Females,Employed Part-time,145
2001,E09000024,One parent working - Couple family - 1 dependent child,Females,Employed Full-time,224
2001,E09000024,One parent working - Couple family - 1 dependent child,Females,Unemployed,130
2001,E09000024,One parent working - Couple family - 1 dependent child,Females,Economically inactive,1678
2001,E09000024,One parent working - Couple family - 2 or more dependent children,All persons,Employed Part-time,462
2001,E09000024,One parent working - Couple family - 2 or more dependent children,All persons,Employed Full-time,3410
2001,E09000024,One parent working - Couple family - 2 or more dependent children,All persons,Unemployed,306
2001,E09000024,One parent working - Couple family - 2 or more dependent children,All persons,Economically inactive,3551
2001,E09000024,One parent working - Couple family - 2 or more dependent children,Males,Employed Part-time,269
2001,E09000024,One parent working - Couple family - 2 or more dependent children,Males,Employed Full-time,3197
2001,E09000024,One parent working - Couple family - 2 or more dependent children,Males,Unemployed,147
2001,E09000024,One parent working - Couple family - 2 or more dependent children,Males,Economically inactive,252
2001,E09000024,One parent working - Couple family - 2 or more dependent children,Females,Employed Part-time,193
2001,E09000024,One parent working - Couple family - 2 or more dependent children,Females,Employed Full-time,213
2001,E09000024,One parent working - Couple family - 2 or more dependent children,Females,Unemployed,159
2001,E09000024,One parent working - Couple family - 2 or more dependent children,Females,Economically inactive,3299
2001,E09000024,No working parents,All persons,Employed Part-time,0
2001,E09000024,No working parents,All persons,Employed Full-time,0
2001,E09000024,No working parents,All persons,Unemployed,721
2001,E09000024,No working parents,All persons,Economically inactive,4209
2001,E09000024,No working parents,Males,Employed Part-time,0
2001,E09000024,No working parents,Males,Employed Full-time,0
2001,E09000024,No working parents,Males,Unemployed,340
2001,E09000024,No working parents,Males,Economically inactive,903
2001,E09000024,No working parents,Females,Employed Part-time,0
2001,E09000024,No working parents,Females,Employed Full-time,0
2001,E09000024,No working parents,Females,Unemployed,381
2001,E09000024,No working parents,Females,Economically inactive,3306
2001,E09000024,No working parents - Lone Parent family,All persons,Employed Part-time,0
2001,E09000024,No working parents - Lone Parent family,All persons,Employed Full-time,0
2001,E09000024,No working parents - Lone Parent family,All persons,Unemployed,323
2001,E09000024,No working parents - Lone Parent family,All persons,Economically inactive,2484
2001,E09000024,No working parents - Lone Parent family,Males,Employed Part-time,0
2001,E09000024,No working parents - Lone Parent family,Males,Employed Full-time,0
2001,E09000024,No working parents - Lone Parent family,Males,Unemployed,41
2001,E09000024,No working parents - Lone Parent family,Males,Economically inactive,156
2001,E09000024,No working parents - Lone Parent family,Females,Employed Part-time,0
2001,E09000024,No working parents - Lone Parent family,Females,Employed Full-time,0
2001,E09000024,No working parents - Lone Parent family,Females,Unemployed,282
2001,E09000024,No working parents - Lone Parent family,Females,Economically inactive,2328
2001,E09000024,No working parents - Lone Parent family - 1 dependent child,All persons,Employed Part-time,0
2001,E09000024,No working parents - Lone Parent family - 1 dependent child,All persons,Employed Full-time,0
2001,E09000024,No working parents - Lone Parent family - 1 dependent child,All persons,Unemployed,174
2001,E09000024,No working parents - Lone Parent family - 1 dependent child,All persons,Economically inactive,1225
2001,E09000024,No working parents - Lone Parent family - 1 dependent child,Males,Employed Part-time,0
2001,E09000024,No working parents - Lone Parent family - 1 dependent child,Males,Employed Full-time,0
2001,E09000024,No working parents - Lone Parent family - 1 dependent child,Males,Unemployed,31
2001,E09000024,No working parents - Lone Parent family - 1 dependent child,Males,Economically inactive,111
2001,E09000024,No working parents - Lone Parent family - 1 dependent child,Females,Employed Part-time,0
2001,E09000024,No working parents - Lone Parent family - 1 dependent child,Females,Employed Full-time,0
2001,E09000024,No working parents - Lone Parent family - 1 dependent child,Females,Unemployed,143
2001,E09000024,No working parents - Lone Parent family - 1 dependent child,Females,Economically inactive,1114
2001,E09000024,No working parents - Lone Parent family - 2 or more dependent children,All persons,Employed Part-time,0
2001,E09000024,No working parents - Lone Parent family - 2 or more dependent children,All persons,Employed Full-time,0
2001,E09000024,No working parents - Lone Parent family - 2 or more dependent children,All persons,Unemployed,149
2001,E09000024,No working parents - Lone Parent family - 2 or more dependent children,All persons,Economically inactive,1259
2001,E09000024,No working parents - Lone Parent family - 2 or more dependent children,Males,Employed Part-time,0
2001,E09000024,No working parents - Lone Parent family - 2 or more dependent children,Males,Employed Full-time,0
2001,E09000024,No working parents - Lone Parent family - 2 or more dependent children,Males,Unemployed,10
2001,E09000024,No working parents - Lone Parent family - 2 or more dependent children,Males,Economically inactive,45
2001,E09000024,No working parents - Lone Parent family - 2 or more dependent children,Females,Employed Part-time,0
2001,E09000024,No working parents - Lone Parent family - 2 or more dependent children,Females,Employed Full-time,0
2001,E09000024,No working parents - Lone Parent family - 2 or more dependent children,Females,Unemployed,139
2001,E09000024,No working parents - Lone Parent family - 2 or more dependent children,Females,Economically inactive,1214
2001,E09000024,No working parents - Couple family,All persons,Employed Part-time,0
2001,E09000024,No working parents - Couple family,All persons,Employed Full-time,0
2001,E09000024,No working parents - Couple family,All persons,Unemployed,398
2001,E09000024,No working parents - Couple family,All persons,Economically inactive,1725
2001,E09000024,No working parents - Couple family,Males,Employed Part-time,0
2001,E09000024,No working parents - Couple family,Males,Employed Full-time,0
2001,E09000024,No working parents - Couple family,Males,Unemployed,299
2001,E09000024,No working parents - Couple family,Males,Economically inactive,747
2001,E09000024,No working parents - Couple family,Females,Employed Part-time,0
2001,E09000024,No working parents - Couple family,Females,Employed Full-time,0
2001,E09000024,No working parents - Couple family,Females,Unemployed,99
2001,E09000024,No working parents - Couple family,Females,Economically inactive,978
2001,E09000024,No working parents - Couple family - 1 dependent child,All persons,Employed Part-time,0
2001,E09000024,No working parents - Couple family - 1 dependent child,All persons,Employed Full-time,0
2001,E09000024,No working parents - Couple family - 1 dependent child,All persons,Unemployed,118
2001,E09000024,No working parents - Couple family - 1 dependent child,All persons,Economically inactive,644
2001,E09000024,No working parents - Couple family - 1 dependent child,Males,Employed Part-time,0
2001,E09000024,No working parents - Couple family - 1 dependent child,Males,Employed Full-time,0
2001,E09000024,No working parents - Couple family - 1 dependent child,Males,Unemployed,84
2001,E09000024,No working parents - Couple family - 1 dependent child,Males,Economically inactive,290
2001,E09000024,No working parents - Couple family - 1 dependent child,Females,Employed Part-time,0
2001,E09000024,No working parents - Couple family - 1 dependent child,Females,Employed Full-time,0
2001,E09000024,No working parents - Couple family - 1 dependent child,Females,Unemployed,34
2001,E09000024,No working parents - Couple family - 1 dependent child,Females,Economically inactive,354
2001,E09000024,No working parents - Couple family - 2 or more dependent children,All persons,Employed Part-time,0
2001,E09000024,No working parents - Couple family - 2 or more dependent children,All persons,Employed Full-time,0
2001,E09000024,No working parents - Couple family - 2 or more dependent children,All persons,Unemployed,280
2001,E09000024,No working parents - Couple family - 2 or more dependent children,All persons,Economically inactive,1081
2001,E09000024,No working parents - Couple family - 2 or more dependent children,Males,Employed Part-time,0
2001,E09000024,No working parents - Couple family - 2 or more dependent children,Males,Employed Full-time,0
2001,E09000024,No working parents - Couple family - 2 or more dependent children,Males,Unemployed,215
2001,E09000024,No working parents - Couple family - 2 or more dependent children,Males,Economically inactive,457
2001,E09000024,No working parents - Couple family - 2 or more dependent children,Females,Employed Part-time,0
2001,E09000024,No working parents - Couple family - 2 or more dependent children,Females,Employed Full-time,0
2001,E09000024,No working parents - Couple family - 2 or more dependent children,Females,Unemployed,65
2001,E09000024,No working parents - Couple family - 2 or more dependent children,Females,Economically inactive,624
2001,E09000026,All parents,All persons,Employed Part-time,9748
2001,E09000026,All parents,All persons,Employed Full-time,27987
2001,E09000026,All parents,All persons,Unemployed,1942
2001,E09000026,All parents,All persons,Economically inactive,14342
2001,E09000026,All parents,Males,Employed Part-time,1523
2001,E09000026,All parents,Males,Employed Full-time,19259
2001,E09000026,All parents,Males,Unemployed,939
2001,E09000026,All parents,Males,Economically inactive,2433
