date,geography_code,c_cob_name,c_sex_name,c_age_name,obs_value
2001,E09000026,Other Middle East,Females,Pensionable age and over,20
2001,E09000026,Far East,Males,All people,960
2001,E09000026,Far East,Males,Aged 0 to 15,71
2001,E09000026,Far East,Males,Aged 16 to pensionable age,801
2001,E09000026,Far East,Males,Pensionable age and over,88
2001,E09000026,Far East,Females,All people,1390
2001,E09000026,Far East,Females,Aged 0 to 15,73
2001,E09000026,Far East,Females,Aged 16 to pensionable age,1167
2001,E09000026,Far East,Females,Pensionable age and over,150
2001,E09000026,China,Males,All people,117
2001,E09000026,China,Males,Aged 0 to 15,9
2001,E09000026,China,Males,Aged 16 to pensionable age,86
2001,E09000026,China,Males,Pensionable age and over,22
2001,E09000026,China,Females,All people,166
2001,E09000026,China,Females,Aged 0 to 15,9
2001,E09000026,China,Females,Aged 16 to pensionable age,124
2001,E09000026,China,Females,Pensionable age and over,33
2001,E09000026,Hong Kong,Males,All people,311
2001,E09000026,Hong Kong,Males,Aged 0 to 15,17
2001,E09000026,Hong Kong,Males,Aged 16 to pensionable age,268
2001,E09000026,Hong Kong,Males,Pensionable age and over,26
2001,E09000026,Hong Kong,Females,All people,325
2001,E09000026,Hong Kong,Females,Aged 0 to 15,24
2001,E09000026,Hong Kong,Females,Aged 16 to pensionable age,270
2001,E09000026,Hong Kong,Females,Pensionable age and over,31
2001,E09000026,Japan,Males,All people,13
2001,E09000026,Japan,Males,Aged 0 to 15,3
2001,E09000026,Japan,Males,Aged 16 to pensionable age,10
2001,E09000026,Japan,Males,Pensionable age and over,0
2001,E09000026,Japan,Females,All people,66
2001,E09000026,Japan,Females,Aged 0 to 15,4
2001,E09000026,Japan,Females,Aged 16 to pensionable age,53
2001,E09000026,Japan,Females,Pensionable age and over,9
2001,E09000026,Malaysia,Males,All people,192
2001,E09000026,Malaysia,Males,Aged 0 to 15,10
2001,E09000026,Malaysia,Males,Aged 16 to pensionable age,164
2001,E09000026,Malaysia,Males,Pensionable age and over,18
2001,E09000026,Malaysia,Females,All people,288
2001,E09000026,Malaysia,Females,Aged 0 to 15,7
2001,E09000026,Malaysia,Females,Aged 16 to pensionable age,250
2001,E09000026,Malaysia,Females,Pensionable age and over,31
2001,E09000026,Singapore,Males,All people,106
2001,E09000026,Singapore,Males,Aged 0 to 15,5
2001,E09000026,Singapore,Males,Aged 16 to pensionable age,98
2001,E09000026,Singapore,Males,Pensionable age and over,3
2001,E09000026,Singapore,Females,All people,122
2001,E09000026,Singapore,Females,Aged 0 to 15,5
2001,E09000026,Singapore,Females,Aged 16 to pensionable age,105
2001,E09000026,Singapore,Females,Pensionable age and over,12
2001,E09000026,Other Far East,Males,All people,221
2001,E09000026,Other Far East,Males,Aged 0 to 15,27
2001,E09000026,Other Far East,Males,Aged 16 to pensionable age,175
2001,E09000026,Other Far East,Males,Pensionable age and over,19
2001,E09000026,Other Far East,Females,All people,423
2001,E09000026,Other Far East,Females,Aged 0 to 15,24
2001,E09000026,Other Far East,Females,Aged 16 to pensionable age,365
2001,E09000026,Other Far East,Females,Pensionable age and over,34
2001,E09000026,South Asia,Males,All people,11881
2001,E09000026,South Asia,Males,Aged 0 to 15,622
2001,E09000026,South Asia,Males,Aged 16 to pensionable age,9988
2001,E09000026,South Asia,Males,Pensionable age and over,1271
2001,E09000026,South Asia,Females,All people,11886
2001,E09000026,South Asia,Females,Aged 0 to 15,570
2001,E09000026,South Asia,Females,Aged 16 to pensionable age,9444
2001,E09000026,South Asia,Females,Pensionable age and over,1872
2001,E09000026,Bangladesh,Males,All people,1144
2001,E09000026,Bangladesh,Males,Aged 0 to 15,77
2001,E09000026,Bangladesh,Males,Aged 16 to pensionable age,994
2001,E09000026,Bangladesh,Males,Pensionable age and over,73
2001,E09000026,Bangladesh,Females,All people,1165
2001,E09000026,Bangladesh,Females,Aged 0 to 15,77
2001,E09000026,Bangladesh,Females,Aged 16 to pensionable age,1018
2001,E09000026,Bangladesh,Females,Pensionable age and over,70
2001,E09000026,India,Males,All people,5601
2001,E09000026,India,Males,Aged 0 to 15,142
2001,E09000026,India,Males,Aged 16 to pensionable age,4529
2001,E09000026,India,Males,Pensionable age and over,930
2001,E09000026,India,Females,All people,6166
2001,E09000026,India,Females,Aged 0 to 15,119
2001,E09000026,India,Females,Aged 16 to pensionable age,4656
2001,E09000026,India,Females,Pensionable age and over,1391
2001,E09000026,Pakistan,Males,All people,3245
2001,E09000026,Pakistan,Males,Aged 0 to 15,255
2001,E09000026,Pakistan,Males,Aged 16 to pensionable age,2803
2001,E09000026,Pakistan,Males,Pensionable age and over,187
2001,E09000026,Pakistan,Females,All people,3055
2001,E09000026,Pakistan,Females,Aged 0 to 15,216
2001,E09000026,Pakistan,Females,Aged 16 to pensionable age,2566
2001,E09000026,Pakistan,Females,Pensionable age and over,273
2001,E09000026,Other South Asia,Males,All people,1891
2001,E09000026,Other South Asia,Males,Aged 0 to 15,148
2001,E09000026,Other South Asia,Males,Aged 16 to pensionable age,1662
2001,E09000026,Other South Asia,Males,Pensionable age and over,81
2001,E09000026,Other South Asia,Females,All people,1500
2001,E09000026,Other South Asia,Females,Aged 0 to 15,158
2001,E09000026,Other South Asia,Females,Aged 16 to pensionable age,1204
2001,E09000026,Other South Asia,Females,Pensionable age and over,138
2001,E09000026,North America,Males,All people,1775
2001,E09000026,North America,Males,Aged 0 to 15,112
2001,E09000026,North America,Males,Aged 16 to pensionable age,1386
2001,E09000026,North America,Males,Pensionable age and over,277
2001,E09000026,North America,Females,All people,2360
2001,E09000026,North America,Females,Aged 0 to 15,118
2001,E09000026,North America,Females,Aged 16 to pensionable age,1765
2001,E09000026,North America,Females,Pensionable age and over,477
2001,E09000026,Canada,Males,All people,96
2001,E09000026,Canada,Males,Aged 0 to 15,12
2001,E09000026,Canada,Males,Aged 16 to pensionable age,73
2001,E09000026,Canada,Males,Pensionable age and over,11
2001,E09000026,Canada,Females,All people,118
2001,E09000026,Canada,Females,Aged 0 to 15,15
2001,E09000026,Canada,Females,Aged 16 to pensionable age,84
2001,E09000026,Canada,Females,Pensionable age and over,19
2001,E09000026,Caribbean and Jamaica,Males,All people,1528
2001,E09000026,Caribbean and Jamaica,Males,Aged 0 to 15,57
2001,E09000026,Caribbean and Jamaica,Males,Aged 16 to pensionable age,1221
2001,E09000026,Caribbean and Jamaica,Males,Pensionable age and over,250
2001,E09000026,Caribbean and Jamaica,Females,All people,2009
2001,E09000026,Caribbean and Jamaica,Females,Aged 0 to 15,49
2001,E09000026,Caribbean and Jamaica,Females,Aged 16 to pensionable age,1518
2001,E09000026,Caribbean and Jamaica,Females,Pensionable age and over,442
2001,E09000026,Jamaica,Males,All people,621
2001,E09000026,Jamaica,Males,Aged 0 to 15,19
2001,E09000026,Jamaica,Males,Aged 16 to pensionable age,487
2001,E09000026,Jamaica,Males,Pensionable age and over,115
2001,E09000026,Jamaica,Females,All people,830
2001,E09000026,Jamaica,Females,Aged 0 to 15,21
2001,E09000026,Jamaica,Females,Aged 16 to pensionable age,593
2001,E09000026,Jamaica,Females,Pensionable age and over,216
2001,E09000026,Other Caribbean and West Indies,Males,All people,907
2001,E09000026,Other Caribbean and West Indies,Males,Aged 0 to 15,38
2001,E09000026,Other Caribbean and West Indies,Males,Aged 16 to pensionable age,734
2001,E09000026,Other Caribbean and West Indies,Males,Pensionable age and over,135
2001,E09000026,Other Caribbean and West Indies,Females,All people,1179
2001,E09000026,Other Caribbean and West Indies,Females,Aged 0 to 15,28
2001,E09000026,Other Caribbean and West Indies,Females,Aged 16 to pensionable age,925
2001,E09000026,Other Caribbean and West Indies,Females,Pensionable age and over,226
2001,E09000026,USA,Males,All people,141
2001,E09000026,USA,Males,Aged 0 to 15,43
2001,E09000026,USA,Males,Aged 16 to pensionable age,82
2001,E09000026,USA,Males,Pensionable age and over,16
2001,E09000026,USA,Females,All people,210
2001,E09000026,USA,Females,Aged 0 to 15,51
2001,E09000026,USA,Females,Aged 16 to pensionable age,146
2001,E09000026,USA,Females,Pensionable age and over,13
2001,E09000026,Other North America,Males,All people,10
2001,E09000026,Other North America,Males,Aged 0 to 15,0
2001,E09000026,Other North America,Males,Aged 16 to pensionable age,10
2001,E09000026,Other North America,Males,Pensionable age and over,0
2001,E09000026,Other North America,Females,All people,23
2001,E09000026,Other North America,Females,Aged 0 to 15,3
2001,E09000026,Other North America,Females,Aged 16 to pensionable age,17
2001,E09000026,Other North America,Females,Pensionable age and over,3
2001,E09000026,South America,Males,All people,244
2001,E09000026,South America,Males,Aged 0 to 15,18
2001,E09000026,South America,Males,Aged 16 to pensionable age,198
2001,E09000026,South America,Males,Pensionable age and over,28
2001,E09000026,South America,Females,All people,353
2001,E09000026,South America,Females,Aged 0 to 15,14
2001,E09000026,South America,Females,Aged 16 to pensionable age,267
2001,E09000026,South America,Females,Pensionable age and over,72
2001,E09000026,Oceania,Males,All people,234
2001,E09000026,Oceania,Males,Aged 0 to 15,21
2001,E09000026,Oceania,Males,Aged 16 to pensionable age,204
2001,E09000026,Oceania,Males,Pensionable age and over,9
2001,E09000026,Oceania,Females,All people,372
2001,E09000026,Oceania,Females,Aged 0 to 15,16
2001,E09000026,Oceania,Females,Aged 16 to pensionable age,325
2001,E09000026,Oceania,Females,Pensionable age and over,31
2001,E09000026,Australia,Males,All people,141
2001,E09000026,Australia,Males,Aged 0 to 15,15
2001,E09000026,Australia,Males,Aged 16 to pensionable age,120
2001,E09000026,Australia,Males,Pensionable age and over,6
2001,E09000026,Australia,Females,All people,214
2001,E09000026,Australia,Females,Aged 0 to 15,11
2001,E09000026,Australia,Females,Aged 16 to pensionable age,183
2001,E09000026,Australia,Females,Pensionable age and over,20
2001,E09000026,New Zealand,Males,All people,85
2001,E09000026,New Zealand,Males,Aged 0 to 15,6
2001,E09000026,New Zealand,Males,Aged 16 to pensionable age,76
2001,E09000026,New Zealand,Males,Pensionable age and over,3
2001,E09000026,New Zealand,Females,All people,129
2001,E09000026,New Zealand,Females,Aged 0 to 15,5
2001,E09000026,New Zealand,Females,Aged 16 to pensionable age,116
2001,E09000026,New Zealand,Females,Pensionable age and over,8
2001,E09000026,Other Oceania,Males,All people,8
2001,E09000026,Other Oceania,Males,Aged 0 to 15,0
2001,E09000026,Other Oceania,Males,Aged 16 to pensionable age,8
2001,E09000026,Other Oceania,Males,Pensionable age and over,0
2001,E09000026,Other Oceania,Females,All people,29
2001,E09000026,Other Oceania,Females,Aged 0 to 15,0
2001,E09000026,Other Oceania,Females,Aged 16 to pensionable age,26
2001,E09000026,Other Oceania,Females,Pensionable age and over,3
2001,E09000026,Other,Males,All people,264
2001,E09000026,Other,Males,Aged 0 to 15,14
2001,E09000026,Other,Males,Aged 16 to pensionable age,208
2001,E09000026,Other,Males,Pensionable age and over,42
2001,E09000026,Other,Females,All people,321
2001,E09000026,Other,Females,Aged 0 to 15,25
2001,E09000026,Other,Females,Aged 16 to pensionable age,220
2001,E09000026,Other,Females,Pensionable age and over,76
2001,E09000027,United Kingdom,Males,All people,68427
2001,E09000027,United Kingdom,Males,Aged 0 to 15,14935
2001,E09000027,United Kingdom,Males,Aged 16 to pensionable age,45385
2001,E09000027,United Kingdom,Males,Pensionable age and over,8107
2001,E09000027,United Kingdom,Females,All people,70326
2001,E09000027,United Kingdom,Females,Aged 0 to 15,14386
2001,E09000027,United Kingdom,Females,Aged 16 to pensionable age,41445
2001,E09000027,United Kingdom,Females,Pensionable age and over,14495
2001,E09000027,England,Males,All people,64038
2001,E09000027,England,Males,Aged 0 to 15,14840
2001,E09000027,England,Males,Aged 16 to pensionable age,41728
2001,E09000027,England,Males,Pensionable age and over,7470
2001,E09000027,England,Females,All people,65807
2001,E09000027,England,Females,Aged 0 to 15,14286
2001,E09000027,England,Females,Aged 16 to pensionable age,38153
2001,E09000027,England,Females,Pensionable age and over,13368
2001,E09000027,Scotland,Males,All people,2206
2001,E09000027,Scotland,Males,Aged 0 to 15,54
2001,E09000027,Scotland,Males,Aged 16 to pensionable age,1842
2001,E09000027,Scotland,Males,Pensionable age and over,310
2001,E09000027,Scotland,Females,All people,2155
2001,E09000027,Scotland,Females,Aged 0 to 15,54
2001,E09000027,Scotland,Females,Aged 16 to pensionable age,1594
2001,E09000027,Scotland,Females,Pensionable age and over,507
2001,E09000027,Northern Ireland,Males,All people,630
2001,E09000027,Northern Ireland,Males,Aged 0 to 15,10
2001,E09000027,Northern Ireland,Males,Aged 16 to pensionable age,559
2001,E09000027,Northern Ireland,Males,Pensionable age and over,61
2001,E09000027,Northern Ireland,Females,All people,732
2001,E09000027,Northern Ireland,Females,Aged 0 to 15,15
2001,E09000027,Northern Ireland,Females,Aged 16 to pensionable age,573
2001,E09000027,Northern Ireland,Females,Pensionable age and over,144
2001,E09000027,Wales,Males,All people,1539
2001,E09000027,Wales,Males,Aged 0 to 15,28
2001,E09000027,Wales,Males,Aged 16 to pensionable age,1248
2001,E09000027,Wales,Males,Pensionable age and over,263
2001,E09000027,Wales,Females,All people,1624
2001,E09000027,Wales,Females,Aged 0 to 15,28
2001,E09000027,Wales,Females,Aged 16 to pensionable age,1120
2001,E09000027,Wales,Females,Pensionable age and over,476
2001,E09000027,UK part not specified,Males,All people,14
2001,E09000027,UK part not specified,Males,Aged 0 to 15,3
2001,E09000027,UK part not specified,Males,Aged 16 to pensionable age,8
2001,E09000027,UK part not specified,Males,Pensionable age and over,3
2001,E09000027,UK part not specified,Females,All people,8
2001,E09000027,UK part not specified,Females,Aged 0 to 15,3
2001,E09000027,UK part not specified,Females,Aged 16 to pensionable age,5
2001,E09000027,UK part not specified,Females,Pensionable age and over,0
2001,E09000027,Republic of Ireland,Males,All people,1372
2001,E09000027,Republic of Ireland,Males,Aged 0 to 15,30
2001,E09000027,Republic of Ireland,Males,Aged 16 to pensionable age,1069
2001,E09000027,Republic of Ireland,Males,Pensionable age and over,273
2001,E09000027,Republic of Ireland,Females,All people,1987
2001,E09000027,Republic of Ireland,Females,Aged 0 to 15,27
2001,E09000027,Republic of Ireland,Females,Aged 16 to pensionable age,1299
2001,E09000027,Republic of Ireland,Females,Pensionable age and over,661
2001,E09000027,Ireland not otherwise specified,Males,All people,3
2001,E09000027,Ireland not otherwise specified,Males,Aged 0 to 15,0
2001,E09000027,Ireland not otherwise specified,Males,Aged 16 to pensionable age,0
2001,E09000027,Ireland not otherwise specified,Males,Pensionable age and over,3
2001,E09000027,Ireland not otherwise specified,Females,All people,0
2001,E09000027,Ireland not otherwise specified,Females,Aged 0 to 15,0
2001,E09000027,Ireland not otherwise specified,Females,Aged 16 to pensionable age,0
2001,E09000027,Ireland not otherwise specified,Females,Pensionable age and over,0
2001,E09000027,Channel Islands and Isle of Man,Males,All people,100
2001,E09000027,Channel Islands and Isle of Man,Males,Aged 0 to 15,4
2001,E09000027,Channel Islands and Isle of Man,Males,Aged 16 to pensionable age,85
2001,E09000027,Channel Islands and Isle of Man,Males,Pensionable age and over,11
2001,E09000027,Channel Islands and Isle of Man,Females,All people,100
2001,E09000027,Channel Islands and Isle of Man,Females,Aged 0 to 15,10
2001,E09000027,Channel Islands and Isle of Man,Females,Aged 16 to pensionable age,59
2001,E09000027,Channel Islands and Isle of Man,Females,Pensionable age and over,31
2001,E09000027,Other Western Europe,Males,All people,3238
2001,E09000027,Other Western Europe,Males,Aged 0 to 15,539
2001,E09000027,Other Western Europe,Males,Aged 16 to pensionable age,2444
2001,E09000027,Other Western Europe,Males,Pensionable age and over,255
2001,E09000027,Other Western Europe,Females,All people,4500
2001,E09000027,Other Western Europe,Females,Aged 0 to 15,511
2001,E09000027,Other Western Europe,Females,Aged 16 to pensionable age,3212
2001,E09000027,Other Western Europe,Females,Pensionable age and over,777
2001,E09000027,EU Countries,Males,All people,2970
2001,E09000027,EU Countries,Males,Aged 0 to 15,491
2001,E09000027,EU Countries,Males,Aged 16 to pensionable age,2257
2001,E09000027,EU Countries,Males,Pensionable age and over,222
2001,E09000027,EU Countries,Females,All people,4131
2001,E09000027,EU Countries,Females,Aged 0 to 15,463
2001,E09000027,EU Countries,Females,Aged 16 to pensionable age,2966
2001,E09000027,EU Countries,Females,Pensionable age and over,702
2001,E09000027,France,Males,All people,454
2001,E09000027,France,Males,Aged 0 to 15,80
2001,E09000027,France,Males,Aged 16 to pensionable age,348
2001,E09000027,France,Males,Pensionable age and over,26
2001,E09000027,France,Females,All people,710
2001,E09000027,France,Females,Aged 0 to 15,67
2001,E09000027,France,Females,Aged 16 to pensionable age,543
2001,E09000027,France,Females,Pensionable age and over,100
2001,E09000027,Germany,Males,All people,826
2001,E09000027,Germany,Males,Aged 0 to 15,157
2001,E09000027,Germany,Males,Aged 16 to pensionable age,597
2001,E09000027,Germany,Males,Pensionable age and over,72
2001,E09000027,Germany,Females,All people,1165
2001,E09000027,Germany,Females,Aged 0 to 15,137
2001,E09000027,Germany,Females,Aged 16 to pensionable age,800
2001,E09000027,Germany,Females,Pensionable age and over,228
2001,E09000027,Italy,Males,All people,384
2001,E09000027,Italy,Males,Aged 0 to 15,28
2001,E09000027,Italy,Males,Aged 16 to pensionable age,316
2001,E09000027,Italy,Males,Pensionable age and over,40
2001,E09000027,Italy,Females,All people,413
2001,E09000027,Italy,Females,Aged 0 to 15,28
2001,E09000027,Italy,Females,Aged 16 to pensionable age,290
2001,E09000027,Italy,Females,Pensionable age and over,95
2001,E09000027,Netherlands,Males,All people,203
2001,E09000027,Netherlands,Males,Aged 0 to 15,20
2001,E09000027,Netherlands,Males,Aged 16 to pensionable age,169
2001,E09000027,Netherlands,Males,Pensionable age and over,14
2001,E09000027,Netherlands,Females,All people,219
2001,E09000027,Netherlands,Females,Aged 0 to 15,17
2001,E09000027,Netherlands,Females,Aged 16 to pensionable age,157
2001,E09000027,Netherlands,Females,Pensionable age and over,45
2001,E09000027,Spain,Males,All people,164
2001,E09000027,Spain,Males,Aged 0 to 15,14
2001,E09000027,Spain,Males,Aged 16 to pensionable age,128
2001,E09000027,Spain,Males,Pensionable age and over,22
2001,E09000027,Spain,Females,All people,300
2001,E09000027,Spain,Females,Aged 0 to 15,14
2001,E09000027,Spain,Females,Aged 16 to pensionable age,243
2001,E09000027,Spain,Females,Pensionable age and over,43
2001,E09000027,Other EU,Males,All people,939
2001,E09000027,Other EU,Males,Aged 0 to 15,192
2001,E09000027,Other EU,Males,Aged 16 to pensionable age,699
2001,E09000027,Other EU,Males,Pensionable age and over,48
2001,E09000027,Other EU,Females,All people,1324
2001,E09000027,Other EU,Females,Aged 0 to 15,200
2001,E09000027,Other EU,Females,Aged 16 to pensionable age,933
2001,E09000027,Other EU,Females,Pensionable age and over,191
2001,E09000027,Non EU countries in Western Europe,Males,All people,268
2001,E09000027,Non EU countries in Western Europe,Males,Aged 0 to 15,48
2001,E09000027,Non EU countries in Western Europe,Males,Aged 16 to pensionable age,187
2001,E09000027,Non EU countries in Western Europe,Males,Pensionable age and over,33
2001,E09000027,Non EU countries in Western Europe,Females,All people,369
2001,E09000027,Non EU countries in Western Europe,Females,Aged 0 to 15,48
2001,E09000027,Non EU countries in Western Europe,Females,Aged 16 to pensionable age,246
2001,E09000027,Non EU countries in Western Europe,Females,Pensionable age and over,75
2001,E09000027,Eastern Europe,Males,All people,715
2001,E09000027,Eastern Europe,Males,Aged 0 to 15,62
2001,E09000027,Eastern Europe,Males,Aged 16 to pensionable age,519
2001,E09000027,Eastern Europe,Males,Pensionable age and over,134
2001,E09000027,Eastern Europe,Females,All people,1208
2001,E09000027,Eastern Europe,Females,Aged 0 to 15,75
2001,E09000027,Eastern Europe,Females,Aged 16 to pensionable age,938
2001,E09000027,Eastern Europe,Females,Pensionable age and over,195
2001,E09000027,Poland,Males,All people,156
2001,E09000027,Poland,Males,Aged 0 to 15,5
2001,E09000027,Poland,Males,Aged 16 to pensionable age,88
2001,E09000027,Poland,Males,Pensionable age and over,63
2001,E09000027,Poland,Females,All people,288
2001,E09000027,Poland,Females,Aged 0 to 15,5
2001,E09000027,Poland,Females,Aged 16 to pensionable age,213
2001,E09000027,Poland,Females,Pensionable age and over,70
2001,E09000027,Other Eastern Europe,Males,All people,559
2001,E09000027,Other Eastern Europe,Males,Aged 0 to 15,57
2001,E09000027,Other Eastern Europe,Males,Aged 16 to pensionable age,431
2001,E09000027,Other Eastern Europe,Males,Pensionable age and over,71
2001,E09000027,Other Eastern Europe,Females,All people,920
2001,E09000027,Other Eastern Europe,Females,Aged 0 to 15,70
2001,E09000027,Other Eastern Europe,Females,Aged 16 to pensionable age,725
2001,E09000027,Other Eastern Europe,Females,Pensionable age and over,125
2001,E09000027,Africa,Males,All people,2547
2001,E09000027,Africa,Males,Aged 0 to 15,136
2001,E09000027,Africa,Males,Aged 16 to pensionable age,2283
2001,E09000027,Africa,Males,Pensionable age and over,128
2001,E09000027,Africa,Females,All people,2498
2001,E09000027,Africa,Females,Aged 0 to 15,116
2001,E09000027,Africa,Females,Aged 16 to pensionable age,2141
2001,E09000027,Africa,Females,Pensionable age and over,241
2001,E09000027,North Africa,Males,All people,300
2001,E09000027,North Africa,Males,Aged 0 to 15,12
2001,E09000027,North Africa,Males,Aged 16 to pensionable age,256
2001,E09000027,North Africa,Males,Pensionable age and over,32
2001,E09000027,North Africa,Females,All people,231
2001,E09000027,North Africa,Females,Aged 0 to 15,11
2001,E09000027,North Africa,Females,Aged 16 to pensionable age,156
2001,E09000027,North Africa,Females,Pensionable age and over,64
2001,E09000027,Central and Western Africa,Males,All people,234
2001,E09000027,Central and Western Africa,Males,Aged 0 to 15,14
2001,E09000027,Central and Western Africa,Males,Aged 16 to pensionable age,213
2001,E09000027,Central and Western Africa,Males,Pensionable age and over,7
2001,E09000027,Central and Western Africa,Females,All people,216
2001,E09000027,Central and Western Africa,Females,Aged 0 to 15,8
2001,E09000027,Central and Western Africa,Females,Aged 16 to pensionable age,197
2001,E09000027,Central and Western Africa,Females,Pensionable age and over,11
2001,E09000027,Nigeria,Males,All people,107
2001,E09000027,Nigeria,Males,Aged 0 to 15,4
2001,E09000027,Nigeria,Males,Aged 16 to pensionable age,103
2001,E09000027,Nigeria,Males,Pensionable age and over,0
2001,E09000027,Nigeria,Females,All people,104
2001,E09000027,Nigeria,Females,Aged 0 to 15,5
2001,E09000027,Nigeria,Females,Aged 16 to pensionable age,96
2001,E09000027,Nigeria,Females,Pensionable age and over,3
2001,E09000027,Other Central and Western Africa,Males,All people,127
2001,E09000027,Other Central and Western Africa,Males,Aged 0 to 15,10
2001,E09000027,Other Central and Western Africa,Males,Aged 16 to pensionable age,110
2001,E09000027,Other Central and Western Africa,Males,Pensionable age and over,7
2001,E09000027,Other Central and Western Africa,Females,All people,112
2001,E09000027,Other Central and Western Africa,Females,Aged 0 to 15,3
2001,E09000027,Other Central and Western Africa,Females,Aged 16 to pensionable age,101
2001,E09000027,Other Central and Western Africa,Females,Pensionable age and over,8
2001,E09000027,South and Eastern Africa,Males,All people,2013
2001,E09000027,South and Eastern Africa,Males,Aged 0 to 15,110
2001,E09000027,South and Eastern Africa,Males,Aged 16 to pensionable age,1814
2001,E09000027,South and Eastern Africa,Males,Pensionable age and over,89
2001,E09000027,South and Eastern Africa,Females,All people,2051
2001,E09000027,South and Eastern Africa,Females,Aged 0 to 15,97
2001,E09000027,South and Eastern Africa,Females,Aged 16 to pensionable age,1788
2001,E09000027,South and Eastern Africa,Females,Pensionable age and over,166
2001,E09000027,Kenya,Males,All people,372
2001,E09000027,Kenya,Males,Aged 0 to 15,8
2001,E09000027,Kenya,Males,Aged 16 to pensionable age,351
2001,E09000027,Kenya,Males,Pensionable age and over,13
2001,E09000027,Kenya,Females,All people,397
2001,E09000027,Kenya,Females,Aged 0 to 15,6
2001,E09000027,Kenya,Females,Aged 16 to pensionable age,357
2001,E09000027,Kenya,Females,Pensionable age and over,34
2001,E09000027,South Africa,Males,All people,926
2001,E09000027,South Africa,Males,Aged 0 to 15,74
2001,E09000027,South Africa,Males,Aged 16 to pensionable age,808
2001,E09000027,South Africa,Males,Pensionable age and over,44
2001,E09000027,South Africa,Females,All people,950
2001,E09000027,South Africa,Females,Aged 0 to 15,67
2001,E09000027,South Africa,Females,Aged 16 to pensionable age,798
2001,E09000027,South Africa,Females,Pensionable age and over,85
2001,E09000027,Zimbabwe,Males,All people,196
2001,E09000027,Zimbabwe,Males,Aged 0 to 15,9
2001,E09000027,Zimbabwe,Males,Aged 16 to pensionable age,184
2001,E09000027,Zimbabwe,Males,Pensionable age and over,3
2001,E09000027,Zimbabwe,Females,All people,203
2001,E09000027,Zimbabwe,Females,Aged 0 to 15,6
2001,E09000027,Zimbabwe,Females,Aged 16 to pensionable age,191
2001,E09000027,Zimbabwe,Females,Pensionable age and over,6
2001,E09000027,Other South and Eastern Africa,Males,All people,519
2001,E09000027,Other South and Eastern Africa,Males,Aged 0 to 15,19
2001,E09000027,Other South and Eastern Africa,Males,Aged 16 to pensionable age,471
2001,E09000027,Other South and Eastern Africa,Males,Pensionable age and over,29
2001,E09000027,Other South and Eastern Africa,Females,All people,501
2001,E09000027,Other South and Eastern Africa,Females,Aged 0 to 15,18
2001,E09000027,Other South and Eastern Africa,Females,Aged 16 to pensionable age,442
2001,E09000027,Other South and Eastern Africa,Females,Pensionable age and over,41
2001,E09000027,Asia,Males,All people,3732
2001,E09000027,Asia,Males,Aged 0 to 15,347
2001,E09000027,Asia,Males,Aged 16 to pensionable age,2947
2001,E09000027,Asia,Males,Pensionable age and over,438
2001,E09000027,Asia,Females,All people,4423
2001,E09000027,Asia,Females,Aged 0 to 15,348
2001,E09000027,Asia,Females,Aged 16 to pensionable age,3337
2001,E09000027,Asia,Females,Pensionable age and over,738
2001,E09000027,Middle East,Males,All people,878
2001,E09000027,Middle East,Males,Aged 0 to 15,77
2001,E09000027,Middle East,Males,Aged 16 to pensionable age,710
2001,E09000027,Middle East,Males,Pensionable age and over,91
2001,E09000027,Middle East,Females,All people,805
2001,E09000027,Middle East,Females,Aged 0 to 15,52
2001,E09000027,Middle East,Females,Aged 16 to pensionable age,617
2001,E09000027,Middle East,Females,Pensionable age and over,136
2001,E09000027,Cyprus,Males,All people,156
2001,E09000027,Cyprus,Males,Aged 0 to 15,7
2001,E09000027,Cyprus,Males,Aged 16 to pensionable age,124
2001,E09000027,Cyprus,Males,Pensionable age and over,25
2001,E09000027,Cyprus,Females,All people,124
2001,E09000027,Cyprus,Females,Aged 0 to 15,3
2001,E09000027,Cyprus,Females,Aged 16 to pensionable age,87
2001,E09000027,Cyprus,Females,Pensionable age and over,34
2001,E09000027,Iran,Males,All people,266
2001,E09000027,Iran,Males,Aged 0 to 15,13
2001,E09000027,Iran,Males,Aged 16 to pensionable age,221
2001,E09000027,Iran,Males,Pensionable age and over,32
2001,E09000027,Iran,Females,All people,287
2001,E09000027,Iran,Females,Aged 0 to 15,14
2001,E09000027,Iran,Females,Aged 16 to pensionable age,226
2001,E09000027,Iran,Females,Pensionable age and over,47
2001,E09000027,Other Middle East,Males,All people,456
2001,E09000027,Other Middle East,Males,Aged 0 to 15,57
2001,E09000027,Other Middle East,Males,Aged 16 to pensionable age,365
2001,E09000027,Other Middle East,Males,Pensionable age and over,34
2001,E09000027,Other Middle East,Females,All people,394
2001,E09000027,Other Middle East,Females,Aged 0 to 15,35
2001,E09000027,Other Middle East,Females,Aged 16 to pensionable age,304
2001,E09000027,Other Middle East,Females,Pensionable age and over,55
2001,E09000027,Far East,Males,All people,1138
2001,E09000027,Far East,Males,Aged 0 to 15,150
2001,E09000027,Far East,Males,Aged 16 to pensionable age,904
2001,E09000027,Far East,Males,Pensionable age and over,84
2001,E09000027,Far East,Females,All people,1798
2001,E09000027,Far East,Females,Aged 0 to 15,180
2001,E09000027,Far East,Females,Aged 16 to pensionable age,1437
2001,E09000027,Far East,Females,Pensionable age and over,181
