date,geography_code,c_hhchuk11_name,c_tenhuk11_name,occrat_name,c_hhchuk11_code,c_tenhuk11_code,occrat_code,obs_value
2001,E09000016,All categories: Household composition,Owned,Occupancy rating of 0,0,1,3,8909
2001,E09000016,All categories: Household composition,Owned,Occupancy rating of -1 or less,0,1,4,2298
2001,E09000016,All categories: Household composition,Rented from council,All categories: Occupancy rating,0,2,0,11385
2001,E09000016,All categories: Household composition,Rented from council,Occupancy rating of +2 or more,0,2,1,1681
2001,E09000016,All categories: Household composition,Rented from council,Occupancy rating of +1,0,2,2,2743
2001,E09000016,All categories: Household composition,Rented from council,Occupancy rating of 0,0,2,3,5212
2001,E09000016,All categories: Household composition,Rented from council,Occupancy rating of -1 or less,0,2,4,1749
2001,E09000016,All categories: Household composition,Other social rented,All categories: Occupancy rating,0,3,0,1633
2001,E09000016,All categories: Household composition,Other social rented,Occupancy rating of +2 or more,0,3,1,154
2001,E09000016,All categories: Household composition,Other social rented,Occupancy rating of +1,0,3,2,337
2001,E09000016,All categories: Household composition,Other social rented,Occupancy rating of 0,0,3,3,835
2001,E09000016,All categories: Household composition,Other social rented,Occupancy rating of -1 or less,0,3,4,307
2001,E09000016,All categories: Household composition,Private rented or living rent free,All categories: Occupancy rating,0,4,0,6095
2001,E09000016,All categories: Household composition,Private rented or living rent free,Occupancy rating of +2 or more,0,4,1,1655
2001,E09000016,All categories: Household composition,Private rented or living rent free,Occupancy rating of +1,0,4,2,1716
2001,E09000016,All categories: Household composition,Private rented or living rent free,Occupancy rating of 0,0,4,3,1937
2001,E09000016,All categories: Household composition,Private rented or living rent free,Occupancy rating of -1 or less,0,4,4,787
2001,E09000016,One person household,All categories: Tenure,All categories: Occupancy rating,1,0,0,25618
2001,E09000016,One person household,All categories: Tenure,Occupancy rating of +2 or more,1,0,1,12049
2001,E09000016,One person household,All categories: Tenure,Occupancy rating of +1,1,0,2,6922
2001,E09000016,One person household,All categories: Tenure,Occupancy rating of 0,1,0,3,5146
2001,E09000016,One person household,All categories: Tenure,Occupancy rating of -1 or less,1,0,4,1501
2001,E09000016,One person household,Owned,All categories: Occupancy rating,1,1,0,17280
2001,E09000016,One person household,Owned,Occupancy rating of +2 or more,1,1,1,10359
2001,E09000016,One person household,Owned,Occupancy rating of +1,1,1,2,4767
2001,E09000016,One person household,Owned,Occupancy rating of 0,1,1,3,1771
2001,E09000016,One person household,Owned,Occupancy rating of -1 or less,1,1,4,383
2001,E09000016,One person household,Rented from council,All categories: Occupancy rating,1,2,0,5067
2001,E09000016,One person household,Rented from council,Occupancy rating of +2 or more,1,2,1,833
2001,E09000016,One person household,Rented from council,Occupancy rating of +1,1,2,2,1301
2001,E09000016,One person household,Rented from council,Occupancy rating of 0,1,2,3,2298
2001,E09000016,One person household,Rented from council,Occupancy rating of -1 or less,1,2,4,635
2001,E09000016,One person household,Other social rented,All categories: Occupancy rating,1,3,0,756
2001,E09000016,One person household,Other social rented,Occupancy rating of +2 or more,1,3,1,72
2001,E09000016,One person household,Other social rented,Occupancy rating of +1,1,3,2,136
2001,E09000016,One person household,Other social rented,Occupancy rating of 0,1,3,3,385
2001,E09000016,One person household,Other social rented,Occupancy rating of -1 or less,1,3,4,163
2001,E09000016,One person household,Private rented or living rent free,All categories: Occupancy rating,1,4,0,2515
2001,E09000016,One person household,Private rented or living rent free,Occupancy rating of +2 or more,1,4,1,785
2001,E09000016,One person household,Private rented or living rent free,Occupancy rating of +1,1,4,2,718
2001,E09000016,One person household,Private rented or living rent free,Occupancy rating of 0,1,4,3,692
2001,E09000016,One person household,Private rented or living rent free,Occupancy rating of -1 or less,1,4,4,320
2001,E09000016,Pensioner,All categories: Tenure,All categories: Occupancy rating,2,0,0,14306
2001,E09000016,Pensioner,All categories: Tenure,Occupancy rating of +2 or more,2,0,1,7291
2001,E09000016,Pensioner,All categories: Tenure,Occupancy rating of +1,2,0,2,3731
2001,E09000016,Pensioner,All categories: Tenure,Occupancy rating of 0,2,0,3,2562
2001,E09000016,Pensioner,All categories: Tenure,Occupancy rating of -1 or less,2,0,4,722
2001,E09000016,Pensioner,Owned,All categories: Occupancy rating,2,1,0,9690
2001,E09000016,Pensioner,Owned,Occupancy rating of +2 or more,2,1,1,6238
2001,E09000016,Pensioner,Owned,Occupancy rating of +1,2,1,2,2579
2001,E09000016,Pensioner,Owned,Occupancy rating of 0,2,1,3,727
2001,E09000016,Pensioner,Owned,Occupancy rating of -1 or less,2,1,4,146
2001,E09000016,Pensioner,Rented from council,All categories: Occupancy rating,2,2,0,3174
2001,E09000016,Pensioner,Rented from council,Occupancy rating of +2 or more,2,2,1,568
2001,E09000016,Pensioner,Rented from council,Occupancy rating of +1,2,2,2,781
2001,E09000016,Pensioner,Rented from council,Occupancy rating of 0,2,2,3,1393
2001,E09000016,Pensioner,Rented from council,Occupancy rating of -1 or less,2,2,4,432
2001,E09000016,Pensioner,Other social rented,All categories: Occupancy rating,2,3,0,467
2001,E09000016,Pensioner,Other social rented,Occupancy rating of +2 or more,2,3,1,40
2001,E09000016,Pensioner,Other social rented,Occupancy rating of +1,2,3,2,76
2001,E09000016,Pensioner,Other social rented,Occupancy rating of 0,2,3,3,260
2001,E09000016,Pensioner,Other social rented,Occupancy rating of -1 or less,2,3,4,91
2001,E09000016,Pensioner,Private rented or living rent free,All categories: Occupancy rating,2,4,0,975
2001,E09000016,Pensioner,Private rented or living rent free,Occupancy rating of +2 or more,2,4,1,445
2001,E09000016,Pensioner,Private rented or living rent free,Occupancy rating of +1,2,4,2,295
2001,E09000016,Pensioner,Private rented or living rent free,Occupancy rating of 0,2,4,3,182
2001,E09000016,Pensioner,Private rented or living rent free,Occupancy rating of -1 or less,2,4,4,53
2001,E09000016,Other,All categories: Tenure,All categories: Occupancy rating,3,0,0,11312
2001,E09000016,Other,All categories: Tenure,Occupancy rating of +2 or more,3,0,1,4758
2001,E09000016,Other,All categories: Tenure,Occupancy rating of +1,3,0,2,3191
2001,E09000016,Other,All categories: Tenure,Occupancy rating of 0,3,0,3,2584
2001,E09000016,Other,All categories: Tenure,Occupancy rating of -1 or less,3,0,4,779
2001,E09000016,Other,Owned,All categories: Occupancy rating,3,1,0,7590
2001,E09000016,Other,Owned,Occupancy rating of +2 or more,3,1,1,4121
2001,E09000016,Other,Owned,Occupancy rating of +1,3,1,2,2188
2001,E09000016,Other,Owned,Occupancy rating of 0,3,1,3,1044
2001,E09000016,Other,Owned,Occupancy rating of -1 or less,3,1,4,237
2001,E09000016,Other,Rented from council,All categories: Occupancy rating,3,2,0,1893
2001,E09000016,Other,Rented from council,Occupancy rating of +2 or more,3,2,1,265
2001,E09000016,Other,Rented from council,Occupancy rating of +1,3,2,2,520
2001,E09000016,Other,Rented from council,Occupancy rating of 0,3,2,3,905
2001,E09000016,Other,Rented from council,Occupancy rating of -1 or less,3,2,4,203
2001,E09000016,Other,Other social rented,All categories: Occupancy rating,3,3,0,289
2001,E09000016,Other,Other social rented,Occupancy rating of +2 or more,3,3,1,32
2001,E09000016,Other,Other social rented,Occupancy rating of +1,3,3,2,60
2001,E09000016,Other,Other social rented,Occupancy rating of 0,3,3,3,125
2001,E09000016,Other,Other social rented,Occupancy rating of -1 or less,3,3,4,72
2001,E09000016,Other,Private rented or living rent free,All categories: Occupancy rating,3,4,0,1540
2001,E09000016,Other,Private rented or living rent free,Occupancy rating of +2 or more,3,4,1,340
2001,E09000016,Other,Private rented or living rent free,Occupancy rating of +1,3,4,2,423
2001,E09000016,Other,Private rented or living rent free,Occupancy rating of 0,3,4,3,510
2001,E09000016,Other,Private rented or living rent free,Occupancy rating of -1 or less,3,4,4,267
2001,E09000016,One family and no others,All categories: Tenure,All categories: Occupancy rating,4,0,0,61719
2001,E09000016,One family and no others,All categories: Tenure,Occupancy rating of +2 or more,4,0,1,31592
2001,E09000016,One family and no others,All categories: Tenure,Occupancy rating of +1,4,0,2,16741
2001,E09000016,One family and no others,All categories: Tenure,Occupancy rating of 0,4,0,3,10480
2001,E09000016,One family and no others,All categories: Tenure,Occupancy rating of -1 or less,4,0,4,2906
2001,E09000016,One family and no others,Owned,All categories: Occupancy rating,4,1,0,52066
2001,E09000016,One family and no others,Owned,Occupancy rating of +2 or more,4,1,1,29926
2001,E09000016,One family and no others,Owned,Occupancy rating of +1,4,1,2,14307
2001,E09000016,One family and no others,Owned,Occupancy rating of 0,4,1,3,6311
2001,E09000016,One family and no others,Owned,Occupancy rating of -1 or less,4,1,4,1522
2001,E09000016,One family and no others,Rented from council,All categories: Occupancy rating,4,2,0,5862
2001,E09000016,One family and no others,Rented from council,Occupancy rating of +2 or more,4,2,1,815
2001,E09000016,One family and no others,Rented from council,Occupancy rating of +1,4,2,2,1362
2001,E09000016,One family and no others,Rented from council,Occupancy rating of 0,4,2,3,2750
2001,E09000016,One family and no others,Rented from council,Occupancy rating of -1 or less,4,2,4,935
2001,E09000016,One family and no others,Other social rented,All categories: Occupancy rating,4,3,0,815
2001,E09000016,One family and no others,Other social rented,Occupancy rating of +2 or more,4,3,1,79
2001,E09000016,One family and no others,Other social rented,Occupancy rating of +1,4,3,2,195
2001,E09000016,One family and no others,Other social rented,Occupancy rating of 0,4,3,3,421
2001,E09000016,One family and no others,Other social rented,Occupancy rating of -1 or less,4,3,4,120
2001,E09000016,One family and no others,Private rented or living rent free,All categories: Occupancy rating,4,4,0,2976
2001,E09000016,One family and no others,Private rented or living rent free,Occupancy rating of +2 or more,4,4,1,772
2001,E09000016,One family and no others,Private rented or living rent free,Occupancy rating of +1,4,4,2,877
2001,E09000016,One family and no others,Private rented or living rent free,Occupancy rating of 0,4,4,3,998
2001,E09000016,One family and no others,Private rented or living rent free,Occupancy rating of -1 or less,4,4,4,329
2001,E09000016,All pensioners,All categories: Tenure,All categories: Occupancy rating,5,0,0,9963
2001,E09000016,All pensioners,All categories: Tenure,Occupancy rating of +2 or more,5,0,1,7282
2001,E09000016,All pensioners,All categories: Tenure,Occupancy rating of +1,5,0,2,2001
2001,E09000016,All pensioners,All categories: Tenure,Occupancy rating of 0,5,0,3,584
2001,E09000016,All pensioners,All categories: Tenure,Occupancy rating of -1 or less,5,0,4,96
2001,E09000016,All pensioners,Owned,All categories: Occupancy rating,5,1,0,8754
2001,E09000016,All pensioners,Owned,Occupancy rating of +2 or more,5,1,1,6853
2001,E09000016,All pensioners,Owned,Occupancy rating of +1,5,1,2,1619
2001,E09000016,All pensioners,Owned,Occupancy rating of 0,5,1,3,235
2001,E09000016,All pensioners,Owned,Occupancy rating of -1 or less,5,1,4,47
2001,E09000016,All pensioners,Rented from council,All categories: Occupancy rating,5,2,0,857
2001,E09000016,All pensioners,Rented from council,Occupancy rating of +2 or more,5,2,1,294
2001,E09000016,All pensioners,Rented from council,Occupancy rating of +1,5,2,2,280
2001,E09000016,All pensioners,Rented from council,Occupancy rating of 0,5,2,3,250
2001,E09000016,All pensioners,Rented from council,Occupancy rating of -1 or less,5,2,4,33
2001,E09000016,All pensioners,Other social rented,All categories: Occupancy rating,5,3,0,124
2001,E09000016,All pensioners,Other social rented,Occupancy rating of +2 or more,5,3,1,18
2001,E09000016,All pensioners,Other social rented,Occupancy rating of +1,5,3,2,32
2001,E09000016,All pensioners,Other social rented,Occupancy rating of 0,5,3,3,65
2001,E09000016,All pensioners,Other social rented,Occupancy rating of -1 or less,5,3,4,9
2001,E09000016,All pensioners,Private rented or living rent free,All categories: Occupancy rating,5,4,0,228
2001,E09000016,All pensioners,Private rented or living rent free,Occupancy rating of +2 or more,5,4,1,117
2001,E09000016,All pensioners,Private rented or living rent free,Occupancy rating of +1,5,4,2,70
2001,E09000016,All pensioners,Private rented or living rent free,Occupancy rating of 0,5,4,3,34
2001,E09000016,All pensioners,Private rented or living rent free,Occupancy rating of -1 or less,5,4,4,7
2001,E09000016,Married couple households,All categories: Tenure,All categories: Occupancy rating,6,0,0,36762
2001,E09000016,Married couple households,All categories: Tenure,Occupancy rating of +2 or more,6,0,1,19698
2001,E09000016,Married couple households,All categories: Tenure,Occupancy rating of +1,6,0,2,10182
2001,E09000016,Married couple households,All categories: Tenure,Occupancy rating of 0,6,0,3,5388
2001,E09000016,Married couple households,All categories: Tenure,Occupancy rating of -1 or less,6,0,4,1494
2001,E09000016,Married couple households,Owned,All categories: Occupancy rating,6,1,0,33544
2001,E09000016,Married couple households,Owned,Occupancy rating of +2 or more,6,1,1,18982
2001,E09000016,Married couple households,Owned,Occupancy rating of +1,6,1,2,9301
2001,E09000016,Married couple households,Owned,Occupancy rating of 0,6,1,3,4244
2001,E09000016,Married couple households,Owned,Occupancy rating of -1 or less,6,1,4,1017
2001,E09000016,Married couple households,Rented from council,All categories: Occupancy rating,6,2,0,2007
2001,E09000016,Married couple households,Rented from council,Occupancy rating of +2 or more,6,2,1,333
2001,E09000016,Married couple households,Rented from council,Occupancy rating of +1,6,2,2,539
2001,E09000016,Married couple households,Rented from council,Occupancy rating of 0,6,2,3,786
2001,E09000016,Married couple households,Rented from council,Occupancy rating of -1 or less,6,2,4,349
2001,E09000016,Married couple households,Other social rented,All categories: Occupancy rating,6,3,0,269
2001,E09000016,Married couple households,Other social rented,Occupancy rating of +2 or more,6,3,1,38
2001,E09000016,Married couple households,Other social rented,Occupancy rating of +1,6,3,2,71
2001,E09000016,Married couple households,Other social rented,Occupancy rating of 0,6,3,3,128
2001,E09000016,Married couple households,Other social rented,Occupancy rating of -1 or less,6,3,4,32
2001,E09000016,Married couple households,Private rented or living rent free,All categories: Occupancy rating,6,4,0,942
2001,E09000016,Married couple households,Private rented or living rent free,Occupancy rating of +2 or more,6,4,1,345
2001,E09000016,Married couple households,Private rented or living rent free,Occupancy rating of +1,6,4,2,271
2001,E09000016,Married couple households,Private rented or living rent free,Occupancy rating of 0,6,4,3,230
2001,E09000016,Married couple households,Private rented or living rent free,Occupancy rating of -1 or less,6,4,4,96
2001,E09000016,No children,All categories: Tenure,All categories: Occupancy rating,7,0,0,11175
2001,E09000016,No children,All categories: Tenure,Occupancy rating of +2 or more,7,0,1,9051
2001,E09000016,No children,All categories: Tenure,Occupancy rating of +1,7,0,2,1683
2001,E09000016,No children,All categories: Tenure,Occupancy rating of 0,7,0,3,378
2001,E09000016,No children,All categories: Tenure,Occupancy rating of -1 or less,7,0,4,63
2001,E09000016,No children,Owned,All categories: Occupancy rating,7,1,0,10181
2001,E09000016,No children,Owned,Occupancy rating of +2 or more,7,1,1,8631
2001,E09000016,No children,Owned,Occupancy rating of +1,7,1,2,1336
2001,E09000016,No children,Owned,Occupancy rating of 0,7,1,3,187
2001,E09000016,No children,Owned,Occupancy rating of -1 or less,7,1,4,27
2001,E09000016,No children,Rented from council,All categories: Occupancy rating,7,2,0,570
2001,E09000016,No children,Rented from council,Occupancy rating of +2 or more,7,2,1,220
2001,E09000016,No children,Rented from council,Occupancy rating of +1,7,2,2,205
2001,E09000016,No children,Rented from council,Occupancy rating of 0,7,2,3,125
2001,E09000016,No children,Rented from council,Occupancy rating of -1 or less,7,2,4,20
2001,E09000016,No children,Other social rented,All categories: Occupancy rating,7,3,0,77
2001,E09000016,No children,Other social rented,Occupancy rating of +2 or more,7,3,1,25
2001,E09000016,No children,Other social rented,Occupancy rating of +1,7,3,2,27
2001,E09000016,No children,Other social rented,Occupancy rating of 0,7,3,3,22
2001,E09000016,No children,Other social rented,Occupancy rating of -1 or less,7,3,4,3
2001,E09000016,No children,Private rented or living rent free,All categories: Occupancy rating,7,4,0,347
2001,E09000016,No children,Private rented or living rent free,Occupancy rating of +2 or more,7,4,1,175
2001,E09000016,No children,Private rented or living rent free,Occupancy rating of +1,7,4,2,115
2001,E09000016,No children,Private rented or living rent free,Occupancy rating of 0,7,4,3,44
2001,E09000016,No children,Private rented or living rent free,Occupancy rating of -1 or less,7,4,4,13
2001,E09000016,With dependent children,All categories: Tenure,All categories: Occupancy rating,8,0,0,17728
2001,E09000016,With dependent children,All categories: Tenure,Occupancy rating of +2 or more,8,0,1,7169
2001,E09000016,With dependent children,All categories: Tenure,Occupancy rating of +1,8,0,2,5694
2001,E09000016,With dependent children,All categories: Tenure,Occupancy rating of 0,8,0,3,3713
2001,E09000016,With dependent children,All categories: Tenure,Occupancy rating of -1 or less,8,0,4,1152
2001,E09000016,With dependent children,Owned,All categories: Occupancy rating,8,1,0,16038
2001,E09000016,With dependent children,Owned,Occupancy rating of +2 or more,8,1,1,6964
2001,E09000016,With dependent children,Owned,Occupancy rating of +1,8,1,2,5374
2001,E09000016,With dependent children,Owned,Occupancy rating of 0,8,1,3,2935
2001,E09000016,With dependent children,Owned,Occupancy rating of -1 or less,8,1,4,765
2001,E09000016,With dependent children,Rented from council,All categories: Occupancy rating,8,2,0,1040
2001,E09000016,With dependent children,Rented from council,Occupancy rating of +2 or more,8,2,1,55
2001,E09000016,With dependent children,Rented from council,Occupancy rating of +1,8,2,2,177
2001,E09000016,With dependent children,Rented from council,Occupancy rating of 0,8,2,3,520
2001,E09000016,With dependent children,Rented from council,Occupancy rating of -1 or less,8,2,4,288
2001,E09000016,With dependent children,Other social rented,All categories: Occupancy rating,8,3,0,160
2001,E09000016,With dependent children,Other social rented,Occupancy rating of +2 or more,8,3,1,13
2001,E09000016,With dependent children,Other social rented,Occupancy rating of +1,8,3,2,27
2001,E09000016,With dependent children,Other social rented,Occupancy rating of 0,8,3,3,96
2001,E09000016,With dependent children,Other social rented,Occupancy rating of -1 or less,8,3,4,24
2001,E09000016,With dependent children,Private rented or living rent free,All categories: Occupancy rating,8,4,0,490
2001,E09000016,With dependent children,Private rented or living rent free,Occupancy rating of +2 or more,8,4,1,137
2001,E09000016,With dependent children,Private rented or living rent free,Occupancy rating of +1,8,4,2,116
2001,E09000016,With dependent children,Private rented or living rent free,Occupancy rating of 0,8,4,3,162
2001,E09000016,With dependent children,Private rented or living rent free,Occupancy rating of -1 or less,8,4,4,75
2001,E09000016,All children non-dependent,All categories: Tenure,All categories: Occupancy rating,9,0,0,7859
2001,E09000016,All children non-dependent,All categories: Tenure,Occupancy rating of +2 or more,9,0,1,3478
2001,E09000016,All children non-dependent,All categories: Tenure,Occupancy rating of +1,9,0,2,2805
2001,E09000016,All children non-dependent,All categories: Tenure,Occupancy rating of 0,9,0,3,1297
2001,E09000016,All children non-dependent,All categories: Tenure,Occupancy rating of -1 or less,9,0,4,279
2001,E09000016,All children non-dependent,Owned,All categories: Occupancy rating,9,1,0,7325
2001,E09000016,All children non-dependent,Owned,Occupancy rating of +2 or more,9,1,1,3387
2001,E09000016,All children non-dependent,Owned,Occupancy rating of +1,9,1,2,2591
2001,E09000016,All children non-dependent,Owned,Occupancy rating of 0,9,1,3,1122
2001,E09000016,All children non-dependent,Owned,Occupancy rating of -1 or less,9,1,4,225
2001,E09000016,All children non-dependent,Rented from council,All categories: Occupancy rating,9,2,0,397
2001,E09000016,All children non-dependent,Rented from council,Occupancy rating of +2 or more,9,2,1,58
2001,E09000016,All children non-dependent,Rented from council,Occupancy rating of +1,9,2,2,157
2001,E09000016,All children non-dependent,Rented from council,Occupancy rating of 0,9,2,3,141
2001,E09000016,All children non-dependent,Rented from council,Occupancy rating of -1 or less,9,2,4,41
2001,E09000016,All children non-dependent,Other social rented,All categories: Occupancy rating,9,3,0,32
2001,E09000016,All children non-dependent,Other social rented,Occupancy rating of +2 or more,9,3,1,0
2001,E09000016,All children non-dependent,Other social rented,Occupancy rating of +1,9,3,2,17
2001,E09000016,All children non-dependent,Other social rented,Occupancy rating of 0,9,3,3,10
2001,E09000016,All children non-dependent,Other social rented,Occupancy rating of -1 or less,9,3,4,5
2001,E09000016,All children non-dependent,Private rented or living rent free,All categories: Occupancy rating,9,4,0,105
2001,E09000016,All children non-dependent,Private rented or living rent free,Occupancy rating of +2 or more,9,4,1,33
2001,E09000016,All children non-dependent,Private rented or living rent free,Occupancy rating of +1,9,4,2,40
2001,E09000016,All children non-dependent,Private rented or living rent free,Occupancy rating of 0,9,4,3,24
2001,E09000016,All children non-dependent,Private rented or living rent free,Occupancy rating of -1 or less,9,4,4,8
2001,E09000016,Cohabiting couple households,All categories: Tenure,All categories: Occupancy rating,10,0,0,6567
2001,E09000016,Cohabiting couple households,All categories: Tenure,Occupancy rating of +2 or more,10,0,1,2837
2001,E09000016,Cohabiting couple households,All categories: Tenure,Occupancy rating of +1,10,0,2,1971
2001,E09000016,Cohabiting couple households,All categories: Tenure,Occupancy rating of 0,10,0,3,1391
2001,E09000016,Cohabiting couple households,All categories: Tenure,Occupancy rating of -1 or less,10,0,4,368
2001,E09000016,Cohabiting couple households,Owned,All categories: Occupancy rating,10,1,0,5003
2001,E09000016,Cohabiting couple households,Owned,Occupancy rating of +2 or more,10,1,1,2601
2001,E09000016,Cohabiting couple households,Owned,Occupancy rating of +1,10,1,2,1549
2001,E09000016,Cohabiting couple households,Owned,Occupancy rating of 0,10,1,3,706
2001,E09000016,Cohabiting couple households,Owned,Occupancy rating of -1 or less,10,1,4,147
2001,E09000016,Cohabiting couple households,Rented from council,All categories: Occupancy rating,10,2,0,746
2001,E09000016,Cohabiting couple households,Rented from council,Occupancy rating of +2 or more,10,2,1,55
2001,E09000016,Cohabiting couple households,Rented from council,Occupancy rating of +1,10,2,2,138
2001,E09000016,Cohabiting couple households,Rented from council,Occupancy rating of 0,10,2,3,413
2001,E09000016,Cohabiting couple households,Rented from council,Occupancy rating of -1 or less,10,2,4,140
2001,E09000016,Cohabiting couple households,Other social rented,All categories: Occupancy rating,10,3,0,98
2001,E09000016,Cohabiting couple households,Other social rented,Occupancy rating of +2 or more,10,3,1,8
2001,E09000016,Cohabiting couple households,Other social rented,Occupancy rating of +1,10,3,2,24
2001,E09000016,Cohabiting couple households,Other social rented,Occupancy rating of 0,10,3,3,51
2001,E09000016,Cohabiting couple households,Other social rented,Occupancy rating of -1 or less,10,3,4,15
2001,E09000016,Cohabiting couple households,Private rented or living rent free,All categories: Occupancy rating,10,4,0,720
2001,E09000016,Cohabiting couple households,Private rented or living rent free,Occupancy rating of +2 or more,10,4,1,173
2001,E09000016,Cohabiting couple households,Private rented or living rent free,Occupancy rating of +1,10,4,2,260
2001,E09000016,Cohabiting couple households,Private rented or living rent free,Occupancy rating of 0,10,4,3,221
2001,E09000016,Cohabiting couple households,Private rented or living rent free,Occupancy rating of -1 or less,10,4,4,66
2001,E09000016,No children,All categories: Tenure,All categories: Occupancy rating,11,0,0,3606
2001,E09000016,No children,All categories: Tenure,Occupancy rating of +2 or more,11,0,1,2065
2001,E09000016,No children,All categories: Tenure,Occupancy rating of +1,11,0,2,1030
2001,E09000016,No children,All categories: Tenure,Occupancy rating of 0,11,0,3,440
2001,E09000016,No children,All categories: Tenure,Occupancy rating of -1 or less,11,0,4,71
2001,E09000016,No children,Owned,All categories: Occupancy rating,11,1,0,2852
2001,E09000016,No children,Owned,Occupancy rating of +2 or more,11,1,1,1892
2001,E09000016,No children,Owned,Occupancy rating of +1,11,1,2,732
2001,E09000016,No children,Owned,Occupancy rating of 0,11,1,3,203
2001,E09000016,No children,Owned,Occupancy rating of -1 or less,11,1,4,25
2001,E09000016,No children,Rented from council,All categories: Occupancy rating,11,2,0,210
2001,E09000016,No children,Rented from council,Occupancy rating of +2 or more,11,2,1,35
2001,E09000016,No children,Rented from council,Occupancy rating of +1,11,2,2,79
2001,E09000016,No children,Rented from council,Occupancy rating of 0,11,2,3,82
2001,E09000016,No children,Rented from council,Occupancy rating of -1 or less,11,2,4,14
2001,E09000016,No children,Other social rented,All categories: Occupancy rating,11,3,0,19
2001,E09000016,No children,Other social rented,Occupancy rating of +2 or more,11,3,1,3
2001,E09000016,No children,Other social rented,Occupancy rating of +1,11,3,2,8
2001,E09000016,No children,Other social rented,Occupancy rating of 0,11,3,3,8
2001,E09000016,No children,Other social rented,Occupancy rating of -1 or less,11,3,4,0
2001,E09000016,No children,Private rented or living rent free,All categories: Occupancy rating,11,4,0,525
2001,E09000016,No children,Private rented or living rent free,Occupancy rating of +2 or more,11,4,1,135
2001,E09000016,No children,Private rented or living rent free,Occupancy rating of +1,11,4,2,211
2001,E09000016,No children,Private rented or living rent free,Occupancy rating of 0,11,4,3,147
2001,E09000016,No children,Private rented or living rent free,Occupancy rating of -1 or less,11,4,4,32
2001,E09000016,With dependent children,All categories: Tenure,All categories: Occupancy rating,12,0,0,2604
2001,E09000016,With dependent children,All categories: Tenure,Occupancy rating of +2 or more,12,0,1,654
2001,E09000016,With dependent children,All categories: Tenure,Occupancy rating of +1,12,0,2,825
2001,E09000016,With dependent children,All categories: Tenure,Occupancy rating of 0,12,0,3,855
2001,E09000016,With dependent children,All categories: Tenure,Occupancy rating of -1 or less,12,0,4,270
2001,E09000016,With dependent children,Owned,All categories: Occupancy rating,12,1,0,1856
2001,E09000016,With dependent children,Owned,Occupancy rating of +2 or more,12,1,1,601
2001,E09000016,With dependent children,Owned,Occupancy rating of +1,12,1,2,720
2001,E09000016,With dependent children,Owned,Occupancy rating of 0,12,1,3,432
2001,E09000016,With dependent children,Owned,Occupancy rating of -1 or less,12,1,4,103
2001,E09000016,With dependent children,Rented from council,All categories: Occupancy rating,12,2,0,495
2001,E09000016,With dependent children,Rented from council,Occupancy rating of +2 or more,12,2,1,13
2001,E09000016,With dependent children,Rented from council,Occupancy rating of +1,12,2,2,46
2001,E09000016,With dependent children,Rented from council,Occupancy rating of 0,12,2,3,314
2001,E09000016,With dependent children,Rented from council,Occupancy rating of -1 or less,12,2,4,122
2001,E09000016,With dependent children,Other social rented,All categories: Occupancy rating,12,3,0,73
2001,E09000016,With dependent children,Other social rented,Occupancy rating of +2 or more,12,3,1,5
2001,E09000016,With dependent children,Other social rented,Occupancy rating of +1,12,3,2,13
2001,E09000016,With dependent children,Other social rented,Occupancy rating of 0,12,3,3,40
2001,E09000016,With dependent children,Other social rented,Occupancy rating of -1 or less,12,3,4,15
2001,E09000016,With dependent children,Private rented or living rent free,All categories: Occupancy rating,12,4,0,180
2001,E09000016,With dependent children,Private rented or living rent free,Occupancy rating of +2 or more,12,4,1,35
2001,E09000016,With dependent children,Private rented or living rent free,Occupancy rating of +1,12,4,2,46
2001,E09000016,With dependent children,Private rented or living rent free,Occupancy rating of 0,12,4,3,69
2001,E09000016,With dependent children,Private rented or living rent free,Occupancy rating of -1 or less,12,4,4,30
2001,E09000016,All children non-dependent,All categories: Tenure,All categories: Occupancy rating,13,0,0,357
2001,E09000016,All children non-dependent,All categories: Tenure,Occupancy rating of +2 or more,13,0,1,118
2001,E09000016,All children non-dependent,All categories: Tenure,Occupancy rating of +1,13,0,2,116
2001,E09000016,All children non-dependent,All categories: Tenure,Occupancy rating of 0,13,0,3,96
2001,E09000016,All children non-dependent,All categories: Tenure,Occupancy rating of -1 or less,13,0,4,27
2001,E09000016,All children non-dependent,Owned,All categories: Occupancy rating,13,1,0,295
2001,E09000016,All children non-dependent,Owned,Occupancy rating of +2 or more,13,1,1,108
2001,E09000016,All children non-dependent,Owned,Occupancy rating of +1,13,1,2,97
2001,E09000016,All children non-dependent,Owned,Occupancy rating of 0,13,1,3,71
2001,E09000016,All children non-dependent,Owned,Occupancy rating of -1 or less,13,1,4,19
2001,E09000016,All children non-dependent,Rented from council,All categories: Occupancy rating,13,2,0,41
2001,E09000016,All children non-dependent,Rented from council,Occupancy rating of +2 or more,13,2,1,7
2001,E09000016,All children non-dependent,Rented from council,Occupancy rating of +1,13,2,2,13
2001,E09000016,All children non-dependent,Rented from council,Occupancy rating of 0,13,2,3,17
2001,E09000016,All children non-dependent,Rented from council,Occupancy rating of -1 or less,13,2,4,4
2001,E09000016,All children non-dependent,Other social rented,All categories: Occupancy rating,13,3,0,6
2001,E09000016,All children non-dependent,Other social rented,Occupancy rating of +2 or more,13,3,1,0
2001,E09000016,All children non-dependent,Other social rented,Occupancy rating of +1,13,3,2,3
