date,geography_code,c_hhchuk11_name,c_ethpuk11_name,obs_value
2001,E09000018,One family : Married couple family households : No children,Mixed: White and Black African,15
2001,E09000018,One family : Married couple family households : No children,Mixed: White and Asian,37
2001,E09000018,One family : Married couple family households : No children,Mixed: Other,40
2001,E09000018,One family : Married couple family households : No children,Asian/Asian British,1319
2001,E09000018,One family : Married couple family households : No children,Asian/Asian British: Indian,963
2001,E09000018,One family : Married couple family households : No children,Asian/Asian British: Pakistani,179
2001,E09000018,One family : Married couple family households : No children,Asian/Asian British: Bangladeshi,23
2001,E09000018,One family : Married couple family households : No children,Asian/Asian British: Other,154
2001,E09000018,One family : Married couple family households : No children,Black/Black British,153
2001,E09000018,One family : Married couple family households : No children,Black/Black British: Black Caribbean,72
2001,E09000018,One family : Married couple family households : No children,Black/Black British: Black African,74
2001,E09000018,One family : Married couple family households : No children,Black/Black British: Other,7
2001,E09000018,One family : Married couple family households : No children,Chinese/Other,185
2001,E09000018,One family : Married couple family households : No children,Chinese/Other: Chinese,72
2001,E09000018,One family : Married couple family households : No children,Chinese/Other: Other,113
2001,E09000018,One family : Married couple family households : With one dependent child,White,3080
2001,E09000018,One family : Married couple family households : With one dependent child,White: British,2518
2001,E09000018,One family : Married couple family households : With one dependent child,White: Irish,155
2001,E09000018,One family : Married couple family households : With one dependent child,White: Other,407
2001,E09000018,One family : Married couple family households : With one dependent child,Mixed,84
2001,E09000018,One family : Married couple family households : With one dependent child,Mixed: White and Black Caribbean,6
2001,E09000018,One family : Married couple family households : With one dependent child,Mixed: White and Black African,5
2001,E09000018,One family : Married couple family households : With one dependent child,Mixed: White and Asian,36
2001,E09000018,One family : Married couple family households : With one dependent child,Mixed: Other,37
2001,E09000018,One family : Married couple family households : With one dependent child,Asian/Asian British,1863
2001,E09000018,One family : Married couple family households : With one dependent child,Asian/Asian British: Indian,1362
2001,E09000018,One family : Married couple family households : With one dependent child,Asian/Asian British: Pakistani,253
2001,E09000018,One family : Married couple family households : With one dependent child,Asian/Asian British: Bangladeshi,25
2001,E09000018,One family : Married couple family households : With one dependent child,Asian/Asian British: Other,223
2001,E09000018,One family : Married couple family households : With one dependent child,Black/Black British,187
2001,E09000018,One family : Married couple family households : With one dependent child,Black/Black British: Black Caribbean,60
2001,E09000018,One family : Married couple family households : With one dependent child,Black/Black British: Black African,123
2001,E09000018,One family : Married couple family households : With one dependent child,Black/Black British: Other,4
2001,E09000018,One family : Married couple family households : With one dependent child,Chinese/Other,228
2001,E09000018,One family : Married couple family households : With one dependent child,Chinese/Other: Chinese,65
2001,E09000018,One family : Married couple family households : With one dependent child,Chinese/Other: Other,163
2001,E09000018,One family : Married couple family households : With two or more dependent children,White,5070
2001,E09000018,One family : Married couple family households : With two or more dependent children,White: British,4271
2001,E09000018,One family : Married couple family households : With two or more dependent children,White: Irish,203
2001,E09000018,One family : Married couple family households : With two or more dependent children,White: Other,596
2001,E09000018,One family : Married couple family households : With two or more dependent children,Mixed,175
2001,E09000018,One family : Married couple family households : With two or more dependent children,Mixed: White and Black Caribbean,18
2001,E09000018,One family : Married couple family households : With two or more dependent children,Mixed: White and Black African,35
2001,E09000018,One family : Married couple family households : With two or more dependent children,Mixed: White and Asian,73
2001,E09000018,One family : Married couple family households : With two or more dependent children,Mixed: Other,49
2001,E09000018,One family : Married couple family households : With two or more dependent children,Asian/Asian British,3321
2001,E09000018,One family : Married couple family households : With two or more dependent children,Asian/Asian British: Indian,2230
2001,E09000018,One family : Married couple family households : With two or more dependent children,Asian/Asian British: Pakistani,654
2001,E09000018,One family : Married couple family households : With two or more dependent children,Asian/Asian British: Bangladeshi,77
2001,E09000018,One family : Married couple family households : With two or more dependent children,Asian/Asian British: Other,360
2001,E09000018,One family : Married couple family households : With two or more dependent children,Black/Black British,382
2001,E09000018,One family : Married couple family households : With two or more dependent children,Black/Black British: Black Caribbean,101
2001,E09000018,One family : Married couple family households : With two or more dependent children,Black/Black British: Black African,263
2001,E09000018,One family : Married couple family households : With two or more dependent children,Black/Black British: Other,18
2001,E09000018,One family : Married couple family households : With two or more dependent children,Chinese/Other,418
2001,E09000018,One family : Married couple family households : With two or more dependent children,Chinese/Other: Chinese,86
2001,E09000018,One family : Married couple family households : With two or more dependent children,Chinese/Other: Other,332
2001,E09000018,One family : Married couple family households : All children non-dependent,White,3046
2001,E09000018,One family : Married couple family households : All children non-dependent,White: British,2622
2001,E09000018,One family : Married couple family households : All children non-dependent,White: Irish,232
2001,E09000018,One family : Married couple family households : All children non-dependent,White: Other,192
2001,E09000018,One family : Married couple family households : All children non-dependent,Mixed,49
2001,E09000018,One family : Married couple family households : All children non-dependent,Mixed: White and Black Caribbean,3
2001,E09000018,One family : Married couple family households : All children non-dependent,Mixed: White and Black African,6
2001,E09000018,One family : Married couple family households : All children non-dependent,Mixed: White and Asian,26
2001,E09000018,One family : Married couple family households : All children non-dependent,Mixed: Other,14
2001,E09000018,One family : Married couple family households : All children non-dependent,Asian/Asian British,1455
2001,E09000018,One family : Married couple family households : All children non-dependent,Asian/Asian British: Indian,1121
2001,E09000018,One family : Married couple family households : All children non-dependent,Asian/Asian British: Pakistani,186
2001,E09000018,One family : Married couple family households : All children non-dependent,Asian/Asian British: Bangladeshi,16
2001,E09000018,One family : Married couple family households : All children non-dependent,Asian/Asian British: Other,132
2001,E09000018,One family : Married couple family households : All children non-dependent,Black/Black British,126
2001,E09000018,One family : Married couple family households : All children non-dependent,Black/Black British: Black Caribbean,74
2001,E09000018,One family : Married couple family households : All children non-dependent,Black/Black British: Black African,46
2001,E09000018,One family : Married couple family households : All children non-dependent,Black/Black British: Other,6
2001,E09000018,One family : Married couple family households : All children non-dependent,Chinese/Other,121
2001,E09000018,One family : Married couple family households : All children non-dependent,Chinese/Other: Chinese,51
2001,E09000018,One family : Married couple family households : All children non-dependent,Chinese/Other: Other,70
2001,E09000018,One family : Cohabiting couple family households,White,5898
2001,E09000018,One family : Cohabiting couple family households,White: British,5162
2001,E09000018,One family : Cohabiting couple family households,White: Irish,230
2001,E09000018,One family : Cohabiting couple family households,White: Other,506
2001,E09000018,One family : Cohabiting couple family households,Mixed,112
2001,E09000018,One family : Cohabiting couple family households,Mixed: White and Black Caribbean,20
2001,E09000018,One family : Cohabiting couple family households,Mixed: White and Black African,13
2001,E09000018,One family : Cohabiting couple family households,Mixed: White and Asian,49
2001,E09000018,One family : Cohabiting couple family households,Mixed: Other,30
2001,E09000018,One family : Cohabiting couple family households,Asian/Asian British,317
2001,E09000018,One family : Cohabiting couple family households,Asian/Asian British: Indian,194
2001,E09000018,One family : Cohabiting couple family households,Asian/Asian British: Pakistani,57
2001,E09000018,One family : Cohabiting couple family households,Asian/Asian British: Bangladeshi,9
2001,E09000018,One family : Cohabiting couple family households,Asian/Asian British: Other,57
2001,E09000018,One family : Cohabiting couple family households,Black/Black British,215
2001,E09000018,One family : Cohabiting couple family households,Black/Black British: Black Caribbean,119
2001,E09000018,One family : Cohabiting couple family households,Black/Black British: Black African,79
2001,E09000018,One family : Cohabiting couple family households,Black/Black British: Other,17
2001,E09000018,One family : Cohabiting couple family households,Chinese/Other,87
2001,E09000018,One family : Cohabiting couple family households,Chinese/Other: Chinese,22
2001,E09000018,One family : Cohabiting couple family households,Chinese/Other: Other,65
2001,E09000018,One family : Cohabiting couple family households : No children,White,3836
2001,E09000018,One family : Cohabiting couple family households : No children,White: British,3301
2001,E09000018,One family : Cohabiting couple family households : No children,White: Irish,152
2001,E09000018,One family : Cohabiting couple family households : No children,White: Other,383
2001,E09000018,One family : Cohabiting couple family households : No children,Mixed,71
2001,E09000018,One family : Cohabiting couple family households : No children,Mixed: White and Black Caribbean,15
2001,E09000018,One family : Cohabiting couple family households : No children,Mixed: White and Black African,7
2001,E09000018,One family : Cohabiting couple family households : No children,Mixed: White and Asian,30
2001,E09000018,One family : Cohabiting couple family households : No children,Mixed: Other,19
2001,E09000018,One family : Cohabiting couple family households : No children,Asian/Asian British,159
2001,E09000018,One family : Cohabiting couple family households : No children,Asian/Asian British: Indian,96
2001,E09000018,One family : Cohabiting couple family households : No children,Asian/Asian British: Pakistani,27
2001,E09000018,One family : Cohabiting couple family households : No children,Asian/Asian British: Bangladeshi,0
2001,E09000018,One family : Cohabiting couple family households : No children,Asian/Asian British: Other,36
2001,E09000018,One family : Cohabiting couple family households : No children,Black/Black British,83
2001,E09000018,One family : Cohabiting couple family households : No children,Black/Black British: Black Caribbean,42
2001,E09000018,One family : Cohabiting couple family households : No children,Black/Black British: Black African,36
2001,E09000018,One family : Cohabiting couple family households : No children,Black/Black British: Other,5
2001,E09000018,One family : Cohabiting couple family households : No children,Chinese/Other,51
2001,E09000018,One family : Cohabiting couple family households : No children,Chinese/Other: Chinese,18
2001,E09000018,One family : Cohabiting couple family households : No children,Chinese/Other: Other,33
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,White,877
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,White: British,780
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,White: Irish,33
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,White: Other,64
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Mixed,22
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Mixed: White and Black Caribbean,5
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Mixed: White and Black African,3
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Mixed: White and Asian,9
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Mixed: Other,5
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Asian/Asian British,55
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Asian/Asian British: Indian,32
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Asian/Asian British: Pakistani,10
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Asian/Asian British: Bangladeshi,3
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Asian/Asian British: Other,10
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Black/Black British,58
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Black/Black British: Black Caribbean,35
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Black/Black British: Black African,17
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Black/Black British: Other,6
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Chinese/Other,11
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Chinese/Other: Chinese,0
2001,E09000018,One family : Cohabiting couple family households : With one dependent child,Chinese/Other: Other,11
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,White,987
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,White: British,910
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,White: Irish,27
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,White: Other,50
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Mixed,19
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Mixed: White and Black Caribbean,0
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Mixed: White and Black African,3
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Mixed: White and Asian,10
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Mixed: Other,6
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Asian/Asian British,82
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Asian/Asian British: Indian,49
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Asian/Asian British: Pakistani,16
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Asian/Asian British: Bangladeshi,6
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Asian/Asian British: Other,11
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Black/Black British,60
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Black/Black British: Black Caribbean,31
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Black/Black British: Black African,23
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Black/Black British: Other,6
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Chinese/Other,21
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Chinese/Other: Chinese,4
2001,E09000018,One family : Cohabiting couple family households : With two or more dependent children,Chinese/Other: Other,17
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,White,198
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,White: British,171
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,White: Irish,18
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,White: Other,9
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Mixed,0
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Mixed: White and Black Caribbean,0
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Mixed: White and Black African,0
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Mixed: White and Asian,0
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Mixed: Other,0
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Asian/Asian British,21
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Asian/Asian British: Indian,17
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Asian/Asian British: Pakistani,4
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Asian/Asian British: Bangladeshi,0
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Asian/Asian British: Other,0
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Black/Black British,14
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Black/Black British: Black Caribbean,11
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Black/Black British: Black African,3
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Black/Black British: Other,0
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Chinese/Other,4
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Chinese/Other: Chinese,0
2001,E09000018,One family : Cohabiting couple family households : All children non-dependent,Chinese/Other: Other,4
2001,E09000018,One family : Lone parent households,White,6287
2001,E09000018,One family : Lone parent households,White: British,5539
2001,E09000018,One family : Lone parent households,White: Irish,350
2001,E09000018,One family : Lone parent households,White: Other,398
2001,E09000018,One family : Lone parent households,Mixed,241
2001,E09000018,One family : Lone parent households,Mixed: White and Black Caribbean,78
2001,E09000018,One family : Lone parent households,Mixed: White and Black African,42
2001,E09000018,One family : Lone parent households,Mixed: White and Asian,56
2001,E09000018,One family : Lone parent households,Mixed: Other,65
2001,E09000018,One family : Lone parent households,Asian/Asian British,1546
2001,E09000018,One family : Lone parent households,Asian/Asian British: Indian,1008
2001,E09000018,One family : Lone parent households,Asian/Asian British: Pakistani,323
2001,E09000018,One family : Lone parent households,Asian/Asian British: Bangladeshi,37
2001,E09000018,One family : Lone parent households,Asian/Asian British: Other,178
2001,E09000018,One family : Lone parent households,Black/Black British,827
2001,E09000018,One family : Lone parent households,Black/Black British: Black Caribbean,303
2001,E09000018,One family : Lone parent households,Black/Black British: Black African,472
2001,E09000018,One family : Lone parent households,Black/Black British: Other,52
2001,E09000018,One family : Lone parent households,Chinese/Other,240
2001,E09000018,One family : Lone parent households,Chinese/Other: Chinese,63
2001,E09000018,One family : Lone parent households,Chinese/Other: Other,177
2001,E09000018,One family : Lone parent households : With one dependent child,White,2148
2001,E09000018,One family : Lone parent households : With one dependent child,White: British,1883
2001,E09000018,One family : Lone parent households : With one dependent child,White: Irish,111
2001,E09000018,One family : Lone parent households : With one dependent child,White: Other,154
2001,E09000018,One family : Lone parent households : With one dependent child,Mixed,92
2001,E09000018,One family : Lone parent households : With one dependent child,Mixed: White and Black Caribbean,25
2001,E09000018,One family : Lone parent households : With one dependent child,Mixed: White and Black African,20
2001,E09000018,One family : Lone parent households : With one dependent child,Mixed: White and Asian,16
2001,E09000018,One family : Lone parent households : With one dependent child,Mixed: Other,31
2001,E09000018,One family : Lone parent households : With one dependent child,Asian/Asian British,447
2001,E09000018,One family : Lone parent households : With one dependent child,Asian/Asian British: Indian,294
2001,E09000018,One family : Lone parent households : With one dependent child,Asian/Asian British: Pakistani,87
2001,E09000018,One family : Lone parent households : With one dependent child,Asian/Asian British: Bangladeshi,12
2001,E09000018,One family : Lone parent households : With one dependent child,Asian/Asian British: Other,54
2001,E09000018,One family : Lone parent households : With one dependent child,Black/Black British,322
2001,E09000018,One family : Lone parent households : With one dependent child,Black/Black British: Black Caribbean,109
2001,E09000018,One family : Lone parent households : With one dependent child,Black/Black British: Black African,188
2001,E09000018,One family : Lone parent households : With one dependent child,Black/Black British: Other,25
2001,E09000018,One family : Lone parent households : With one dependent child,Chinese/Other,90
2001,E09000018,One family : Lone parent households : With one dependent child,Chinese/Other: Chinese,24
2001,E09000018,One family : Lone parent households : With one dependent child,Chinese/Other: Other,66
2001,E09000018,One family : Lone parent households : With two or more dependent children,White,1909
2001,E09000018,One family : Lone parent households : With two or more dependent children,White: British,1718
2001,E09000018,One family : Lone parent households : With two or more dependent children,White: Irish,78
2001,E09000018,One family : Lone parent households : With two or more dependent children,White: Other,113
2001,E09000018,One family : Lone parent households : With two or more dependent children,Mixed,96
2001,E09000018,One family : Lone parent households : With two or more dependent children,Mixed: White and Black Caribbean,42
2001,E09000018,One family : Lone parent households : With two or more dependent children,Mixed: White and Black African,17
2001,E09000018,One family : Lone parent households : With two or more dependent children,Mixed: White and Asian,19
2001,E09000018,One family : Lone parent households : With two or more dependent children,Mixed: Other,18
2001,E09000018,One family : Lone parent households : With two or more dependent children,Asian/Asian British,525
2001,E09000018,One family : Lone parent households : With two or more dependent children,Asian/Asian British: Indian,301
2001,E09000018,One family : Lone parent households : With two or more dependent children,Asian/Asian British: Pakistani,146
2001,E09000018,One family : Lone parent households : With two or more dependent children,Asian/Asian British: Bangladeshi,15
2001,E09000018,One family : Lone parent households : With two or more dependent children,Asian/Asian British: Other,63
2001,E09000018,One family : Lone parent households : With two or more dependent children,Black/Black British,369
2001,E09000018,One family : Lone parent households : With two or more dependent children,Black/Black British: Black Caribbean,122
2001,E09000018,One family : Lone parent households : With two or more dependent children,Black/Black British: Black African,228
2001,E09000018,One family : Lone parent households : With two or more dependent children,Black/Black British: Other,19
2001,E09000018,One family : Lone parent households : With two or more dependent children,Chinese/Other,75
2001,E09000018,One family : Lone parent households : With two or more dependent children,Chinese/Other: Chinese,20
2001,E09000018,One family : Lone parent households : With two or more dependent children,Chinese/Other: Other,55
2001,E09000018,One family : Lone parent households : All children non-dependent,White,2230
2001,E09000018,One family : Lone parent households : All children non-dependent,White: British,1938
2001,E09000018,One family : Lone parent households : All children non-dependent,White: Irish,161
2001,E09000018,One family : Lone parent households : All children non-dependent,White: Other,131
2001,E09000018,One family : Lone parent households : All children non-dependent,Mixed,53
2001,E09000018,One family : Lone parent households : All children non-dependent,Mixed: White and Black Caribbean,11
2001,E09000018,One family : Lone parent households : All children non-dependent,Mixed: White and Black African,5
2001,E09000018,One family : Lone parent households : All children non-dependent,Mixed: White and Asian,21
2001,E09000018,One family : Lone parent households : All children non-dependent,Mixed: Other,16
2001,E09000018,One family : Lone parent households : All children non-dependent,Asian/Asian British,574
2001,E09000018,One family : Lone parent households : All children non-dependent,Asian/Asian British: Indian,413
2001,E09000018,One family : Lone parent households : All children non-dependent,Asian/Asian British: Pakistani,90
2001,E09000018,One family : Lone parent households : All children non-dependent,Asian/Asian British: Bangladeshi,10
2001,E09000018,One family : Lone parent households : All children non-dependent,Asian/Asian British: Other,61
2001,E09000018,One family : Lone parent households : All children non-dependent,Black/Black British,136
2001,E09000018,One family : Lone parent households : All children non-dependent,Black/Black British: Black Caribbean,72
2001,E09000018,One family : Lone parent households : All children non-dependent,Black/Black British: Black African,56
2001,E09000018,One family : Lone parent households : All children non-dependent,Black/Black British: Other,8
2001,E09000018,One family : Lone parent households : All children non-dependent,Chinese/Other,75
2001,E09000018,One family : Lone parent households : All children non-dependent,Chinese/Other: Chinese,19
2001,E09000018,One family : Lone parent households : All children non-dependent,Chinese/Other: Other,56
2001,E09000018,Other households,White,6611
2001,E09000018,Other households,White: British,5191
2001,E09000018,Other households,White: Irish,397
2001,E09000018,Other households,White: Other,1023
2001,E09000018,Other households,Mixed,236
2001,E09000018,Other households,Mixed: White and Black Caribbean,39
2001,E09000018,Other households,Mixed: White and Black African,60
2001,E09000018,Other households,Mixed: White and Asian,67
2001,E09000018,Other households,Mixed: Other,70
2001,E09000018,Other households,Asian/Asian British,3335
2001,E09000018,Other households,Asian/Asian British: Indian,2374
2001,E09000018,Other households,Asian/Asian British: Pakistani,494
2001,E09000018,Other households,Asian/Asian British: Bangladeshi,76
2001,E09000018,Other households,Asian/Asian British: Other,391
2001,E09000018,Other households,Black/Black British,635
2001,E09000018,Other households,Black/Black British: Black Caribbean,150
2001,E09000018,Other households,Black/Black British: Black African,444
2001,E09000018,Other households,Black/Black British: Other,41
2001,E09000018,Other households,Chinese/Other,426
2001,E09000018,Other households,Chinese/Other: Chinese,135
2001,E09000018,Other households,Chinese/Other: Other,291
2001,E09000018,Other households : With one dependent child,White,772
2001,E09000018,Other households : With one dependent child,White: British,643
2001,E09000018,Other households : With one dependent child,White: Irish,38
2001,E09000018,Other households : With one dependent child,White: Other,91
2001,E09000018,Other households : With one dependent child,Mixed,32
2001,E09000018,Other households : With one dependent child,Mixed: White and Black Caribbean,7
2001,E09000018,Other households : With one dependent child,Mixed: White and Black African,8
2001,E09000018,Other households : With one dependent child,Mixed: White and Asian,10
2001,E09000018,Other households : With one dependent child,Mixed: Other,7
2001,E09000018,Other households : With one dependent child,Asian/Asian British,641
2001,E09000018,Other households : With one dependent child,Asian/Asian British: Indian,447
2001,E09000018,Other households : With one dependent child,Asian/Asian British: Pakistani,110
2001,E09000018,Other households : With one dependent child,Asian/Asian British: Bangladeshi,11
2001,E09000018,Other households : With one dependent child,Asian/Asian British: Other,73
2001,E09000018,Other households : With one dependent child,Black/Black British,112
2001,E09000018,Other households : With one dependent child,Black/Black British: Black Caribbean,20
2001,E09000018,Other households : With one dependent child,Black/Black British: Black African,83
2001,E09000018,Other households : With one dependent child,Black/Black British: Other,9
2001,E09000018,Other households : With one dependent child,Chinese/Other,82
2001,E09000018,Other households : With one dependent child,Chinese/Other: Chinese,22
2001,E09000018,Other households : With one dependent child,Chinese/Other: Other,60
2001,E09000018,Other households : With two or more dependent children,White,704
2001,E09000018,Other households : With two or more dependent children,White: British,568
2001,E09000018,Other households : With two or more dependent children,White: Irish,30
2001,E09000018,Other households : With two or more dependent children,White: Other,106
2001,E09000018,Other households : With two or more dependent children,Mixed,50
2001,E09000018,Other households : With two or more dependent children,Mixed: White and Black Caribbean,10
2001,E09000018,Other households : With two or more dependent children,Mixed: White and Black African,9
2001,E09000018,Other households : With two or more dependent children,Mixed: White and Asian,12
2001,E09000018,Other households : With two or more dependent children,Mixed: Other,19
2001,E09000018,Other households : With two or more dependent children,Asian/Asian British,1014
2001,E09000018,Other households : With two or more dependent children,Asian/Asian British: Indian,703
2001,E09000018,Other households : With two or more dependent children,Asian/Asian British: Pakistani,177
2001,E09000018,Other households : With two or more dependent children,Asian/Asian British: Bangladeshi,29
2001,E09000018,Other households : With two or more dependent children,Asian/Asian British: Other,105
2001,E09000018,Other households : With two or more dependent children,Black/Black British,171
2001,E09000018,Other households : With two or more dependent children,Black/Black British: Black Caribbean,30
2001,E09000018,Other households : With two or more dependent children,Black/Black British: Black African,126
2001,E09000018,Other households : With two or more dependent children,Black/Black British: Other,15
2001,E09000018,Other households : With two or more dependent children,Chinese/Other,76
2001,E09000018,Other households : With two or more dependent children,Chinese/Other: Chinese,21
2001,E09000018,Other households : With two or more dependent children,Chinese/Other: Other,55
2001,E09000018,Other households : All student,White,264
2001,E09000018,Other households : All student,White: British,209
2001,E09000018,Other households : All student,White: Irish,19
2001,E09000018,Other households : All student,White: Other,36
2001,E09000018,Other households : All student,Mixed,12
2001,E09000018,Other households : All student,Mixed: White and Black Caribbean,3
2001,E09000018,Other households : All student,Mixed: White and Black African,3
2001,E09000018,Other households : All student,Mixed: White and Asian,3
2001,E09000018,Other households : All student,Mixed: Other,3
2001,E09000018,Other households : All student,Asian/Asian British,40
2001,E09000018,Other households : All student,Asian/Asian British: Indian,23
2001,E09000018,Other households : All student,Asian/Asian British: Pakistani,10
2001,E09000018,Other households : All student,Asian/Asian British: Bangladeshi,0
2001,E09000018,Other households : All student,Asian/Asian British: Other,7
2001,E09000018,Other households : All student,Black/Black British,34
2001,E09000018,Other households : All student,Black/Black British: Black Caribbean,3
2001,E09000018,Other households : All student,Black/Black British: Black African,31
2001,E09000018,Other households : All student,Black/Black British: Other,0
2001,E09000018,Other households : All student,Chinese/Other,23
2001,E09000018,Other households : All student,Chinese/Other: Chinese,9
2001,E09000018,Other households : All student,Chinese/Other: Other,14
2001,E09000018,Other households : All pensioner,White,257
2001,E09000018,Other households : All pensioner,White: British,231
2001,E09000018,Other households : All pensioner,White: Irish,15
2001,E09000018,Other households : All pensioner,White: Other,11
2001,E09000018,Other households : All pensioner,Mixed,0
2001,E09000018,Other households : All pensioner,Mixed: White and Black Caribbean,0
2001,E09000018,Other households : All pensioner,Mixed: White and Black African,0
2001,E09000018,Other households : All pensioner,Mixed: White and Asian,0
2001,E09000018,Other households : All pensioner,Mixed: Other,0
2001,E09000018,Other households : All pensioner,Asian/Asian British,21
2001,E09000018,Other households : All pensioner,Asian/Asian British: Indian,18
2001,E09000018,Other households : All pensioner,Asian/Asian British: Pakistani,0
2001,E09000018,Other households : All pensioner,Asian/Asian British: Bangladeshi,0
2001,E09000018,Other households : All pensioner,Asian/Asian British: Other,3
2001,E09000018,Other households : All pensioner,Black/Black British,3
2001,E09000018,Other households : All pensioner,Black/Black British: Black Caribbean,3
2001,E09000018,Other households : All pensioner,Black/Black British: Black African,0
2001,E09000018,Other households : All pensioner,Black/Black British: Other,0
2001,E09000018,Other households : All pensioner,Chinese/Other,0
2001,E09000018,Other households : All pensioner,Chinese/Other: Chinese,0
2001,E09000018,Other households : All pensioner,Chinese/Other: Other,0
2001,E09000018,Other households : Other,White,4614
2001,E09000018,Other households : Other,White: British,3540
2001,E09000018,Other households : Other,White: Irish,295
2001,E09000018,Other households : Other,White: Other,779
2001,E09000018,Other households : Other,Mixed,142
2001,E09000018,Other households : Other,Mixed: White and Black Caribbean,19
2001,E09000018,Other households : Other,Mixed: White and Black African,40
2001,E09000018,Other households : Other,Mixed: White and Asian,42
2001,E09000018,Other households : Other,Mixed: Other,41
2001,E09000018,Other households : Other,Asian/Asian British,1619
2001,E09000018,Other households : Other,Asian/Asian British: Indian,1183
2001,E09000018,Other households : Other,Asian/Asian British: Pakistani,197
2001,E09000018,Other households : Other,Asian/Asian British: Bangladeshi,36
2001,E09000018,Other households : Other,Asian/Asian British: Other,203
2001,E09000018,Other households : Other,Black/Black British,315
2001,E09000018,Other households : Other,Black/Black British: Black Caribbean,94
2001,E09000018,Other households : Other,Black/Black British: Black African,204
2001,E09000018,Other households : Other,Black/Black British: Other,17
2001,E09000018,Other households : Other,Chinese/Other,245
2001,E09000018,Other households : Other,Chinese/Other: Chinese,83
2001,E09000018,Other households : Other,Chinese/Other: Other,162
2001,E09000021,One person household,White,18306
2001,E09000021,One person household,White: British,16830
2001,E09000021,One person household,White: Irish,611
2001,E09000021,One person household,White: Other,865
2001,E09000021,One person household,Mixed,202
2001,E09000021,One person household,Mixed: White and Black Caribbean,24
2001,E09000021,One person household,Mixed: White and Black African,36
2001,E09000021,One person household,Mixed: White and Asian,87
2001,E09000021,One person household,Mixed: Other,55
2001,E09000021,One person household,Asian/Asian British,627
2001,E09000021,One person household,Asian/Asian British: Indian,360
2001,E09000021,One person household,Asian/Asian British: Pakistani,89
