date,geography_code,c_age_name,c_dpcfamuk11_name,c_fmtfamuk11_name,obs_value
2001,E09000015,FRP Age 50 and over,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,0
2001,E09000015,FRP Age 50 and over,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,3
2001,E09000016,FRP Age 24 and under,Families with no dependent children,Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,Families with no dependent children,Lone parent family: Female parent,0
2001,E09000016,FRP Age 24 and under,Families with no dependent children,Couple family: Married or remarried - Non step-family,48
2001,E09000016,FRP Age 24 and under,Families with no dependent children,Couple family: Married or remarried - Step-family,4
2001,E09000016,FRP Age 24 and under,Families with no dependent children,Couple family: Cohabiting: Non step-family,399
2001,E09000016,FRP Age 24 and under,Families with no dependent children,Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 0 to 4,Lone parent family: Male parent,14
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 0 to 4,Lone parent family: Female parent,380
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Non step-family,23
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Step-family,3
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Non step-family,102
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,7
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 5 to 7,Lone parent family: Male parent,3
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 5 to 7,Lone parent family: Female parent,34
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 5 to 7,Couple family: Married or remarried - Non step-family,3
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 5 to 7,Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 5 to 7,Couple family: Cohabiting: Non step-family,3
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 5 to 7,Couple family: Cohabiting: Step-family,3
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 8 to 9,Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 8 to 9,Lone parent family: Female parent,6
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 8 to 9,Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 8 to 9,Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 8 to 9,Couple family: Cohabiting: Non step-family,3
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 8 to 9,Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 10 to 11,Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 10 to 11,Lone parent family: Female parent,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 10 to 11,Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 10 to 11,Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 10 to 11,Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 10 to 11,Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 12 to 15,Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 12 to 15,Lone parent family: Female parent,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Step-family,3
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Step-family,3
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 16 to 18,Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 16 to 18,Lone parent family: Female parent,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 24 and under,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Lone parent family: Female parent,103
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Non step-family,10
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Non step-family,17
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Step-family,7
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Lone parent family: Female parent,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Step-family,3
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Lone parent family: Female parent,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Lone parent family: Female parent,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Lone parent family: Female parent,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Lone parent family: Female parent,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 24 and under,"Two dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Lone parent family: Female parent,20
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Non step-family,4
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Step-family,5
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Lone parent family: Female parent,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Lone parent family: Female parent,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 10 to 11",Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 10 to 11",Lone parent family: Female parent,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 12 to 15",Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 12 to 15",Lone parent family: Female parent,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 16 to 18",Lone parent family: Male parent,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 16 to 18",Lone parent family: Female parent,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 24 and under,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 25 to 34,Families with no dependent children,Lone parent family: Male parent,0
2001,E09000016,FRP Age 25 to 34,Families with no dependent children,Lone parent family: Female parent,0
2001,E09000016,FRP Age 25 to 34,Families with no dependent children,Couple family: Married or remarried - Non step-family,1328
2001,E09000016,FRP Age 25 to 34,Families with no dependent children,Couple family: Married or remarried - Step-family,7
2001,E09000016,FRP Age 25 to 34,Families with no dependent children,Couple family: Cohabiting: Non step-family,1880
2001,E09000016,FRP Age 25 to 34,Families with no dependent children,Couple family: Cohabiting: Step-family,8
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 0 to 4,Lone parent family: Male parent,17
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 0 to 4,Lone parent family: Female parent,380
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Non step-family,1219
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Step-family,13
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Non step-family,436
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,23
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 5 to 7,Lone parent family: Male parent,7
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 5 to 7,Lone parent family: Female parent,212
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 5 to 7,Couple family: Married or remarried - Non step-family,85
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 5 to 7,Couple family: Married or remarried - Step-family,15
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 5 to 7,Couple family: Cohabiting: Non step-family,37
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 5 to 7,Couple family: Cohabiting: Step-family,34
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 8 to 9,Lone parent family: Male parent,4
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 8 to 9,Lone parent family: Female parent,105
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 8 to 9,Couple family: Married or remarried - Non step-family,30
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 8 to 9,Couple family: Married or remarried - Step-family,9
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 8 to 9,Couple family: Cohabiting: Non step-family,7
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 8 to 9,Couple family: Cohabiting: Step-family,8
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 10 to 11,Lone parent family: Male parent,3
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 10 to 11,Lone parent family: Female parent,50
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 10 to 11,Couple family: Married or remarried - Non step-family,11
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 10 to 11,Couple family: Married or remarried - Step-family,9
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 10 to 11,Couple family: Cohabiting: Non step-family,3
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 10 to 11,Couple family: Cohabiting: Step-family,10
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 12 to 15,Lone parent family: Male parent,4
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 12 to 15,Lone parent family: Female parent,53
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Non step-family,8
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Step-family,6
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Non step-family,6
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Step-family,11
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 16 to 18,Lone parent family: Male parent,0
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 16 to 18,Lone parent family: Female parent,3
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 25 to 34,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,5
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 0 to 4",Lone parent family: Male parent,16
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 0 to 4",Lone parent family: Female parent,313
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Non step-family,1139
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Step-family,53
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Non step-family,240
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Step-family,63
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 5 to 7",Lone parent family: Male parent,5
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 5 to 7",Lone parent family: Female parent,168
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Non step-family,247
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Step-family,25
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Non step-family,27
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Step-family,26
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 8 to 9",Lone parent family: Male parent,0
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 8 to 9",Lone parent family: Female parent,84
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Non step-family,45
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Step-family,9
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Non step-family,8
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Step-family,10
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 10 to 11",Lone parent family: Male parent,0
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 10 to 11",Lone parent family: Female parent,36
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Non step-family,11
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Step-family,3
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Non step-family,4
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Step-family,5
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 12 to 15",Lone parent family: Male parent,0
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 12 to 15",Lone parent family: Female parent,13
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Non step-family,9
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Step-family,5
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Step-family,5
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 16 to 18",Lone parent family: Male parent,0
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 16 to 18",Lone parent family: Female parent,0
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 25 to 34,"Two dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 0 to 4",Lone parent family: Male parent,3
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 0 to 4",Lone parent family: Female parent,233
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Non step-family,333
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Step-family,72
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Non step-family,53
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Step-family,65
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 5 to 7",Lone parent family: Male parent,3
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 5 to 7",Lone parent family: Female parent,69
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Non step-family,65
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Step-family,15
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Non step-family,10
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Step-family,12
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 8 to 9",Lone parent family: Male parent,0
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 8 to 9",Lone parent family: Female parent,18
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Non step-family,10
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Step-family,4
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 10 to 11",Lone parent family: Male parent,0
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 10 to 11",Lone parent family: Female parent,8
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Non step-family,5
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Step-family,3
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Step-family,3
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 12 to 15",Lone parent family: Male parent,0
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 12 to 15",Lone parent family: Female parent,3
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 16 to 18",Lone parent family: Male parent,0
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 16 to 18",Lone parent family: Female parent,0
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Non step-family,0
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 25 to 34,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 35 to 49,Families with no dependent children,Lone parent family: Male parent,138
2001,E09000016,FRP Age 35 to 49,Families with no dependent children,Lone parent family: Female parent,535
2001,E09000016,FRP Age 35 to 49,Families with no dependent children,Couple family: Married or remarried - Non step-family,3490
2001,E09000016,FRP Age 35 to 49,Families with no dependent children,Couple family: Married or remarried - Step-family,199
2001,E09000016,FRP Age 35 to 49,Families with no dependent children,Couple family: Cohabiting: Non step-family,1053
2001,E09000016,FRP Age 35 to 49,Families with no dependent children,Couple family: Cohabiting: Step-family,105
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 0 to 4,Lone parent family: Male parent,6
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 0 to 4,Lone parent family: Female parent,90
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Non step-family,745
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Step-family,20
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Non step-family,176
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,11
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 5 to 7,Lone parent family: Male parent,17
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 5 to 7,Lone parent family: Female parent,171
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 5 to 7,Couple family: Married or remarried - Non step-family,395
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 5 to 7,Couple family: Married or remarried - Step-family,22
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 5 to 7,Couple family: Cohabiting: Non step-family,68
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 5 to 7,Couple family: Cohabiting: Step-family,18
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 8 to 9,Lone parent family: Male parent,8
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 8 to 9,Lone parent family: Female parent,131
