date,geography_code,c_hhchuk11_name,c_relpuk11_name,obs_value
2001,E09000024,One family and no others: Married Couple Households: With two or more dependent children,Hindu,509
2001,E09000024,One family and no others: Married Couple Households: With two or more dependent children,Jewish,36
2001,E09000024,One family and no others: Married Couple Households: With two or more dependent children,Muslim,774
2001,E09000024,One family and no others: Married Couple Households: With two or more dependent children,Sikh,32
2001,E09000024,One family and no others: Married Couple Households: With two or more dependent children,Other religion,24
2001,E09000024,One family and no others: Married Couple Households: With two or more dependent children,No religion,1189
2001,E09000024,One family and no others: Married Couple Households: With two or more dependent children,Religion not stated,422
2001,E09000024,One family and no others: Married Couple Households: All children non-dependent,Christian,2988
2001,E09000024,One family and no others: Married Couple Households: All children non-dependent,Buddhist,34
2001,E09000024,One family and no others: Married Couple Households: All children non-dependent,Hindu,247
2001,E09000024,One family and no others: Married Couple Households: All children non-dependent,Jewish,23
2001,E09000024,One family and no others: Married Couple Households: All children non-dependent,Muslim,238
2001,E09000024,One family and no others: Married Couple Households: All children non-dependent,Sikh,8
2001,E09000024,One family and no others: Married Couple Households: All children non-dependent,Other religion,15
2001,E09000024,One family and no others: Married Couple Households: All children non-dependent,No religion,376
2001,E09000024,One family and no others: Married Couple Households: All children non-dependent,Religion not stated,251
2001,E09000024,One family and no others: Cohabiting Couple Family Households,Christian,4027
2001,E09000024,One family and no others: Cohabiting Couple Family Households,Buddhist,33
2001,E09000024,One family and no others: Cohabiting Couple Family Households,Hindu,45
2001,E09000024,One family and no others: Cohabiting Couple Family Households,Jewish,24
2001,E09000024,One family and no others: Cohabiting Couple Family Households,Muslim,65
2001,E09000024,One family and no others: Cohabiting Couple Family Households,Sikh,17
2001,E09000024,One family and no others: Cohabiting Couple Family Households,Other religion,33
2001,E09000024,One family and no others: Cohabiting Couple Family Households,No religion,2177
2001,E09000024,One family and no others: Cohabiting Couple Family Households,Religion not stated,474
2001,E09000024,One family and no others: Cohabiting Couple Family Households: No children,Christian,2682
2001,E09000024,One family and no others: Cohabiting Couple Family Households: No children,Buddhist,17
2001,E09000024,One family and no others: Cohabiting Couple Family Households: No children,Hindu,19
2001,E09000024,One family and no others: Cohabiting Couple Family Households: No children,Jewish,21
2001,E09000024,One family and no others: Cohabiting Couple Family Households: No children,Muslim,24
2001,E09000024,One family and no others: Cohabiting Couple Family Households: No children,Sikh,9
2001,E09000024,One family and no others: Cohabiting Couple Family Households: No children,Other religion,25
2001,E09000024,One family and no others: Cohabiting Couple Family Households: No children,No religion,1519
2001,E09000024,One family and no others: Cohabiting Couple Family Households: No children,Religion not stated,326
2001,E09000024,One family and no others: Cohabiting Couple Family Households: With one dependent child,Christian,581
2001,E09000024,One family and no others: Cohabiting Couple Family Households: With one dependent child,Buddhist,7
2001,E09000024,One family and no others: Cohabiting Couple Family Households: With one dependent child,Hindu,15
2001,E09000024,One family and no others: Cohabiting Couple Family Households: With one dependent child,Jewish,0
2001,E09000024,One family and no others: Cohabiting Couple Family Households: With one dependent child,Muslim,15
2001,E09000024,One family and no others: Cohabiting Couple Family Households: With one dependent child,Sikh,3
2001,E09000024,One family and no others: Cohabiting Couple Family Households: With one dependent child,Other religion,3
2001,E09000024,One family and no others: Cohabiting Couple Family Households: With one dependent child,No religion,301
2001,E09000024,One family and no others: Cohabiting Couple Family Households: With one dependent child,Religion not stated,56
2001,E09000024,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Christian,625
2001,E09000024,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Buddhist,6
2001,E09000024,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Hindu,6
2001,E09000024,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Jewish,3
2001,E09000024,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Muslim,26
2001,E09000024,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Sikh,5
2001,E09000024,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Other religion,5
2001,E09000024,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,No religion,324
2001,E09000024,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Religion not stated,71
2001,E09000024,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Christian,139
2001,E09000024,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Buddhist,3
2001,E09000024,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Hindu,5
2001,E09000024,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Jewish,0
2001,E09000024,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Muslim,0
2001,E09000024,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Sikh,0
2001,E09000024,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Other religion,0
2001,E09000024,One family and no others: Cohabiting Couple Family Households: All children non-dependent,No religion,33
2001,E09000024,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Religion not stated,21
2001,E09000024,One family and no others: Lone Parent Households,Christian,4894
2001,E09000024,One family and no others: Lone Parent Households,Buddhist,48
2001,E09000024,One family and no others: Lone Parent Households,Hindu,203
2001,E09000024,One family and no others: Lone Parent Households,Jewish,18
2001,E09000024,One family and no others: Lone Parent Households,Muslim,394
2001,E09000024,One family and no others: Lone Parent Households,Sikh,10
2001,E09000024,One family and no others: Lone Parent Households,Other religion,34
2001,E09000024,One family and no others: Lone Parent Households,No religion,1200
2001,E09000024,One family and no others: Lone Parent Households,Religion not stated,557
2001,E09000024,One family and no others: Lone Parent Households: With one dependent child,Christian,1627
2001,E09000024,One family and no others: Lone Parent Households: With one dependent child,Buddhist,11
2001,E09000024,One family and no others: Lone Parent Households: With one dependent child,Hindu,45
2001,E09000024,One family and no others: Lone Parent Households: With one dependent child,Jewish,3
2001,E09000024,One family and no others: Lone Parent Households: With one dependent child,Muslim,124
2001,E09000024,One family and no others: Lone Parent Households: With one dependent child,Sikh,3
2001,E09000024,One family and no others: Lone Parent Households: With one dependent child,Other religion,21
2001,E09000024,One family and no others: Lone Parent Households: With one dependent child,No religion,487
2001,E09000024,One family and no others: Lone Parent Households: With one dependent child,Religion not stated,213
2001,E09000024,One family and no others: Lone Parent Households: With two or more dependent children,Christian,1349
2001,E09000024,One family and no others: Lone Parent Households: With two or more dependent children,Buddhist,18
2001,E09000024,One family and no others: Lone Parent Households: With two or more dependent children,Hindu,61
2001,E09000024,One family and no others: Lone Parent Households: With two or more dependent children,Jewish,7
2001,E09000024,One family and no others: Lone Parent Households: With two or more dependent children,Muslim,144
2001,E09000024,One family and no others: Lone Parent Households: With two or more dependent children,Sikh,7
2001,E09000024,One family and no others: Lone Parent Households: With two or more dependent children,Other religion,4
2001,E09000024,One family and no others: Lone Parent Households: With two or more dependent children,No religion,477
2001,E09000024,One family and no others: Lone Parent Households: With two or more dependent children,Religion not stated,161
2001,E09000024,One family and no others: Lone Parent Households: All children non-dependent,Christian,1918
2001,E09000024,One family and no others: Lone Parent Households: All children non-dependent,Buddhist,19
2001,E09000024,One family and no others: Lone Parent Households: All children non-dependent,Hindu,97
2001,E09000024,One family and no others: Lone Parent Households: All children non-dependent,Jewish,8
2001,E09000024,One family and no others: Lone Parent Households: All children non-dependent,Muslim,126
2001,E09000024,One family and no others: Lone Parent Households: All children non-dependent,Sikh,0
2001,E09000024,One family and no others: Lone Parent Households: All children non-dependent,Other religion,9
2001,E09000024,One family and no others: Lone Parent Households: All children non-dependent,No religion,236
2001,E09000024,One family and no others: Lone Parent Households: All children non-dependent,Religion not stated,183
2001,E09000024,Other households,Christian,5241
2001,E09000024,Other households,Buddhist,75
2001,E09000024,Other households,Hindu,623
2001,E09000024,Other households,Jewish,38
2001,E09000024,Other households,Muslim,558
2001,E09000024,Other households,Sikh,35
2001,E09000024,Other households,Other religion,27
2001,E09000024,Other households,No religion,1919
2001,E09000024,Other households,Religion not stated,710
2001,E09000024,Other households: With one dependent child,Christian,620
2001,E09000024,Other households: With one dependent child,Buddhist,16
2001,E09000024,Other households: With one dependent child,Hindu,156
2001,E09000024,Other households: With one dependent child,Jewish,3
2001,E09000024,Other households: With one dependent child,Muslim,121
2001,E09000024,Other households: With one dependent child,Sikh,4
2001,E09000024,Other households: With one dependent child,Other religion,4
2001,E09000024,Other households: With one dependent child,No religion,123
2001,E09000024,Other households: With one dependent child,Religion not stated,69
2001,E09000024,Other households: With two or more dependent children,Christian,697
2001,E09000024,Other households: With two or more dependent children,Buddhist,13
2001,E09000024,Other households: With two or more dependent children,Hindu,180
2001,E09000024,Other households: With two or more dependent children,Jewish,6
2001,E09000024,Other households: With two or more dependent children,Muslim,177
2001,E09000024,Other households: With two or more dependent children,Sikh,9
2001,E09000024,Other households: With two or more dependent children,Other religion,0
2001,E09000024,Other households: With two or more dependent children,No religion,152
2001,E09000024,Other households: With two or more dependent children,Religion not stated,78
2001,E09000024,Other households: All student,Christian,90
2001,E09000024,Other households: All student,Buddhist,4
2001,E09000024,Other households: All student,Hindu,10
2001,E09000024,Other households: All student,Jewish,0
2001,E09000024,Other households: All student,Muslim,20
2001,E09000024,Other households: All student,Sikh,0
2001,E09000024,Other households: All student,Other religion,3
2001,E09000024,Other households: All student,No religion,72
2001,E09000024,Other households: All student,Religion not stated,26
2001,E09000024,Other households: All pensioner,Christian,294
2001,E09000024,Other households: All pensioner,Buddhist,0
2001,E09000024,Other households: All pensioner,Hindu,3
2001,E09000024,Other households: All pensioner,Jewish,3
2001,E09000024,Other households: All pensioner,Muslim,3
2001,E09000024,Other households: All pensioner,Sikh,3
2001,E09000024,Other households: All pensioner,Other religion,0
2001,E09000024,Other households: All pensioner,No religion,19
2001,E09000024,Other households: All pensioner,Religion not stated,29
2001,E09000024,Other households: Other,Christian,3540
2001,E09000024,Other households: Other,Buddhist,42
2001,E09000024,Other households: Other,Hindu,274
2001,E09000024,Other households: Other,Jewish,26
2001,E09000024,Other households: Other,Muslim,237
2001,E09000024,Other households: Other,Sikh,19
2001,E09000024,Other households: Other,Other religion,20
2001,E09000024,Other households: Other,No religion,1553
2001,E09000024,Other households: Other,Religion not stated,508
2001,E09000026,One person,Christian,17279
2001,E09000026,One person,Buddhist,109
2001,E09000026,One person,Hindu,525
2001,E09000026,One person,Jewish,2105
2001,E09000026,One person,Muslim,740
2001,E09000026,One person,Sikh,253
2001,E09000026,One person,Other religion,136
2001,E09000026,One person,No religion,3189
2001,E09000026,One person,Religion not stated,2516
2001,E09000026,One person: Pensioner,Christian,8926
2001,E09000026,One person: Pensioner,Buddhist,21
2001,E09000026,One person: Pensioner,Hindu,143
2001,E09000026,One person: Pensioner,Jewish,1375
2001,E09000026,One person: Pensioner,Muslim,96
2001,E09000026,One person: Pensioner,Sikh,61
2001,E09000026,One person: Pensioner,Other religion,34
2001,E09000026,One person: Pensioner,No religion,530
2001,E09000026,One person: Pensioner,Religion not stated,1197
2001,E09000026,One person: Other,Christian,8353
2001,E09000026,One person: Other,Buddhist,88
2001,E09000026,One person: Other,Hindu,382
2001,E09000026,One person: Other,Jewish,730
2001,E09000026,One person: Other,Muslim,644
2001,E09000026,One person: Other,Sikh,192
2001,E09000026,One person: Other,Other religion,102
2001,E09000026,One person: Other,No religion,2659
2001,E09000026,One person: Other,Religion not stated,1319
2001,E09000026,One family and no others,Christian,31234
2001,E09000026,One family and no others,Buddhist,254
2001,E09000026,One family and no others,Hindu,3761
2001,E09000026,One family and no others,Jewish,4142
2001,E09000026,One family and no others,Muslim,5283
2001,E09000026,One family and no others,Sikh,2315
2001,E09000026,One family and no others,Other religion,253
2001,E09000026,One family and no others,No religion,5587
2001,E09000026,One family and no others,Religion not stated,3644
2001,E09000026,One family and no others: All pensioner,Christian,4711
2001,E09000026,One family and no others: All pensioner,Buddhist,9
2001,E09000026,One family and no others: All pensioner,Hindu,153
2001,E09000026,One family and no others: All pensioner,Jewish,1040
2001,E09000026,One family and no others: All pensioner,Muslim,71
2001,E09000026,One family and no others: All pensioner,Sikh,53
2001,E09000026,One family and no others: All pensioner,Other religion,19
2001,E09000026,One family and no others: All pensioner,No religion,265
2001,E09000026,One family and no others: All pensioner,Religion not stated,600
2001,E09000026,One family and no others: Married Couple Households,Christian,17355
2001,E09000026,One family and no others: Married Couple Households,Buddhist,175
2001,E09000026,One family and no others: Married Couple Households,Hindu,3176
2001,E09000026,One family and no others: Married Couple Households,Jewish,2384
2001,E09000026,One family and no others: Married Couple Households,Muslim,4065
2001,E09000026,One family and no others: Married Couple Households,Sikh,1885
2001,E09000026,One family and no others: Married Couple Households,Other religion,173
2001,E09000026,One family and no others: Married Couple Households,No religion,2946
2001,E09000026,One family and no others: Married Couple Households,Religion not stated,1960
2001,E09000026,One family and no others: Married Couple Households: No children,Christian,5239
2001,E09000026,One family and no others: Married Couple Households: No children,Buddhist,45
2001,E09000026,One family and no others: Married Couple Households: No children,Hindu,535
2001,E09000026,One family and no others: Married Couple Households: No children,Jewish,679
2001,E09000026,One family and no others: Married Couple Households: No children,Muslim,505
2001,E09000026,One family and no others: Married Couple Households: No children,Sikh,172
2001,E09000026,One family and no others: Married Couple Households: No children,Other religion,40
2001,E09000026,One family and no others: Married Couple Households: No children,No religion,962
2001,E09000026,One family and no others: Married Couple Households: No children,Religion not stated,646
2001,E09000026,One family and no others: Married Couple Households: With one dependent child,Christian,3022
2001,E09000026,One family and no others: Married Couple Households: With one dependent child,Buddhist,41
2001,E09000026,One family and no others: Married Couple Households: With one dependent child,Hindu,742
2001,E09000026,One family and no others: Married Couple Households: With one dependent child,Jewish,376
2001,E09000026,One family and no others: Married Couple Households: With one dependent child,Muslim,831
2001,E09000026,One family and no others: Married Couple Households: With one dependent child,Sikh,414
2001,E09000026,One family and no others: Married Couple Households: With one dependent child,Other religion,43
2001,E09000026,One family and no others: Married Couple Households: With one dependent child,No religion,578
2001,E09000026,One family and no others: Married Couple Households: With one dependent child,Religion not stated,325
2001,E09000026,One family and no others: Married Couple Households: With two or more dependent children,Christian,5420
2001,E09000026,One family and no others: Married Couple Households: With two or more dependent children,Buddhist,59
2001,E09000026,One family and no others: Married Couple Households: With two or more dependent children,Hindu,1345
2001,E09000026,One family and no others: Married Couple Households: With two or more dependent children,Jewish,680
2001,E09000026,One family and no others: Married Couple Households: With two or more dependent children,Muslim,2258
2001,E09000026,One family and no others: Married Couple Households: With two or more dependent children,Sikh,938
2001,E09000026,One family and no others: Married Couple Households: With two or more dependent children,Other religion,46
2001,E09000026,One family and no others: Married Couple Households: With two or more dependent children,No religion,1028
2001,E09000026,One family and no others: Married Couple Households: With two or more dependent children,Religion not stated,599
2001,E09000026,One family and no others: Married Couple Households: All children non-dependent,Christian,3674
2001,E09000026,One family and no others: Married Couple Households: All children non-dependent,Buddhist,30
2001,E09000026,One family and no others: Married Couple Households: All children non-dependent,Hindu,554
2001,E09000026,One family and no others: Married Couple Households: All children non-dependent,Jewish,649
2001,E09000026,One family and no others: Married Couple Households: All children non-dependent,Muslim,471
2001,E09000026,One family and no others: Married Couple Households: All children non-dependent,Sikh,361
2001,E09000026,One family and no others: Married Couple Households: All children non-dependent,Other religion,44
2001,E09000026,One family and no others: Married Couple Households: All children non-dependent,No religion,378
2001,E09000026,One family and no others: Married Couple Households: All children non-dependent,Religion not stated,390
2001,E09000026,One family and no others: Cohabiting Couple Family Households,Christian,3459
2001,E09000026,One family and no others: Cohabiting Couple Family Households,Buddhist,23
2001,E09000026,One family and no others: Cohabiting Couple Family Households,Hindu,58
2001,E09000026,One family and no others: Cohabiting Couple Family Households,Jewish,228
2001,E09000026,One family and no others: Cohabiting Couple Family Households,Muslim,138
2001,E09000026,One family and no others: Cohabiting Couple Family Households,Sikh,45
2001,E09000026,One family and no others: Cohabiting Couple Family Households,Other religion,20
2001,E09000026,One family and no others: Cohabiting Couple Family Households,No religion,1462
2001,E09000026,One family and no others: Cohabiting Couple Family Households,Religion not stated,413
2001,E09000026,One family and no others: Cohabiting Couple Family Households: No children,Christian,2104
2001,E09000026,One family and no others: Cohabiting Couple Family Households: No children,Buddhist,14
2001,E09000026,One family and no others: Cohabiting Couple Family Households: No children,Hindu,27
2001,E09000026,One family and no others: Cohabiting Couple Family Households: No children,Jewish,150
2001,E09000026,One family and no others: Cohabiting Couple Family Households: No children,Muslim,56
2001,E09000026,One family and no others: Cohabiting Couple Family Households: No children,Sikh,15
2001,E09000026,One family and no others: Cohabiting Couple Family Households: No children,Other religion,17
2001,E09000026,One family and no others: Cohabiting Couple Family Households: No children,No religion,980
2001,E09000026,One family and no others: Cohabiting Couple Family Households: No children,Religion not stated,248
2001,E09000026,One family and no others: Cohabiting Couple Family Households: With one dependent child,Christian,602
2001,E09000026,One family and no others: Cohabiting Couple Family Households: With one dependent child,Buddhist,3
2001,E09000026,One family and no others: Cohabiting Couple Family Households: With one dependent child,Hindu,14
2001,E09000026,One family and no others: Cohabiting Couple Family Households: With one dependent child,Jewish,29
2001,E09000026,One family and no others: Cohabiting Couple Family Households: With one dependent child,Muslim,31
2001,E09000026,One family and no others: Cohabiting Couple Family Households: With one dependent child,Sikh,7
2001,E09000026,One family and no others: Cohabiting Couple Family Households: With one dependent child,Other religion,0
2001,E09000026,One family and no others: Cohabiting Couple Family Households: With one dependent child,No religion,219
2001,E09000026,One family and no others: Cohabiting Couple Family Households: With one dependent child,Religion not stated,69
2001,E09000026,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Christian,584
2001,E09000026,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Buddhist,3
2001,E09000026,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Hindu,10
2001,E09000026,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Jewish,35
2001,E09000026,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Muslim,38
2001,E09000026,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Sikh,20
2001,E09000026,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Other religion,3
2001,E09000026,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,No religion,231
2001,E09000026,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Religion not stated,75
2001,E09000026,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Christian,169
2001,E09000026,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Buddhist,3
2001,E09000026,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Hindu,7
2001,E09000026,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Jewish,14
2001,E09000026,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Muslim,13
2001,E09000026,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Sikh,3
2001,E09000026,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Other religion,0
2001,E09000026,One family and no others: Cohabiting Couple Family Households: All children non-dependent,No religion,32
2001,E09000026,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Religion not stated,21
2001,E09000026,One family and no others: Lone Parent Households,Christian,5709
2001,E09000026,One family and no others: Lone Parent Households,Buddhist,47
2001,E09000026,One family and no others: Lone Parent Households,Hindu,374
2001,E09000026,One family and no others: Lone Parent Households,Jewish,490
2001,E09000026,One family and no others: Lone Parent Households,Muslim,1009
2001,E09000026,One family and no others: Lone Parent Households,Sikh,332
2001,E09000026,One family and no others: Lone Parent Households,Other religion,41
2001,E09000026,One family and no others: Lone Parent Households,No religion,914
2001,E09000026,One family and no others: Lone Parent Households,Religion not stated,671
2001,E09000026,One family and no others: Lone Parent Households: With one dependent child,Christian,1829
2001,E09000026,One family and no others: Lone Parent Households: With one dependent child,Buddhist,18
2001,E09000026,One family and no others: Lone Parent Households: With one dependent child,Hindu,106
2001,E09000026,One family and no others: Lone Parent Households: With one dependent child,Jewish,150
2001,E09000026,One family and no others: Lone Parent Households: With one dependent child,Muslim,288
2001,E09000026,One family and no others: Lone Parent Households: With one dependent child,Sikh,104
2001,E09000026,One family and no others: Lone Parent Households: With one dependent child,Other religion,16
2001,E09000026,One family and no others: Lone Parent Households: With one dependent child,No religion,358
2001,E09000026,One family and no others: Lone Parent Households: With one dependent child,Religion not stated,219
2001,E09000026,One family and no others: Lone Parent Households: With two or more dependent children,Christian,1581
2001,E09000026,One family and no others: Lone Parent Households: With two or more dependent children,Buddhist,14
2001,E09000026,One family and no others: Lone Parent Households: With two or more dependent children,Hindu,104
2001,E09000026,One family and no others: Lone Parent Households: With two or more dependent children,Jewish,96
2001,E09000026,One family and no others: Lone Parent Households: With two or more dependent children,Muslim,510
2001,E09000026,One family and no others: Lone Parent Households: With two or more dependent children,Sikh,111
2001,E09000026,One family and no others: Lone Parent Households: With two or more dependent children,Other religion,10
2001,E09000026,One family and no others: Lone Parent Households: With two or more dependent children,No religion,347
2001,E09000026,One family and no others: Lone Parent Households: With two or more dependent children,Religion not stated,186
2001,E09000026,One family and no others: Lone Parent Households: All children non-dependent,Christian,2299
2001,E09000026,One family and no others: Lone Parent Households: All children non-dependent,Buddhist,15
2001,E09000026,One family and no others: Lone Parent Households: All children non-dependent,Hindu,164
2001,E09000026,One family and no others: Lone Parent Households: All children non-dependent,Jewish,244
2001,E09000026,One family and no others: Lone Parent Households: All children non-dependent,Muslim,211
2001,E09000026,One family and no others: Lone Parent Households: All children non-dependent,Sikh,117
2001,E09000026,One family and no others: Lone Parent Households: All children non-dependent,Other religion,15
2001,E09000026,One family and no others: Lone Parent Households: All children non-dependent,No religion,209
2001,E09000026,One family and no others: Lone Parent Households: All children non-dependent,Religion not stated,266
2001,E09000026,Other households,Christian,3877
2001,E09000026,Other households,Buddhist,94
2001,E09000026,Other households,Hindu,1139
2001,E09000026,Other households,Jewish,239
2001,E09000026,Other households,Muslim,1360
2001,E09000026,Other households,Sikh,756
2001,E09000026,Other households,Other religion,46
2001,E09000026,Other households,No religion,909
2001,E09000026,Other households,Religion not stated,545
2001,E09000026,Other households: With one dependent child,Christian,737
2001,E09000026,Other households: With one dependent child,Buddhist,12
2001,E09000026,Other households: With one dependent child,Hindu,281
2001,E09000026,Other households: With one dependent child,Jewish,37
2001,E09000026,Other households: With one dependent child,Muslim,297
2001,E09000026,Other households: With one dependent child,Sikh,200
2001,E09000026,Other households: With one dependent child,Other religion,12
2001,E09000026,Other households: With one dependent child,No religion,102
2001,E09000026,Other households: With one dependent child,Religion not stated,83
2001,E09000026,Other households: With two or more dependent children,Christian,581
2001,E09000026,Other households: With two or more dependent children,Buddhist,6
2001,E09000026,Other households: With two or more dependent children,Hindu,426
2001,E09000026,Other households: With two or more dependent children,Jewish,34
2001,E09000026,Other households: With two or more dependent children,Muslim,580
2001,E09000026,Other households: With two or more dependent children,Sikh,311
2001,E09000026,Other households: With two or more dependent children,Other religion,15
2001,E09000026,Other households: With two or more dependent children,No religion,103
2001,E09000026,Other households: With two or more dependent children,Religion not stated,99
2001,E09000026,Other households: All student,Christian,87
2001,E09000026,Other households: All student,Buddhist,0
2001,E09000026,Other households: All student,Hindu,6
2001,E09000026,Other households: All student,Jewish,0
2001,E09000026,Other households: All student,Muslim,26
2001,E09000026,Other households: All student,Sikh,3
2001,E09000026,Other households: All student,Other religion,0
2001,E09000026,Other households: All student,No religion,22
2001,E09000026,Other households: All student,Religion not stated,10
2001,E09000026,Other households: All pensioner,Christian,262
2001,E09000026,Other households: All pensioner,Buddhist,0
2001,E09000026,Other households: All pensioner,Hindu,6
2001,E09000026,Other households: All pensioner,Jewish,40
2001,E09000026,Other households: All pensioner,Muslim,0
2001,E09000026,Other households: All pensioner,Sikh,3
2001,E09000026,Other households: All pensioner,Other religion,0
2001,E09000026,Other households: All pensioner,No religion,14
2001,E09000026,Other households: All pensioner,Religion not stated,33
2001,E09000026,Other households: Other,Christian,2210
2001,E09000026,Other households: Other,Buddhist,76
2001,E09000026,Other households: Other,Hindu,420
2001,E09000026,Other households: Other,Jewish,128
2001,E09000026,Other households: Other,Muslim,457
2001,E09000026,Other households: Other,Sikh,239
2001,E09000026,Other households: Other,Other religion,19
2001,E09000026,Other households: Other,No religion,668
2001,E09000026,Other households: Other,Religion not stated,320
2001,E09000027,One person,Christian,18245
2001,E09000027,One person,Buddhist,201
2001,E09000027,One person,Hindu,125
2001,E09000027,One person,Jewish,299
2001,E09000027,One person,Muslim,264
2001,E09000027,One person,Sikh,68
2001,E09000027,One person,Other religion,147
2001,E09000027,One person,No religion,5127
2001,E09000027,One person,Religion not stated,2567
2001,E09000027,One person: Pensioner,Christian,8411
2001,E09000027,One person: Pensioner,Buddhist,18
2001,E09000027,One person: Pensioner,Hindu,14
2001,E09000027,One person: Pensioner,Jewish,156
2001,E09000027,One person: Pensioner,Muslim,36
2001,E09000027,One person: Pensioner,Sikh,6
2001,E09000027,One person: Pensioner,Other religion,37
2001,E09000027,One person: Pensioner,No religion,840
2001,E09000027,One person: Pensioner,Religion not stated,972
2001,E09000027,One person: Other,Christian,9834
2001,E09000027,One person: Other,Buddhist,183
2001,E09000027,One person: Other,Hindu,111
2001,E09000027,One person: Other,Jewish,143
2001,E09000027,One person: Other,Muslim,228
2001,E09000027,One person: Other,Sikh,62
2001,E09000027,One person: Other,Other religion,110
2001,E09000027,One person: Other,No religion,4287
2001,E09000027,One person: Other,Religion not stated,1595
2001,E09000027,One family and no others,Christian,28444
2001,E09000027,One family and no others,Buddhist,296
2001,E09000027,One family and no others,Hindu,569
2001,E09000027,One family and no others,Jewish,448
2001,E09000027,One family and no others,Muslim,820
2001,E09000027,One family and no others,Sikh,255
2001,E09000027,One family and no others,Other religion,173
2001,E09000027,One family and no others,No religion,8469
2001,E09000027,One family and no others,Religion not stated,3035
2001,E09000027,One family and no others: All pensioner,Christian,3739
2001,E09000027,One family and no others: All pensioner,Buddhist,6
2001,E09000027,One family and no others: All pensioner,Hindu,29
2001,E09000027,One family and no others: All pensioner,Jewish,82
2001,E09000027,One family and no others: All pensioner,Muslim,30
2001,E09000027,One family and no others: All pensioner,Sikh,5
2001,E09000027,One family and no others: All pensioner,Other religion,15
2001,E09000027,One family and no others: All pensioner,No religion,409
2001,E09000027,One family and no others: All pensioner,Religion not stated,363
2001,E09000027,One family and no others: Married Couple Households,Christian,17318
2001,E09000027,One family and no others: Married Couple Households,Buddhist,196
2001,E09000027,One family and no others: Married Couple Households,Hindu,448
2001,E09000027,One family and no others: Married Couple Households,Jewish,290
2001,E09000027,One family and no others: Married Couple Households,Muslim,600
2001,E09000027,One family and no others: Married Couple Households,Sikh,211
2001,E09000027,One family and no others: Married Couple Households,Other religion,88
2001,E09000027,One family and no others: Married Couple Households,No religion,4747
2001,E09000027,One family and no others: Married Couple Households,Religion not stated,1698
2001,E09000027,One family and no others: Married Couple Households: No children,Christian,5974
2001,E09000027,One family and no others: Married Couple Households: No children,Buddhist,71
2001,E09000027,One family and no others: Married Couple Households: No children,Hindu,103
2001,E09000027,One family and no others: Married Couple Households: No children,Jewish,90
2001,E09000027,One family and no others: Married Couple Households: No children,Muslim,113
2001,E09000027,One family and no others: Married Couple Households: No children,Sikh,36
2001,E09000027,One family and no others: Married Couple Households: No children,Other religion,32
2001,E09000027,One family and no others: Married Couple Households: No children,No religion,1722
2001,E09000027,One family and no others: Married Couple Households: No children,Religion not stated,643
2001,E09000027,One family and no others: Married Couple Households: With one dependent child,Christian,3293
2001,E09000027,One family and no others: Married Couple Households: With one dependent child,Buddhist,55
2001,E09000027,One family and no others: Married Couple Households: With one dependent child,Hindu,117
2001,E09000027,One family and no others: Married Couple Households: With one dependent child,Jewish,53
2001,E09000027,One family and no others: Married Couple Households: With one dependent child,Muslim,158
2001,E09000027,One family and no others: Married Couple Households: With one dependent child,Sikh,52
2001,E09000027,One family and no others: Married Couple Households: With one dependent child,Other religion,20
2001,E09000027,One family and no others: Married Couple Households: With one dependent child,No religion,1004
2001,E09000027,One family and no others: Married Couple Households: With one dependent child,Religion not stated,334
