date,geography_code,c2021_depch_6_name,c2021_hrp_eth_8_name,obs_value
2021,E09000024,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,202
2021,E09000024,Aged 16 to 18 years,Household reference person - White,2977
2021,E09000024,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1984
2021,E09000024,Aged 16 to 18 years,Household reference person - White: Irish,106
2021,E09000024,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",887
2021,E09000024,Aged 16 to 18 years,Household reference person - Other ethnic group,391
2021,E09000025,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",7107
2021,E09000025,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",2211
2021,E09000025,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,455
2021,E09000025,Aged 0 to 2 years,Household reference person - White,3908
2021,E09000025,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1527
2021,E09000025,Aged 0 to 2 years,Household reference person - White: Irish,61
2021,E09000025,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",2320
2021,E09000025,Aged 0 to 2 years,Household reference person - Other ethnic group,754
2021,E09000025,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",5000
2021,E09000025,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1567
2021,E09000025,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,288
2021,E09000025,Aged 3 to 4 years,Household reference person - White,2113
2021,E09000025,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",857
2021,E09000025,Aged 3 to 4 years,Household reference person - White: Irish,25
2021,E09000025,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1231
2021,E09000025,Aged 3 to 4 years,Household reference person - Other ethnic group,447
2021,E09000025,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",17137
2021,E09000025,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",6349
2021,E09000025,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,892
2021,E09000025,Aged 5 to 11 years,Household reference person - White,6591
2021,E09000025,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2524
2021,E09000025,Aged 5 to 11 years,Household reference person - White: Irish,57
2021,E09000025,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",4010
2021,E09000025,Aged 5 to 11 years,Household reference person - Other ethnic group,1827
2021,E09000025,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",8815
2021,E09000025,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",4526
2021,E09000025,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,500
2021,E09000025,Aged 12 to 15 years,Household reference person - White,3276
2021,E09000025,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1323
2021,E09000025,Aged 12 to 15 years,Household reference person - White: Irish,24
2021,E09000025,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1929
2021,E09000025,Aged 12 to 15 years,Household reference person - Other ethnic group,1093
2021,E09000025,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",5607
2021,E09000025,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",3119
2021,E09000025,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,255
2021,E09000025,Aged 16 to 18 years,Household reference person - White,1747
2021,E09000025,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",674
2021,E09000025,Aged 16 to 18 years,Household reference person - White: Irish,21
2021,E09000025,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1052
2021,E09000025,Aged 16 to 18 years,Household reference person - Other ethnic group,719
2021,E09000026,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",6772
2021,E09000026,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1057
2021,E09000026,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,371
2021,E09000026,Aged 0 to 2 years,Household reference person - White,3726
2021,E09000026,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1859
2021,E09000026,Aged 0 to 2 years,Household reference person - White: Irish,78
2021,E09000026,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1789
2021,E09000026,Aged 0 to 2 years,Household reference person - Other ethnic group,687
2021,E09000026,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",4775
2021,E09000026,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",691
2021,E09000026,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,210
2021,E09000026,Aged 3 to 4 years,Household reference person - White,2395
2021,E09000026,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1221
2021,E09000026,Aged 3 to 4 years,Household reference person - White: Irish,50
2021,E09000026,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1124
2021,E09000026,Aged 3 to 4 years,Household reference person - Other ethnic group,497
2021,E09000026,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",17674
2021,E09000026,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",2826
2021,E09000026,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,696
2021,E09000026,Aged 5 to 11 years,Household reference person - White,7337
2021,E09000026,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",3915
2021,E09000026,Aged 5 to 11 years,Household reference person - White: Irish,191
2021,E09000026,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",3231
2021,E09000026,Aged 5 to 11 years,Household reference person - Other ethnic group,1803
2021,E09000026,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",9524
2021,E09000026,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1832
2021,E09000026,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,309
2021,E09000026,Aged 12 to 15 years,Household reference person - White,4066
2021,E09000026,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2471
2021,E09000026,Aged 12 to 15 years,Household reference person - White: Irish,121
2021,E09000026,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1474
2021,E09000026,Aged 12 to 15 years,Household reference person - Other ethnic group,967
2021,E09000026,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",6316
2021,E09000026,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1289
2021,E09000026,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,196
2021,E09000026,Aged 16 to 18 years,Household reference person - White,2347
2021,E09000026,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1463
2021,E09000026,Aged 16 to 18 years,Household reference person - White: Irish,87
2021,E09000026,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",797
2021,E09000026,Aged 16 to 18 years,Household reference person - Other ethnic group,664
2021,E09000027,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",618
2021,E09000027,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",162
2021,E09000027,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,258
2021,E09000027,Aged 0 to 2 years,Household reference person - White,5092
2021,E09000027,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",3597
2021,E09000027,Aged 0 to 2 years,Household reference person - White: Irish,207
2021,E09000027,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1288
2021,E09000027,Aged 0 to 2 years,Household reference person - Other ethnic group,259
2021,E09000027,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",511
2021,E09000027,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",124
2021,E09000027,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,172
2021,E09000027,Aged 3 to 4 years,Household reference person - White,3717
2021,E09000027,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2642
2021,E09000027,Aged 3 to 4 years,Household reference person - White: Irish,137
2021,E09000027,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",938
2021,E09000027,Aged 3 to 4 years,Household reference person - Other ethnic group,184
2021,E09000027,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",2175
2021,E09000027,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",484
2021,E09000027,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,624
2021,E09000027,Aged 5 to 11 years,Household reference person - White,14289
2021,E09000027,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",10074
2021,E09000027,Aged 5 to 11 years,Household reference person - White: Irish,501
2021,E09000027,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",3714
2021,E09000027,Aged 5 to 11 years,Household reference person - Other ethnic group,735
2021,E09000027,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",1132
2021,E09000027,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",295
2021,E09000027,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,309
2021,E09000027,Aged 12 to 15 years,Household reference person - White,7879
2021,E09000027,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",5813
2021,E09000027,Aged 12 to 15 years,Household reference person - White: Irish,257
2021,E09000027,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1809
2021,E09000027,Aged 12 to 15 years,Household reference person - Other ethnic group,389
2021,E09000027,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",618
2021,E09000027,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",172
2021,E09000027,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,157
2021,E09000027,Aged 16 to 18 years,Household reference person - White,4522
2021,E09000027,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",3431
2021,E09000027,Aged 16 to 18 years,Household reference person - White: Irish,165
2021,E09000027,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",926
2021,E09000027,Aged 16 to 18 years,Household reference person - Other ethnic group,225
2021,E09000028,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",1128
2021,E09000028,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",2736
2021,E09000028,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,600
2021,E09000028,Aged 0 to 2 years,Household reference person - White,4765
2021,E09000028,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",3142
2021,E09000028,Aged 0 to 2 years,Household reference person - White: Irish,169
2021,E09000028,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1454
2021,E09000028,Aged 0 to 2 years,Household reference person - Other ethnic group,680
2021,E09000028,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",705
2021,E09000028,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",2085
2021,E09000028,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,393
2021,E09000028,Aged 3 to 4 years,Household reference person - White,2740
2021,E09000028,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1844
2021,E09000028,Aged 3 to 4 years,Household reference person - White: Irish,82
2021,E09000028,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",814
2021,E09000028,Aged 3 to 4 years,Household reference person - Other ethnic group,530
2021,E09000028,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",2247
2021,E09000028,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",8604
2021,E09000028,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,1184
2021,E09000028,Aged 5 to 11 years,Household reference person - White,8678
2021,E09000028,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",5975
2021,E09000028,Aged 5 to 11 years,Household reference person - White: Irish,280
2021,E09000028,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",2423
2021,E09000028,Aged 5 to 11 years,Household reference person - Other ethnic group,1737
2021,E09000028,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",1249
2021,E09000028,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",5546
2021,E09000028,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,581
2021,E09000028,Aged 12 to 15 years,Household reference person - White,4221
2021,E09000028,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",3031
2021,E09000028,Aged 12 to 15 years,Household reference person - White: Irish,142
2021,E09000028,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1048
2021,E09000028,Aged 12 to 15 years,Household reference person - Other ethnic group,1051
2021,E09000028,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",734
2021,E09000028,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",3559
2021,E09000028,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,321
2021,E09000028,Aged 16 to 18 years,Household reference person - White,2225
2021,E09000028,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1643
2021,E09000028,Aged 16 to 18 years,Household reference person - White: Irish,91
2021,E09000028,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",491
2021,E09000028,Aged 16 to 18 years,Household reference person - Other ethnic group,683
2021,E09000029,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",1512
2021,E09000029,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",547
2021,E09000029,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,304
2021,E09000029,Aged 0 to 2 years,Household reference person - White,4745
2021,E09000029,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",3531
2021,E09000029,Aged 0 to 2 years,Household reference person - White: Irish,120
2021,E09000029,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1094
2021,E09000029,Aged 0 to 2 years,Household reference person - Other ethnic group,277
2021,E09000029,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",1210
2021,E09000029,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",442
2021,E09000029,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,186
2021,E09000029,Aged 3 to 4 years,Household reference person - White,3350
2021,E09000029,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2537
2021,E09000029,Aged 3 to 4 years,Household reference person - White: Irish,63
2021,E09000029,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",750
2021,E09000029,Aged 3 to 4 years,Household reference person - Other ethnic group,225
2021,E09000029,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",4824
2021,E09000029,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1615
2021,E09000029,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,603
2021,E09000029,Aged 5 to 11 years,Household reference person - White,12293
2021,E09000029,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",9447
2021,E09000029,Aged 5 to 11 years,Household reference person - White: Irish,233
2021,E09000029,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",2613
2021,E09000029,Aged 5 to 11 years,Household reference person - Other ethnic group,884
2021,E09000029,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",2588
2021,E09000029,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1002
2021,E09000029,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,332
2021,E09000029,Aged 12 to 15 years,Household reference person - White,6556
2021,E09000029,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",5341
2021,E09000029,Aged 12 to 15 years,Household reference person - White: Irish,148
2021,E09000029,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1067
2021,E09000029,Aged 12 to 15 years,Household reference person - Other ethnic group,487
2021,E09000029,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",1484
2021,E09000029,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",578
2021,E09000029,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,154
2021,E09000029,Aged 16 to 18 years,Household reference person - White,3815
2021,E09000029,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",3165
2021,E09000029,Aged 16 to 18 years,Household reference person - White: Irish,110
2021,E09000029,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",540
2021,E09000029,Aged 16 to 18 years,Household reference person - Other ethnic group,320
2021,E09000030,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",6818
2021,E09000030,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",902
2021,E09000030,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,342
2021,E09000030,Aged 0 to 2 years,Household reference person - White,2909
2021,E09000030,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1565
2021,E09000030,Aged 0 to 2 years,Household reference person - White: Irish,70
2021,E09000030,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1274
2021,E09000030,Aged 0 to 2 years,Household reference person - Other ethnic group,485
2021,E09000030,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",4830
2021,E09000030,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",621
2021,E09000030,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,227
2021,E09000030,Aged 3 to 4 years,Household reference person - White,1477
2021,E09000030,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",886
2021,E09000030,Aged 3 to 4 years,Household reference person - White: Irish,29
2021,E09000030,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",562
2021,E09000030,Aged 3 to 4 years,Household reference person - Other ethnic group,304
2021,E09000030,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",16068
2021,E09000030,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",2493
2021,E09000030,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,647
2021,E09000030,Aged 5 to 11 years,Household reference person - White,4253
2021,E09000030,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2725
2021,E09000030,Aged 5 to 11 years,Household reference person - White: Irish,69
2021,E09000030,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1459
2021,E09000030,Aged 5 to 11 years,Household reference person - Other ethnic group,1045
2021,E09000030,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",9054
2021,E09000030,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1462
2021,E09000030,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,296
2021,E09000030,Aged 12 to 15 years,Household reference person - White,2049
2021,E09000030,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1420
2021,E09000030,Aged 12 to 15 years,Household reference person - White: Irish,49
2021,E09000030,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",580
2021,E09000030,Aged 12 to 15 years,Household reference person - Other ethnic group,600
2021,E09000030,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",6043
2021,E09000030,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",941
2021,E09000030,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,131
2021,E09000030,Aged 16 to 18 years,Household reference person - White,974
2021,E09000030,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",694
2021,E09000030,Aged 16 to 18 years,Household reference person - White: Irish,28
2021,E09000030,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",252
2021,E09000030,Aged 16 to 18 years,Household reference person - Other ethnic group,361
2021,E09000031,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",2485
2021,E09000031,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1333
2021,E09000031,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,510
2021,E09000031,Aged 0 to 2 years,Household reference person - White,6819
2021,E09000031,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",4154
2021,E09000031,Aged 0 to 2 years,Household reference person - White: Irish,187
2021,E09000031,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",2478
2021,E09000031,Aged 0 to 2 years,Household reference person - Other ethnic group,641
2021,E09000031,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",1768
2021,E09000031,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1036
2021,E09000031,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,356
2021,E09000031,Aged 3 to 4 years,Household reference person - White,3572
2021,E09000031,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2131
2021,E09000031,Aged 3 to 4 years,Household reference person - White: Irish,102
2021,E09000031,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1339
2021,E09000031,Aged 3 to 4 years,Household reference person - Other ethnic group,465
2021,E09000031,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",6440
2021,E09000031,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",4295
2021,E09000031,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,1108
2021,E09000031,Aged 5 to 11 years,Household reference person - White,10633
2021,E09000031,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",5921
2021,E09000031,Aged 5 to 11 years,Household reference person - White: Irish,270
2021,E09000031,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",4442
2021,E09000031,Aged 5 to 11 years,Household reference person - Other ethnic group,1804
2021,E09000031,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",3811
2021,E09000031,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",2748
2021,E09000031,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,501
2021,E09000031,Aged 12 to 15 years,Household reference person - White,4750
2021,E09000031,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2733
2021,E09000031,Aged 12 to 15 years,Household reference person - White: Irish,114
2021,E09000031,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1903
2021,E09000031,Aged 12 to 15 years,Household reference person - Other ethnic group,1153
2021,E09000031,Aged 16 to 18 years,"Household reference person - Asian, Asian British or Asian Welsh",2364
2021,E09000031,Aged 16 to 18 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",2038
2021,E09000031,Aged 16 to 18 years,Household reference person - Mixed or Multiple ethnic groups,251
2021,E09000031,Aged 16 to 18 years,Household reference person - White,2784
2021,E09000031,Aged 16 to 18 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",1673
2021,E09000031,Aged 16 to 18 years,Household reference person - White: Irish,85
2021,E09000031,Aged 16 to 18 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1026
2021,E09000031,Aged 16 to 18 years,Household reference person - Other ethnic group,679
2021,E09000032,Aged 0 to 2 years,"Household reference person - Asian, Asian British or Asian Welsh",1372
2021,E09000032,Aged 0 to 2 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",1253
2021,E09000032,Aged 0 to 2 years,Household reference person - Mixed or Multiple ethnic groups,586
2021,E09000032,Aged 0 to 2 years,Household reference person - White,7906
2021,E09000032,Aged 0 to 2 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",5183
2021,E09000032,Aged 0 to 2 years,Household reference person - White: Irish,279
2021,E09000032,Aged 0 to 2 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",2444
2021,E09000032,Aged 0 to 2 years,Household reference person - Other ethnic group,545
2021,E09000032,Aged 3 to 4 years,"Household reference person - Asian, Asian British or Asian Welsh",1009
2021,E09000032,Aged 3 to 4 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",874
2021,E09000032,Aged 3 to 4 years,Household reference person - Mixed or Multiple ethnic groups,350
2021,E09000032,Aged 3 to 4 years,Household reference person - White,4407
2021,E09000032,Aged 3 to 4 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",2839
2021,E09000032,Aged 3 to 4 years,Household reference person - White: Irish,146
2021,E09000032,Aged 3 to 4 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1422
2021,E09000032,Aged 3 to 4 years,Household reference person - Other ethnic group,402
2021,E09000032,Aged 5 to 11 years,"Household reference person - Asian, Asian British or Asian Welsh",3608
2021,E09000032,Aged 5 to 11 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",3406
2021,E09000032,Aged 5 to 11 years,Household reference person - Mixed or Multiple ethnic groups,1058
2021,E09000032,Aged 5 to 11 years,Household reference person - White,13848
2021,E09000032,Aged 5 to 11 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",8802
2021,E09000032,Aged 5 to 11 years,Household reference person - White: Irish,411
2021,E09000032,Aged 5 to 11 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",4635
2021,E09000032,Aged 5 to 11 years,Household reference person - Other ethnic group,1428
2021,E09000032,Aged 12 to 15 years,"Household reference person - Asian, Asian British or Asian Welsh",1902
2021,E09000032,Aged 12 to 15 years,"Household reference person - Black, Black British, Black Welsh, Caribbean or African",2277
2021,E09000032,Aged 12 to 15 years,Household reference person - Mixed or Multiple ethnic groups,514
2021,E09000032,Aged 12 to 15 years,Household reference person - White,6471
2021,E09000032,Aged 12 to 15 years,"Household reference person - White: English, Welsh, Scottish, Northern Irish or British",4377
2021,E09000032,Aged 12 to 15 years,Household reference person - White: Irish,178
2021,E09000032,Aged 12 to 15 years,"Household reference person - White: Gypsy or Irish Traveller, Roma or Other White",1916
2021,E09000032,Aged 12 to 15 years,Household reference person - Other ethnic group,713
