date,geography_code,c2021_eastat_10_name,c2021_fam_swg_6_name,obs_value
2021,E09000028,Economically inactive,In a couple family,10809
2021,E09000028,Economically inactive,In a couple family: Member of a couple,6303
2021,E09000028,Economically inactive,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000028,Economically inactive,In a couple family: Member of a couple: One person in generation 1 working,4195
2021,E09000028,Economically inactive,In a couple family: Member of a couple: No people in generation 1 working,2108
2021,E09000028,Economically inactive,In a couple family: Child of one or both members of couple,4506
2021,E09000028,Economically inactive,In a lone parent family,9510
2021,E09000028,Economically inactive,In a lone parent family: Parent,4773
2021,E09000028,Economically inactive,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000028,Economically inactive,In a lone parent family: Parent: No people in generation 1 working,4773
2021,E09000028,Economically inactive,In a lone parent family: Child of parent,4737
2021,E09000028,Economically inactive: Retired,In a couple family,301
2021,E09000028,Economically inactive: Retired,In a couple family: Member of a couple,301
2021,E09000028,Economically inactive: Retired,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000028,Economically inactive: Retired,In a couple family: Member of a couple: One person in generation 1 working,105
2021,E09000028,Economically inactive: Retired,In a couple family: Member of a couple: No people in generation 1 working,196
2021,E09000028,Economically inactive: Retired,In a couple family: Child of one or both members of couple,0
2021,E09000028,Economically inactive: Retired,In a lone parent family,186
2021,E09000028,Economically inactive: Retired,In a lone parent family: Parent,186
2021,E09000028,Economically inactive: Retired,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000028,Economically inactive: Retired,In a lone parent family: Parent: No people in generation 1 working,186
2021,E09000028,Economically inactive: Retired,In a lone parent family: Child of parent,0
2021,E09000028,Economically inactive: Student,In a couple family,4615
2021,E09000028,Economically inactive: Student,In a couple family: Member of a couple,549
2021,E09000028,Economically inactive: Student,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000028,Economically inactive: Student,In a couple family: Member of a couple: One person in generation 1 working,424
2021,E09000028,Economically inactive: Student,In a couple family: Member of a couple: No people in generation 1 working,125
2021,E09000028,Economically inactive: Student,In a couple family: Child of one or both members of couple,4066
2021,E09000028,Economically inactive: Student,In a lone parent family,4708
2021,E09000028,Economically inactive: Student,In a lone parent family: Parent,513
2021,E09000028,Economically inactive: Student,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000028,Economically inactive: Student,In a lone parent family: Parent: No people in generation 1 working,513
2021,E09000028,Economically inactive: Student,In a lone parent family: Child of parent,4195
2021,E09000028,Economically inactive: Looking after home or family,In a couple family,3968
2021,E09000028,Economically inactive: Looking after home or family,In a couple family: Member of a couple,3872
2021,E09000028,Economically inactive: Looking after home or family,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000028,Economically inactive: Looking after home or family,In a couple family: Member of a couple: One person in generation 1 working,2891
2021,E09000028,Economically inactive: Looking after home or family,In a couple family: Member of a couple: No people in generation 1 working,981
2021,E09000028,Economically inactive: Looking after home or family,In a couple family: Child of one or both members of couple,96
2021,E09000028,Economically inactive: Looking after home or family,In a lone parent family,2671
2021,E09000028,Economically inactive: Looking after home or family,In a lone parent family: Parent,2565
2021,E09000028,Economically inactive: Looking after home or family,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000028,Economically inactive: Looking after home or family,In a lone parent family: Parent: No people in generation 1 working,2565
2021,E09000028,Economically inactive: Looking after home or family,In a lone parent family: Child of parent,106
2021,E09000028,Economically inactive: Long-term sick or disabled,In a couple family,707
2021,E09000028,Economically inactive: Long-term sick or disabled,In a couple family: Member of a couple,635
2021,E09000028,Economically inactive: Long-term sick or disabled,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000028,Economically inactive: Long-term sick or disabled,In a couple family: Member of a couple: One person in generation 1 working,250
2021,E09000028,Economically inactive: Long-term sick or disabled,In a couple family: Member of a couple: No people in generation 1 working,385
2021,E09000028,Economically inactive: Long-term sick or disabled,In a couple family: Child of one or both members of couple,72
2021,E09000028,Economically inactive: Long-term sick or disabled,In a lone parent family,894
2021,E09000028,Economically inactive: Long-term sick or disabled,In a lone parent family: Parent,816
2021,E09000028,Economically inactive: Long-term sick or disabled,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000028,Economically inactive: Long-term sick or disabled,In a lone parent family: Parent: No people in generation 1 working,816
2021,E09000028,Economically inactive: Long-term sick or disabled,In a lone parent family: Child of parent,78
2021,E09000028,Economically inactive: Other,In a couple family,1218
2021,E09000028,Economically inactive: Other,In a couple family: Member of a couple,946
2021,E09000028,Economically inactive: Other,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000028,Economically inactive: Other,In a couple family: Member of a couple: One person in generation 1 working,525
2021,E09000028,Economically inactive: Other,In a couple family: Member of a couple: No people in generation 1 working,421
2021,E09000028,Economically inactive: Other,In a couple family: Child of one or both members of couple,272
2021,E09000028,Economically inactive: Other,In a lone parent family,1051
2021,E09000028,Economically inactive: Other,In a lone parent family: Parent,693
2021,E09000028,Economically inactive: Other,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000028,Economically inactive: Other,In a lone parent family: Parent: No people in generation 1 working,693
2021,E09000028,Economically inactive: Other,In a lone parent family: Child of parent,358
2021,E09000029,Economically active (excluding full-time students),In a couple family,39983
2021,E09000029,Economically active (excluding full-time students),In a couple family: Member of a couple,38090
2021,E09000029,Economically active (excluding full-time students),In a couple family: Member of a couple: Both people in generation 1 working,31564
2021,E09000029,Economically active (excluding full-time students),In a couple family: Member of a couple: One person in generation 1 working,6263
2021,E09000029,Economically active (excluding full-time students),In a couple family: Member of a couple: No people in generation 1 working,263
2021,E09000029,Economically active (excluding full-time students),In a couple family: Child of one or both members of couple,1893
2021,E09000029,Economically active (excluding full-time students),In a lone parent family,5501
2021,E09000029,Economically active (excluding full-time students),In a lone parent family: Parent,4724
2021,E09000029,Economically active (excluding full-time students),In a lone parent family: Parent: One person in generation 1 working,4387
2021,E09000029,Economically active (excluding full-time students),In a lone parent family: Parent: No people in generation 1 working,337
2021,E09000029,Economically active (excluding full-time students),In a lone parent family: Child of parent,777
2021,E09000029,Economically active (excluding full-time students): In employment,In a couple family,38667
2021,E09000029,Economically active (excluding full-time students): In employment,In a couple family: Member of a couple,37007
2021,E09000029,Economically active (excluding full-time students): In employment,In a couple family: Member of a couple: Both people in generation 1 working,31564
2021,E09000029,Economically active (excluding full-time students): In employment,In a couple family: Member of a couple: One person in generation 1 working,5443
2021,E09000029,Economically active (excluding full-time students): In employment,In a couple family: Member of a couple: No people in generation 1 working,0
2021,E09000029,Economically active (excluding full-time students): In employment,In a couple family: Child of one or both members of couple,1660
2021,E09000029,Economically active (excluding full-time students): In employment,In a lone parent family,5019
2021,E09000029,Economically active (excluding full-time students): In employment,In a lone parent family: Parent,4387
2021,E09000029,Economically active (excluding full-time students): In employment,In a lone parent family: Parent: One person in generation 1 working,4387
2021,E09000029,Economically active (excluding full-time students): In employment,In a lone parent family: Parent: No people in generation 1 working,0
2021,E09000029,Economically active (excluding full-time students): In employment,In a lone parent family: Child of parent,632
2021,E09000029,Economically active (excluding full-time students): Unemployed,In a couple family,1316
2021,E09000029,Economically active (excluding full-time students): Unemployed,In a couple family: Member of a couple,1083
2021,E09000029,Economically active (excluding full-time students): Unemployed,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000029,Economically active (excluding full-time students): Unemployed,In a couple family: Member of a couple: One person in generation 1 working,820
2021,E09000029,Economically active (excluding full-time students): Unemployed,In a couple family: Member of a couple: No people in generation 1 working,263
2021,E09000029,Economically active (excluding full-time students): Unemployed,In a couple family: Child of one or both members of couple,233
2021,E09000029,Economically active (excluding full-time students): Unemployed,In a lone parent family,482
2021,E09000029,Economically active (excluding full-time students): Unemployed,In a lone parent family: Parent,337
2021,E09000029,Economically active (excluding full-time students): Unemployed,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000029,Economically active (excluding full-time students): Unemployed,In a lone parent family: Parent: No people in generation 1 working,337
2021,E09000029,Economically active (excluding full-time students): Unemployed,In a lone parent family: Child of parent,145
2021,E09000029,Economically active and a full-time student,In a couple family,1333
2021,E09000029,Economically active and a full-time student,In a couple family: Member of a couple,244
2021,E09000029,Economically active and a full-time student,In a couple family: Member of a couple: Both people in generation 1 working,180
2021,E09000029,Economically active and a full-time student,In a couple family: Member of a couple: One person in generation 1 working,58
2021,E09000029,Economically active and a full-time student,In a couple family: Member of a couple: No people in generation 1 working,6
2021,E09000029,Economically active and a full-time student,In a couple family: Child of one or both members of couple,1089
2021,E09000029,Economically active and a full-time student,In a lone parent family,491
2021,E09000029,Economically active and a full-time student,In a lone parent family: Parent,95
2021,E09000029,Economically active and a full-time student,In a lone parent family: Parent: One person in generation 1 working,76
2021,E09000029,Economically active and a full-time student,In a lone parent family: Parent: No people in generation 1 working,19
2021,E09000029,Economically active and a full-time student,In a lone parent family: Child of parent,396
2021,E09000029,Economically active and a full-time student: In employment,In a couple family,971
2021,E09000029,Economically active and a full-time student: In employment,In a couple family: Member of a couple,225
2021,E09000029,Economically active and a full-time student: In employment,In a couple family: Member of a couple: Both people in generation 1 working,180
2021,E09000029,Economically active and a full-time student: In employment,In a couple family: Member of a couple: One person in generation 1 working,45
2021,E09000029,Economically active and a full-time student: In employment,In a couple family: Member of a couple: No people in generation 1 working,0
2021,E09000029,Economically active and a full-time student: In employment,In a couple family: Child of one or both members of couple,746
2021,E09000029,Economically active and a full-time student: In employment,In a lone parent family,311
2021,E09000029,Economically active and a full-time student: In employment,In a lone parent family: Parent,76
2021,E09000029,Economically active and a full-time student: In employment,In a lone parent family: Parent: One person in generation 1 working,76
2021,E09000029,Economically active and a full-time student: In employment,In a lone parent family: Parent: No people in generation 1 working,0
2021,E09000029,Economically active and a full-time student: In employment,In a lone parent family: Child of parent,235
2021,E09000029,Economically active and a full-time student: Unemployed,In a couple family,362
2021,E09000029,Economically active and a full-time student: Unemployed,In a couple family: Member of a couple,19
2021,E09000029,Economically active and a full-time student: Unemployed,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000029,Economically active and a full-time student: Unemployed,In a couple family: Member of a couple: One person in generation 1 working,13
2021,E09000029,Economically active and a full-time student: Unemployed,In a couple family: Member of a couple: No people in generation 1 working,6
2021,E09000029,Economically active and a full-time student: Unemployed,In a couple family: Child of one or both members of couple,343
2021,E09000029,Economically active and a full-time student: Unemployed,In a lone parent family,180
2021,E09000029,Economically active and a full-time student: Unemployed,In a lone parent family: Parent,19
2021,E09000029,Economically active and a full-time student: Unemployed,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000029,Economically active and a full-time student: Unemployed,In a lone parent family: Parent: No people in generation 1 working,19
2021,E09000029,Economically active and a full-time student: Unemployed,In a lone parent family: Child of parent,161
2021,E09000029,Economically inactive,In a couple family,10753
2021,E09000029,Economically inactive,In a couple family: Member of a couple,6038
2021,E09000029,Economically inactive,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000029,Economically inactive,In a couple family: Member of a couple: One person in generation 1 working,4655
2021,E09000029,Economically inactive,In a couple family: Member of a couple: No people in generation 1 working,1383
2021,E09000029,Economically inactive,In a couple family: Child of one or both members of couple,4715
2021,E09000029,Economically inactive,In a lone parent family,3779
2021,E09000029,Economically inactive,In a lone parent family: Parent,2054
2021,E09000029,Economically inactive,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000029,Economically inactive,In a lone parent family: Parent: No people in generation 1 working,2054
2021,E09000029,Economically inactive,In a lone parent family: Child of parent,1725
2021,E09000029,Economically inactive: Retired,In a couple family,291
2021,E09000029,Economically inactive: Retired,In a couple family: Member of a couple,291
2021,E09000029,Economically inactive: Retired,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000029,Economically inactive: Retired,In a couple family: Member of a couple: One person in generation 1 working,126
2021,E09000029,Economically inactive: Retired,In a couple family: Member of a couple: No people in generation 1 working,165
2021,E09000029,Economically inactive: Retired,In a couple family: Child of one or both members of couple,0
2021,E09000029,Economically inactive: Retired,In a lone parent family,50
2021,E09000029,Economically inactive: Retired,In a lone parent family: Parent,50
2021,E09000029,Economically inactive: Retired,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000029,Economically inactive: Retired,In a lone parent family: Parent: No people in generation 1 working,50
2021,E09000029,Economically inactive: Retired,In a lone parent family: Child of parent,0
2021,E09000029,Economically inactive: Student,In a couple family,4783
2021,E09000029,Economically inactive: Student,In a couple family: Member of a couple,287
2021,E09000029,Economically inactive: Student,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000029,Economically inactive: Student,In a couple family: Member of a couple: One person in generation 1 working,241
2021,E09000029,Economically inactive: Student,In a couple family: Member of a couple: No people in generation 1 working,46
2021,E09000029,Economically inactive: Student,In a couple family: Child of one or both members of couple,4496
2021,E09000029,Economically inactive: Student,In a lone parent family,1663
2021,E09000029,Economically inactive: Student,In a lone parent family: Parent,130
2021,E09000029,Economically inactive: Student,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000029,Economically inactive: Student,In a lone parent family: Parent: No people in generation 1 working,130
2021,E09000029,Economically inactive: Student,In a lone parent family: Child of parent,1533
2021,E09000029,Economically inactive: Looking after home or family,In a couple family,4316
2021,E09000029,Economically inactive: Looking after home or family,In a couple family: Member of a couple,4281
2021,E09000029,Economically inactive: Looking after home or family,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000029,Economically inactive: Looking after home or family,In a couple family: Member of a couple: One person in generation 1 working,3619
2021,E09000029,Economically inactive: Looking after home or family,In a couple family: Member of a couple: No people in generation 1 working,662
2021,E09000029,Economically inactive: Looking after home or family,In a couple family: Child of one or both members of couple,35
2021,E09000029,Economically inactive: Looking after home or family,In a lone parent family,1313
2021,E09000029,Economically inactive: Looking after home or family,In a lone parent family: Parent,1280
2021,E09000029,Economically inactive: Looking after home or family,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000029,Economically inactive: Looking after home or family,In a lone parent family: Parent: No people in generation 1 working,1280
2021,E09000029,Economically inactive: Looking after home or family,In a lone parent family: Child of parent,33
2021,E09000029,Economically inactive: Long-term sick or disabled,In a couple family,451
2021,E09000029,Economically inactive: Long-term sick or disabled,In a couple family: Member of a couple,393
2021,E09000029,Economically inactive: Long-term sick or disabled,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000029,Economically inactive: Long-term sick or disabled,In a couple family: Member of a couple: One person in generation 1 working,177
2021,E09000029,Economically inactive: Long-term sick or disabled,In a couple family: Member of a couple: No people in generation 1 working,216
2021,E09000029,Economically inactive: Long-term sick or disabled,In a couple family: Child of one or both members of couple,58
2021,E09000029,Economically inactive: Long-term sick or disabled,In a lone parent family,380
2021,E09000029,Economically inactive: Long-term sick or disabled,In a lone parent family: Parent,326
2021,E09000029,Economically inactive: Long-term sick or disabled,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000029,Economically inactive: Long-term sick or disabled,In a lone parent family: Parent: No people in generation 1 working,326
2021,E09000029,Economically inactive: Long-term sick or disabled,In a lone parent family: Child of parent,54
2021,E09000029,Economically inactive: Other,In a couple family,912
2021,E09000029,Economically inactive: Other,In a couple family: Member of a couple,786
2021,E09000029,Economically inactive: Other,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000029,Economically inactive: Other,In a couple family: Member of a couple: One person in generation 1 working,492
2021,E09000029,Economically inactive: Other,In a couple family: Member of a couple: No people in generation 1 working,294
2021,E09000029,Economically inactive: Other,In a couple family: Child of one or both members of couple,126
2021,E09000029,Economically inactive: Other,In a lone parent family,373
2021,E09000029,Economically inactive: Other,In a lone parent family: Parent,268
2021,E09000029,Economically inactive: Other,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000029,Economically inactive: Other,In a lone parent family: Parent: No people in generation 1 working,268
2021,E09000029,Economically inactive: Other,In a lone parent family: Child of parent,105
2021,E09000030,Economically active (excluding full-time students),In a couple family,32722
2021,E09000030,Economically active (excluding full-time students),In a couple family: Member of a couple,28754
2021,E09000030,Economically active (excluding full-time students),In a couple family: Member of a couple: Both people in generation 1 working,16160
2021,E09000030,Economically active (excluding full-time students),In a couple family: Member of a couple: One person in generation 1 working,11729
2021,E09000030,Economically active (excluding full-time students),In a couple family: Member of a couple: No people in generation 1 working,865
2021,E09000030,Economically active (excluding full-time students),In a couple family: Child of one or both members of couple,3968
2021,E09000030,Economically active (excluding full-time students),In a lone parent family,6675
2021,E09000030,Economically active (excluding full-time students),In a lone parent family: Parent,5283
2021,E09000030,Economically active (excluding full-time students),In a lone parent family: Parent: One person in generation 1 working,4708
2021,E09000030,Economically active (excluding full-time students),In a lone parent family: Parent: No people in generation 1 working,575
2021,E09000030,Economically active (excluding full-time students),In a lone parent family: Child of parent,1392
2021,E09000030,Economically active (excluding full-time students): In employment,In a couple family,30181
2021,E09000030,Economically active (excluding full-time students): In employment,In a couple family: Member of a couple,26998
2021,E09000030,Economically active (excluding full-time students): In employment,In a couple family: Member of a couple: Both people in generation 1 working,16160
2021,E09000030,Economically active (excluding full-time students): In employment,In a couple family: Member of a couple: One person in generation 1 working,10838
2021,E09000030,Economically active (excluding full-time students): In employment,In a couple family: Member of a couple: No people in generation 1 working,0
2021,E09000030,Economically active (excluding full-time students): In employment,In a couple family: Child of one or both members of couple,3183
2021,E09000030,Economically active (excluding full-time students): In employment,In a lone parent family,5742
2021,E09000030,Economically active (excluding full-time students): In employment,In a lone parent family: Parent,4708
2021,E09000030,Economically active (excluding full-time students): In employment,In a lone parent family: Parent: One person in generation 1 working,4708
2021,E09000030,Economically active (excluding full-time students): In employment,In a lone parent family: Parent: No people in generation 1 working,0
2021,E09000030,Economically active (excluding full-time students): In employment,In a lone parent family: Child of parent,1034
2021,E09000030,Economically active (excluding full-time students): Unemployed,In a couple family,2541
2021,E09000030,Economically active (excluding full-time students): Unemployed,In a couple family: Member of a couple,1756
2021,E09000030,Economically active (excluding full-time students): Unemployed,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000030,Economically active (excluding full-time students): Unemployed,In a couple family: Member of a couple: One person in generation 1 working,891
2021,E09000030,Economically active (excluding full-time students): Unemployed,In a couple family: Member of a couple: No people in generation 1 working,865
2021,E09000030,Economically active (excluding full-time students): Unemployed,In a couple family: Child of one or both members of couple,785
2021,E09000030,Economically active (excluding full-time students): Unemployed,In a lone parent family,933
2021,E09000030,Economically active (excluding full-time students): Unemployed,In a lone parent family: Parent,575
2021,E09000030,Economically active (excluding full-time students): Unemployed,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000030,Economically active (excluding full-time students): Unemployed,In a lone parent family: Parent: No people in generation 1 working,575
2021,E09000030,Economically active (excluding full-time students): Unemployed,In a lone parent family: Child of parent,358
2021,E09000030,Economically active and a full-time student,In a couple family,2264
2021,E09000030,Economically active and a full-time student,In a couple family: Member of a couple,408
2021,E09000030,Economically active and a full-time student,In a couple family: Member of a couple: Both people in generation 1 working,185
2021,E09000030,Economically active and a full-time student,In a couple family: Member of a couple: One person in generation 1 working,187
2021,E09000030,Economically active and a full-time student,In a couple family: Member of a couple: No people in generation 1 working,36
2021,E09000030,Economically active and a full-time student,In a couple family: Child of one or both members of couple,1856
2021,E09000030,Economically active and a full-time student,In a lone parent family,748
2021,E09000030,Economically active and a full-time student,In a lone parent family: Parent,157
2021,E09000030,Economically active and a full-time student,In a lone parent family: Parent: One person in generation 1 working,118
2021,E09000030,Economically active and a full-time student,In a lone parent family: Parent: No people in generation 1 working,39
2021,E09000030,Economically active and a full-time student,In a lone parent family: Child of parent,591
2021,E09000030,Economically active and a full-time student: In employment,In a couple family,1481
2021,E09000030,Economically active and a full-time student: In employment,In a couple family: Member of a couple,331
2021,E09000030,Economically active and a full-time student: In employment,In a couple family: Member of a couple: Both people in generation 1 working,185
2021,E09000030,Economically active and a full-time student: In employment,In a couple family: Member of a couple: One person in generation 1 working,146
2021,E09000030,Economically active and a full-time student: In employment,In a couple family: Member of a couple: No people in generation 1 working,0
2021,E09000030,Economically active and a full-time student: In employment,In a couple family: Child of one or both members of couple,1150
2021,E09000030,Economically active and a full-time student: In employment,In a lone parent family,430
2021,E09000030,Economically active and a full-time student: In employment,In a lone parent family: Parent,118
2021,E09000030,Economically active and a full-time student: In employment,In a lone parent family: Parent: One person in generation 1 working,118
2021,E09000030,Economically active and a full-time student: In employment,In a lone parent family: Parent: No people in generation 1 working,0
2021,E09000030,Economically active and a full-time student: In employment,In a lone parent family: Child of parent,312
2021,E09000030,Economically active and a full-time student: Unemployed,In a couple family,783
2021,E09000030,Economically active and a full-time student: Unemployed,In a couple family: Member of a couple,77
2021,E09000030,Economically active and a full-time student: Unemployed,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000030,Economically active and a full-time student: Unemployed,In a couple family: Member of a couple: One person in generation 1 working,41
2021,E09000030,Economically active and a full-time student: Unemployed,In a couple family: Member of a couple: No people in generation 1 working,36
2021,E09000030,Economically active and a full-time student: Unemployed,In a couple family: Child of one or both members of couple,706
2021,E09000030,Economically active and a full-time student: Unemployed,In a lone parent family,318
2021,E09000030,Economically active and a full-time student: Unemployed,In a lone parent family: Parent,39
2021,E09000030,Economically active and a full-time student: Unemployed,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000030,Economically active and a full-time student: Unemployed,In a lone parent family: Parent: No people in generation 1 working,39
2021,E09000030,Economically active and a full-time student: Unemployed,In a lone parent family: Child of parent,279
2021,E09000030,Economically inactive,In a couple family,24981
2021,E09000030,Economically inactive,In a couple family: Member of a couple,16780
2021,E09000030,Economically inactive,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000030,Economically inactive,In a couple family: Member of a couple: One person in generation 1 working,10055
2021,E09000030,Economically inactive,In a couple family: Member of a couple: No people in generation 1 working,6725
2021,E09000030,Economically inactive,In a couple family: Child of one or both members of couple,8201
2021,E09000030,Economically inactive,In a lone parent family,7637
2021,E09000030,Economically inactive,In a lone parent family: Parent,4429
2021,E09000030,Economically inactive,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000030,Economically inactive,In a lone parent family: Parent: No people in generation 1 working,4429
2021,E09000030,Economically inactive,In a lone parent family: Child of parent,3208
2021,E09000030,Economically inactive: Retired,In a couple family,413
2021,E09000030,Economically inactive: Retired,In a couple family: Member of a couple,411
2021,E09000030,Economically inactive: Retired,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000030,Economically inactive: Retired,In a couple family: Member of a couple: One person in generation 1 working,68
2021,E09000030,Economically inactive: Retired,In a couple family: Member of a couple: No people in generation 1 working,343
2021,E09000030,Economically inactive: Retired,In a couple family: Child of one or both members of couple,2
2021,E09000030,Economically inactive: Retired,In a lone parent family,231
2021,E09000030,Economically inactive: Retired,In a lone parent family: Parent,231
2021,E09000030,Economically inactive: Retired,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000030,Economically inactive: Retired,In a lone parent family: Parent: No people in generation 1 working,231
2021,E09000030,Economically inactive: Retired,In a lone parent family: Child of parent,0
2021,E09000030,Economically inactive: Student,In a couple family,7963
2021,E09000030,Economically inactive: Student,In a couple family: Member of a couple,582
2021,E09000030,Economically inactive: Student,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000030,Economically inactive: Student,In a couple family: Member of a couple: One person in generation 1 working,379
2021,E09000030,Economically inactive: Student,In a couple family: Member of a couple: No people in generation 1 working,203
2021,E09000030,Economically inactive: Student,In a couple family: Child of one or both members of couple,7381
2021,E09000030,Economically inactive: Student,In a lone parent family,2918
2021,E09000030,Economically inactive: Student,In a lone parent family: Parent,232
2021,E09000030,Economically inactive: Student,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000030,Economically inactive: Student,In a lone parent family: Parent: No people in generation 1 working,232
2021,E09000030,Economically inactive: Student,In a lone parent family: Child of parent,2686
2021,E09000030,Economically inactive: Looking after home or family,In a couple family,12179
2021,E09000030,Economically inactive: Looking after home or family,In a couple family: Member of a couple,11989
2021,E09000030,Economically inactive: Looking after home or family,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000030,Economically inactive: Looking after home or family,In a couple family: Member of a couple: One person in generation 1 working,8160
2021,E09000030,Economically inactive: Looking after home or family,In a couple family: Member of a couple: No people in generation 1 working,3829
2021,E09000030,Economically inactive: Looking after home or family,In a couple family: Child of one or both members of couple,190
2021,E09000030,Economically inactive: Looking after home or family,In a lone parent family,2803
2021,E09000030,Economically inactive: Looking after home or family,In a lone parent family: Parent,2665
2021,E09000030,Economically inactive: Looking after home or family,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000030,Economically inactive: Looking after home or family,In a lone parent family: Parent: No people in generation 1 working,2665
2021,E09000030,Economically inactive: Looking after home or family,In a lone parent family: Child of parent,138
2021,E09000030,Economically inactive: Long-term sick or disabled,In a couple family,1663
2021,E09000030,Economically inactive: Long-term sick or disabled,In a couple family: Member of a couple,1511
2021,E09000030,Economically inactive: Long-term sick or disabled,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000030,Economically inactive: Long-term sick or disabled,In a couple family: Member of a couple: One person in generation 1 working,385
2021,E09000030,Economically inactive: Long-term sick or disabled,In a couple family: Member of a couple: No people in generation 1 working,1126
2021,E09000030,Economically inactive: Long-term sick or disabled,In a couple family: Child of one or both members of couple,152
2021,E09000030,Economically inactive: Long-term sick or disabled,In a lone parent family,833
2021,E09000030,Economically inactive: Long-term sick or disabled,In a lone parent family: Parent,717
2021,E09000030,Economically inactive: Long-term sick or disabled,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000030,Economically inactive: Long-term sick or disabled,In a lone parent family: Parent: No people in generation 1 working,717
2021,E09000030,Economically inactive: Long-term sick or disabled,In a lone parent family: Child of parent,116
2021,E09000030,Economically inactive: Other,In a couple family,2763
2021,E09000030,Economically inactive: Other,In a couple family: Member of a couple,2287
2021,E09000030,Economically inactive: Other,In a couple family: Member of a couple: Both people in generation 1 working,0
2021,E09000030,Economically inactive: Other,In a couple family: Member of a couple: One person in generation 1 working,1063
2021,E09000030,Economically inactive: Other,In a couple family: Member of a couple: No people in generation 1 working,1224
2021,E09000030,Economically inactive: Other,In a couple family: Child of one or both members of couple,476
2021,E09000030,Economically inactive: Other,In a lone parent family,852
2021,E09000030,Economically inactive: Other,In a lone parent family: Parent,584
2021,E09000030,Economically inactive: Other,In a lone parent family: Parent: One person in generation 1 working,0
2021,E09000030,Economically inactive: Other,In a lone parent family: Parent: No people in generation 1 working,584
2021,E09000030,Economically inactive: Other,In a lone parent family: Child of parent,268
2021,E09000031,Economically active (excluding full-time students),In a couple family,42127
2021,E09000031,Economically active (excluding full-time students),In a couple family: Member of a couple,39306
2021,E09000031,Economically active (excluding full-time students),In a couple family: Member of a couple: Both people in generation 1 working,30309
2021,E09000031,Economically active (excluding full-time students),In a couple family: Member of a couple: One person in generation 1 working,8496
2021,E09000031,Economically active (excluding full-time students),In a couple family: Member of a couple: No people in generation 1 working,501
2021,E09000031,Economically active (excluding full-time students),In a couple family: Child of one or both members of couple,2821
2021,E09000031,Economically active (excluding full-time students),In a lone parent family,8678
2021,E09000031,Economically active (excluding full-time students),In a lone parent family: Parent,7270
2021,E09000031,Economically active (excluding full-time students),In a lone parent family: Parent: One person in generation 1 working,6628
2021,E09000031,Economically active (excluding full-time students),In a lone parent family: Parent: No people in generation 1 working,642
2021,E09000031,Economically active (excluding full-time students),In a lone parent family: Child of parent,1408
2021,E09000031,Economically active (excluding full-time students): In employment,In a couple family,40134
2021,E09000031,Economically active (excluding full-time students): In employment,In a couple family: Member of a couple,37794
2021,E09000031,Economically active (excluding full-time students): In employment,In a couple family: Member of a couple: Both people in generation 1 working,30309
2021,E09000031,Economically active (excluding full-time students): In employment,In a couple family: Member of a couple: One person in generation 1 working,7485
