date,geography_code,family_status_name,c_ecopuk11_name,obs_value
2011,E09000024,Couple family: Both parents working,Economically active: In employment: Self-employed (including full-time students),4567
2011,E09000024,Couple family: Both parents working,Economically active: Unemployed (including full-time students),0
2011,E09000024,Couple family: Both parents working,Economically inactive: Retired,0
2011,E09000024,Couple family: Both parents working,Economically inactive: Student (including full-time students),0
2011,E09000024,Couple family: Both parents working,Economically inactive: Looking after home or family,0
2011,E09000024,Couple family: Both parents working,Economically inactive: Long-term sick or disabled,0
2011,E09000024,Couple family: Both parents working,Economically inactive: Other,0
2011,E09000024,Couple family: One parent working,Economically active: In employment: Employee (including full-time students),4955
2011,E09000024,Couple family: One parent working,Economically active: In employment: Self-employed (including full-time students),1568
2011,E09000024,Couple family: One parent working,Economically active: Unemployed (including full-time students),839
2011,E09000024,Couple family: One parent working,Economically inactive: Retired,142
2011,E09000024,Couple family: One parent working,Economically inactive: Student (including full-time students),248
2011,E09000024,Couple family: One parent working,Economically inactive: Looking after home or family,4430
2011,E09000024,Couple family: One parent working,Economically inactive: Long-term sick or disabled,213
2011,E09000024,Couple family: One parent working,Economically inactive: Other,643
2011,E09000024,Couple family: No parents working,Economically active: In employment: Employee (including full-time students),0
2011,E09000024,Couple family: No parents working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000024,Couple family: No parents working,Economically active: Unemployed (including full-time students),392
2011,E09000024,Couple family: No parents working,Economically inactive: Retired,136
2011,E09000024,Couple family: No parents working,Economically inactive: Student (including full-time students),104
2011,E09000024,Couple family: No parents working,Economically inactive: Looking after home or family,587
2011,E09000024,Couple family: No parents working,Economically inactive: Long-term sick or disabled,302
2011,E09000024,Couple family: No parents working,Economically inactive: Other,323
2011,E09000024,Lone parent family: Parent working,Economically active: In employment: Employee (including full-time students),3423
2011,E09000024,Lone parent family: Parent working,Economically active: In employment: Self-employed (including full-time students),522
2011,E09000024,Lone parent family: Parent working,Economically active: Unemployed (including full-time students),0
2011,E09000024,Lone parent family: Parent working,Economically inactive: Retired,0
2011,E09000024,Lone parent family: Parent working,Economically inactive: Student (including full-time students),0
2011,E09000024,Lone parent family: Parent working,Economically inactive: Looking after home or family,0
2011,E09000024,Lone parent family: Parent working,Economically inactive: Long-term sick or disabled,0
2011,E09000024,Lone parent family: Parent working,Economically inactive: Other,0
2011,E09000024,Lone parent family: Parent not working,Economically active: In employment: Employee (including full-time students),0
2011,E09000024,Lone parent family: Parent not working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000024,Lone parent family: Parent not working,Economically active: Unemployed (including full-time students),608
2011,E09000024,Lone parent family: Parent not working,Economically inactive: Retired,93
2011,E09000024,Lone parent family: Parent not working,Economically inactive: Student (including full-time students),240
2011,E09000024,Lone parent family: Parent not working,Economically inactive: Looking after home or family,993
2011,E09000024,Lone parent family: Parent not working,Economically inactive: Long-term sick or disabled,243
2011,E09000024,Lone parent family: Parent not working,Economically inactive: Other,299
2011,E09000026,Couple family: Both parents working,Economically active: In employment: Employee (including full-time students),24053
2011,E09000026,Couple family: Both parents working,Economically active: In employment: Self-employed (including full-time students),6187
2011,E09000026,Couple family: Both parents working,Economically active: Unemployed (including full-time students),0
2011,E09000026,Couple family: Both parents working,Economically inactive: Retired,0
2011,E09000026,Couple family: Both parents working,Economically inactive: Student (including full-time students),0
2011,E09000026,Couple family: Both parents working,Economically inactive: Looking after home or family,0
2011,E09000026,Couple family: Both parents working,Economically inactive: Long-term sick or disabled,0
2011,E09000026,Couple family: Both parents working,Economically inactive: Other,0
2011,E09000026,Couple family: One parent working,Economically active: In employment: Employee (including full-time students),7857
2011,E09000026,Couple family: One parent working,Economically active: In employment: Self-employed (including full-time students),2834
2011,E09000026,Couple family: One parent working,Economically active: Unemployed (including full-time students),1685
2011,E09000026,Couple family: One parent working,Economically inactive: Retired,198
2011,E09000026,Couple family: One parent working,Economically inactive: Student (including full-time students),430
2011,E09000026,Couple family: One parent working,Economically inactive: Looking after home or family,6729
2011,E09000026,Couple family: One parent working,Economically inactive: Long-term sick or disabled,385
2011,E09000026,Couple family: One parent working,Economically inactive: Other,1248
2011,E09000026,Couple family: No parents working,Economically active: In employment: Employee (including full-time students),0
2011,E09000026,Couple family: No parents working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000026,Couple family: No parents working,Economically active: Unemployed (including full-time students),879
2011,E09000026,Couple family: No parents working,Economically inactive: Retired,363
2011,E09000026,Couple family: No parents working,Economically inactive: Student (including full-time students),161
2011,E09000026,Couple family: No parents working,Economically inactive: Looking after home or family,1203
2011,E09000026,Couple family: No parents working,Economically inactive: Long-term sick or disabled,655
2011,E09000026,Couple family: No parents working,Economically inactive: Other,706
2011,E09000026,Lone parent family: Parent working,Economically active: In employment: Employee (including full-time students),4601
2011,E09000026,Lone parent family: Parent working,Economically active: In employment: Self-employed (including full-time students),870
2011,E09000026,Lone parent family: Parent working,Economically active: Unemployed (including full-time students),0
2011,E09000026,Lone parent family: Parent working,Economically inactive: Retired,0
2011,E09000026,Lone parent family: Parent working,Economically inactive: Student (including full-time students),0
2011,E09000026,Lone parent family: Parent working,Economically inactive: Looking after home or family,0
2011,E09000026,Lone parent family: Parent working,Economically inactive: Long-term sick or disabled,0
2011,E09000026,Lone parent family: Parent working,Economically inactive: Other,0
2011,E09000026,Lone parent family: Parent not working,Economically active: In employment: Employee (including full-time students),0
2011,E09000026,Lone parent family: Parent not working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000026,Lone parent family: Parent not working,Economically active: Unemployed (including full-time students),1275
2011,E09000026,Lone parent family: Parent not working,Economically inactive: Retired,140
2011,E09000026,Lone parent family: Parent not working,Economically inactive: Student (including full-time students),461
2011,E09000026,Lone parent family: Parent not working,Economically inactive: Looking after home or family,1828
2011,E09000026,Lone parent family: Parent not working,Economically inactive: Long-term sick or disabled,602
2011,E09000026,Lone parent family: Parent not working,Economically inactive: Other,747
2011,E09000027,Couple family: Both parents working,Economically active: In employment: Employee (including full-time students),19352
2011,E09000027,Couple family: Both parents working,Economically active: In employment: Self-employed (including full-time students),6102
2011,E09000027,Couple family: Both parents working,Economically active: Unemployed (including full-time students),0
2011,E09000027,Couple family: Both parents working,Economically inactive: Retired,0
2011,E09000027,Couple family: Both parents working,Economically inactive: Student (including full-time students),0
2011,E09000027,Couple family: Both parents working,Economically inactive: Looking after home or family,0
2011,E09000027,Couple family: Both parents working,Economically inactive: Long-term sick or disabled,0
2011,E09000027,Couple family: Both parents working,Economically inactive: Other,0
2011,E09000027,Couple family: One parent working,Economically active: In employment: Employee (including full-time students),4588
2011,E09000027,Couple family: One parent working,Economically active: In employment: Self-employed (including full-time students),1268
2011,E09000027,Couple family: One parent working,Economically active: Unemployed (including full-time students),580
2011,E09000027,Couple family: One parent working,Economically inactive: Retired,133
2011,E09000027,Couple family: One parent working,Economically inactive: Student (including full-time students),257
2011,E09000027,Couple family: One parent working,Economically inactive: Looking after home or family,4379
2011,E09000027,Couple family: One parent working,Economically inactive: Long-term sick or disabled,121
2011,E09000027,Couple family: One parent working,Economically inactive: Other,381
2011,E09000027,Couple family: No parents working,Economically active: In employment: Employee (including full-time students),0
2011,E09000027,Couple family: No parents working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000027,Couple family: No parents working,Economically active: Unemployed (including full-time students),263
2011,E09000027,Couple family: No parents working,Economically inactive: Retired,126
2011,E09000027,Couple family: No parents working,Economically inactive: Student (including full-time students),67
2011,E09000027,Couple family: No parents working,Economically inactive: Looking after home or family,333
2011,E09000027,Couple family: No parents working,Economically inactive: Long-term sick or disabled,157
2011,E09000027,Couple family: No parents working,Economically inactive: Other,134
2011,E09000027,Lone parent family: Parent working,Economically active: In employment: Employee (including full-time students),2164
2011,E09000027,Lone parent family: Parent working,Economically active: In employment: Self-employed (including full-time students),630
2011,E09000027,Lone parent family: Parent working,Economically active: Unemployed (including full-time students),0
2011,E09000027,Lone parent family: Parent working,Economically inactive: Retired,0
2011,E09000027,Lone parent family: Parent working,Economically inactive: Student (including full-time students),0
2011,E09000027,Lone parent family: Parent working,Economically inactive: Looking after home or family,0
2011,E09000027,Lone parent family: Parent working,Economically inactive: Long-term sick or disabled,0
2011,E09000027,Lone parent family: Parent working,Economically inactive: Other,0
2011,E09000027,Lone parent family: Parent not working,Economically active: In employment: Employee (including full-time students),0
2011,E09000027,Lone parent family: Parent not working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000027,Lone parent family: Parent not working,Economically active: Unemployed (including full-time students),358
2011,E09000027,Lone parent family: Parent not working,Economically inactive: Retired,47
2011,E09000027,Lone parent family: Parent not working,Economically inactive: Student (including full-time students),147
2011,E09000027,Lone parent family: Parent not working,Economically inactive: Looking after home or family,749
2011,E09000027,Lone parent family: Parent not working,Economically inactive: Long-term sick or disabled,168
2011,E09000027,Lone parent family: Parent not working,Economically inactive: Other,176
2011,E09000029,Couple family: Both parents working,Economically active: In employment: Employee (including full-time students),21713
2011,E09000029,Couple family: Both parents working,Economically active: In employment: Self-employed (including full-time students),4629
2011,E09000029,Couple family: Both parents working,Economically active: Unemployed (including full-time students),0
2011,E09000029,Couple family: Both parents working,Economically inactive: Retired,0
2011,E09000029,Couple family: Both parents working,Economically inactive: Student (including full-time students),0
2011,E09000029,Couple family: Both parents working,Economically inactive: Looking after home or family,0
2011,E09000029,Couple family: Both parents working,Economically inactive: Long-term sick or disabled,0
2011,E09000029,Couple family: Both parents working,Economically inactive: Other,0
2011,E09000029,Couple family: One parent working,Economically active: In employment: Employee (including full-time students),3760
2011,E09000029,Couple family: One parent working,Economically active: In employment: Self-employed (including full-time students),1240
2011,E09000029,Couple family: One parent working,Economically active: Unemployed (including full-time students),830
2011,E09000029,Couple family: One parent working,Economically inactive: Retired,127
2011,E09000029,Couple family: One parent working,Economically inactive: Student (including full-time students),173
2011,E09000029,Couple family: One parent working,Economically inactive: Looking after home or family,3257
2011,E09000029,Couple family: One parent working,Economically inactive: Long-term sick or disabled,217
2011,E09000029,Couple family: One parent working,Economically inactive: Other,388
2011,E09000029,Couple family: No parents working,Economically active: In employment: Employee (including full-time students),0
2011,E09000029,Couple family: No parents working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000029,Couple family: No parents working,Economically active: Unemployed (including full-time students),351
2011,E09000029,Couple family: No parents working,Economically inactive: Retired,105
2011,E09000029,Couple family: No parents working,Economically inactive: Student (including full-time students),62
2011,E09000029,Couple family: No parents working,Economically inactive: Looking after home or family,431
2011,E09000029,Couple family: No parents working,Economically inactive: Long-term sick or disabled,231
2011,E09000029,Couple family: No parents working,Economically inactive: Other,187
2011,E09000029,Lone parent family: Parent working,Economically active: In employment: Employee (including full-time students),3448
2011,E09000029,Lone parent family: Parent working,Economically active: In employment: Self-employed (including full-time students),481
2011,E09000029,Lone parent family: Parent working,Economically active: Unemployed (including full-time students),0
2011,E09000029,Lone parent family: Parent working,Economically inactive: Retired,0
2011,E09000029,Lone parent family: Parent working,Economically inactive: Student (including full-time students),0
2011,E09000029,Lone parent family: Parent working,Economically inactive: Looking after home or family,0
2011,E09000029,Lone parent family: Parent working,Economically inactive: Long-term sick or disabled,0
2011,E09000029,Lone parent family: Parent working,Economically inactive: Other,0
2011,E09000029,Lone parent family: Parent not working,Economically active: In employment: Employee (including full-time students),0
2011,E09000029,Lone parent family: Parent not working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000029,Lone parent family: Parent not working,Economically active: Unemployed (including full-time students),619
2011,E09000029,Lone parent family: Parent not working,Economically inactive: Retired,73
2011,E09000029,Lone parent family: Parent not working,Economically inactive: Student (including full-time students),213
2011,E09000029,Lone parent family: Parent not working,Economically inactive: Looking after home or family,1106
2011,E09000029,Lone parent family: Parent not working,Economically inactive: Long-term sick or disabled,284
2011,E09000029,Lone parent family: Parent not working,Economically inactive: Other,243
2011,E09000031,Couple family: Both parents working,Economically active: In employment: Employee (including full-time students),18335
2011,E09000031,Couple family: Both parents working,Economically active: In employment: Self-employed (including full-time students),5003
2011,E09000031,Couple family: Both parents working,Economically active: Unemployed (including full-time students),0
2011,E09000031,Couple family: Both parents working,Economically inactive: Retired,0
2011,E09000031,Couple family: Both parents working,Economically inactive: Student (including full-time students),0
2011,E09000031,Couple family: Both parents working,Economically inactive: Looking after home or family,0
2011,E09000031,Couple family: Both parents working,Economically inactive: Long-term sick or disabled,0
2011,E09000031,Couple family: Both parents working,Economically inactive: Other,0
2011,E09000031,Couple family: One parent working,Economically active: In employment: Employee (including full-time students),5992
2011,E09000031,Couple family: One parent working,Economically active: In employment: Self-employed (including full-time students),2495
2011,E09000031,Couple family: One parent working,Economically active: Unemployed (including full-time students),1295
2011,E09000031,Couple family: One parent working,Economically inactive: Retired,138
2011,E09000031,Couple family: One parent working,Economically inactive: Student (including full-time students),451
2011,E09000031,Couple family: One parent working,Economically inactive: Looking after home or family,5163
2011,E09000031,Couple family: One parent working,Economically inactive: Long-term sick or disabled,330
2011,E09000031,Couple family: One parent working,Economically inactive: Other,1080
2011,E09000031,Couple family: No parents working,Economically active: In employment: Employee (including full-time students),0
2011,E09000031,Couple family: No parents working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000031,Couple family: No parents working,Economically active: Unemployed (including full-time students),877
2011,E09000031,Couple family: No parents working,Economically inactive: Retired,274
2011,E09000031,Couple family: No parents working,Economically inactive: Student (including full-time students),223
2011,E09000031,Couple family: No parents working,Economically inactive: Looking after home or family,1385
2011,E09000031,Couple family: No parents working,Economically inactive: Long-term sick or disabled,717
2011,E09000031,Couple family: No parents working,Economically inactive: Other,683
2011,E09000031,Lone parent family: Parent working,Economically active: In employment: Employee (including full-time students),5216
2011,E09000031,Lone parent family: Parent working,Economically active: In employment: Self-employed (including full-time students),963
2011,E09000031,Lone parent family: Parent working,Economically active: Unemployed (including full-time students),0
2011,E09000031,Lone parent family: Parent working,Economically inactive: Retired,0
2011,E09000031,Lone parent family: Parent working,Economically inactive: Student (including full-time students),0
2011,E09000031,Lone parent family: Parent working,Economically inactive: Looking after home or family,0
2011,E09000031,Lone parent family: Parent working,Economically inactive: Long-term sick or disabled,0
2011,E09000031,Lone parent family: Parent working,Economically inactive: Other,0
2011,E09000031,Lone parent family: Parent not working,Economically active: In employment: Employee (including full-time students),0
2011,E09000031,Lone parent family: Parent not working,Economically active: In employment: Self-employed (including full-time students),0
2011,E09000031,Lone parent family: Parent not working,Economically active: Unemployed (including full-time students),1348
2011,E09000031,Lone parent family: Parent not working,Economically inactive: Retired,154
2011,E09000031,Lone parent family: Parent not working,Economically inactive: Student (including full-time students),537
2011,E09000031,Lone parent family: Parent not working,Economically inactive: Looking after home or family,2043
2011,E09000031,Lone parent family: Parent not working,Economically inactive: Long-term sick or disabled,615
2011,E09000031,Lone parent family: Parent not working,Economically inactive: Other,662
