date,geography_code,family_status_name,dependent_children_name,economic_activity_name,obs_value
2011,E41000322,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),959
2011,E41000322,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),1359
2011,E41000322,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),271
2011,E41000322,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),359
2011,E41000322,Couple family: Both parents working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000322,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Retired,0
2011,E41000322,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000322,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000322,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000322,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Other,0
2011,E41000322,Couple family: One parent working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),621
2011,E41000322,Couple family: One parent working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),1489
2011,E41000322,Couple family: One parent working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),267
2011,E41000322,Couple family: One parent working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),585
2011,E41000322,Couple family: One parent working,One dependent child in family,Economically active: Unemployed (including full-time students),564
2011,E41000322,Couple family: One parent working,One dependent child in family,Economically inactive: Retired,89
2011,E41000322,Couple family: One parent working,One dependent child in family,Economically inactive: Student (including full-time students),195
2011,E41000322,Couple family: One parent working,One dependent child in family,Economically inactive: Looking after home or family,1544
2011,E41000322,Couple family: One parent working,One dependent child in family,Economically inactive: Long-term sick or disabled,133
2011,E41000322,Couple family: One parent working,One dependent child in family,Economically inactive: Other,412
2011,E41000322,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),722
2011,E41000322,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),1569
2011,E41000322,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),273
2011,E41000322,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),558
2011,E41000322,Couple family: One parent working,Two dependent children in family,Economically active: Unemployed (including full-time students),514
2011,E41000322,Couple family: One parent working,Two dependent children in family,Economically inactive: Retired,34
2011,E41000322,Couple family: One parent working,Two dependent children in family,Economically inactive: Student (including full-time students),156
2011,E41000322,Couple family: One parent working,Two dependent children in family,Economically inactive: Looking after home or family,1938
2011,E41000322,Couple family: One parent working,Two dependent children in family,Economically inactive: Long-term sick or disabled,114
2011,E41000322,Couple family: One parent working,Two dependent children in family,Economically inactive: Other,362
2011,E41000322,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),692
2011,E41000322,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),899
2011,E41000322,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),363
2011,E41000322,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),449
2011,E41000322,Couple family: One parent working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),217
2011,E41000322,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Retired,15
2011,E41000322,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Student (including full-time students),100
2011,E41000322,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Looking after home or family,1681
2011,E41000322,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,83
2011,E41000322,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Other,306
2011,E41000322,Couple family: No parents working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000322,Couple family: No parents working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000322,Couple family: No parents working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000322,Couple family: No parents working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000322,Couple family: No parents working,One dependent child in family,Economically active: Unemployed (including full-time students),309
2011,E41000322,Couple family: No parents working,One dependent child in family,Economically inactive: Retired,182
2011,E41000322,Couple family: No parents working,One dependent child in family,Economically inactive: Student (including full-time students),72
2011,E41000322,Couple family: No parents working,One dependent child in family,Economically inactive: Looking after home or family,431
2011,E41000322,Couple family: No parents working,One dependent child in family,Economically inactive: Long-term sick or disabled,258
2011,E41000322,Couple family: No parents working,One dependent child in family,Economically inactive: Other,255
2011,E41000322,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000322,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000322,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000322,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000322,Couple family: No parents working,Two dependent children in family,Economically active: Unemployed (including full-time students),278
2011,E41000322,Couple family: No parents working,Two dependent children in family,Economically inactive: Retired,59
2011,E41000322,Couple family: No parents working,Two dependent children in family,Economically inactive: Student (including full-time students),79
2011,E41000322,Couple family: No parents working,Two dependent children in family,Economically inactive: Looking after home or family,399
2011,E41000322,Couple family: No parents working,Two dependent children in family,Economically inactive: Long-term sick or disabled,214
2011,E41000322,Couple family: No parents working,Two dependent children in family,Economically inactive: Other,197
2011,E41000322,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000322,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000322,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000322,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000322,Couple family: No parents working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),290
2011,E41000322,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Retired,33
2011,E41000322,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Student (including full-time students),72
2011,E41000322,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Looking after home or family,555
2011,E41000322,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,245
2011,E41000322,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Other,231
2011,E41000322,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),1313
2011,E41000322,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),1967
2011,E41000322,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),347
2011,E41000322,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),263
2011,E41000322,Lone parent family: Parent working,One dependent child in family,Economically active: Unemployed (including full-time students),0
2011,E41000322,Lone parent family: Parent working,One dependent child in family,Economically inactive: Retired,0
2011,E41000322,Lone parent family: Parent working,One dependent child in family,Economically inactive: Student (including full-time students),0
2011,E41000322,Lone parent family: Parent working,One dependent child in family,Economically inactive: Looking after home or family,0
2011,E41000322,Lone parent family: Parent working,One dependent child in family,Economically inactive: Long-term sick or disabled,0
2011,E41000322,Lone parent family: Parent working,One dependent child in family,Economically inactive: Other,0
2011,E41000322,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),731
2011,E41000322,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),689
2011,E41000322,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),179
2011,E41000322,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),74
2011,E41000322,Lone parent family: Parent working,Two dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000322,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Retired,0
2011,E41000322,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000322,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000322,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000322,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Other,0
2011,E41000322,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),302
2011,E41000322,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),214
2011,E41000322,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),73
2011,E41000322,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),27
2011,E41000322,Lone parent family: Parent working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000322,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Retired,0
2011,E41000322,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000322,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000322,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000322,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Other,0
2011,E41000322,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000322,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000322,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000322,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000322,Lone parent family: Parent not working,One dependent child in family,Economically active: Unemployed (including full-time students),703
2011,E41000322,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Retired,130
2011,E41000322,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Student (including full-time students),252
2011,E41000322,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Looking after home or family,703
2011,E41000322,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Long-term sick or disabled,396
2011,E41000322,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Other,331
2011,E41000322,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000322,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000322,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000322,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000322,Lone parent family: Parent not working,Two dependent children in family,Economically active: Unemployed (including full-time students),356
2011,E41000322,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Retired,14
2011,E41000322,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Student (including full-time students),166
2011,E41000322,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Looking after home or family,608
2011,E41000322,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Long-term sick or disabled,135
2011,E41000322,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Other,168
2011,E41000322,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000322,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000322,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000322,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000322,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),289
2011,E41000322,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Retired,10
2011,E41000322,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Student (including full-time students),119
2011,E41000322,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Looking after home or family,732
2011,E41000322,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,84
2011,E41000322,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Other,163
2011,E41000323,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),1780
2011,E41000323,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),7987
2011,E41000323,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),858
2011,E41000323,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),1729
2011,E41000323,Couple family: Both parents working,One dependent child in family,Economically active: Unemployed (including full-time students),0
2011,E41000323,Couple family: Both parents working,One dependent child in family,Economically inactive: Retired,0
2011,E41000323,Couple family: Both parents working,One dependent child in family,Economically inactive: Student (including full-time students),0
2011,E41000323,Couple family: Both parents working,One dependent child in family,Economically inactive: Looking after home or family,0
2011,E41000323,Couple family: Both parents working,One dependent child in family,Economically inactive: Long-term sick or disabled,0
2011,E41000323,Couple family: Both parents working,One dependent child in family,Economically inactive: Other,0
2011,E41000323,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),1925
2011,E41000323,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),5426
2011,E41000323,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),920
2011,E41000323,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),1597
2011,E41000323,Couple family: Both parents working,Two dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000323,Couple family: Both parents working,Two dependent children in family,Economically inactive: Retired,0
2011,E41000323,Couple family: Both parents working,Two dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000323,Couple family: Both parents working,Two dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000323,Couple family: Both parents working,Two dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000323,Couple family: Both parents working,Two dependent children in family,Economically inactive: Other,0
2011,E41000323,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),740
2011,E41000323,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),1568
2011,E41000323,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),333
2011,E41000323,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),503
2011,E41000323,Couple family: Both parents working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000323,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Retired,0
2011,E41000323,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000323,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000323,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000323,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Other,0
2011,E41000323,Couple family: One parent working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),375
2011,E41000323,Couple family: One parent working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),1688
2011,E41000323,Couple family: One parent working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),171
2011,E41000323,Couple family: One parent working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),445
2011,E41000323,Couple family: One parent working,One dependent child in family,Economically active: Unemployed (including full-time students),415
2011,E41000323,Couple family: One parent working,One dependent child in family,Economically inactive: Retired,96
2011,E41000323,Couple family: One parent working,One dependent child in family,Economically inactive: Student (including full-time students),157
2011,E41000323,Couple family: One parent working,One dependent child in family,Economically inactive: Looking after home or family,1636
2011,E41000323,Couple family: One parent working,One dependent child in family,Economically inactive: Long-term sick or disabled,109
2011,E41000323,Couple family: One parent working,One dependent child in family,Economically inactive: Other,249
2011,E41000323,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),369
2011,E41000323,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),2142
2011,E41000323,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),191
2011,E41000323,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),563
2011,E41000323,Couple family: One parent working,Two dependent children in family,Economically active: Unemployed (including full-time students),338
2011,E41000323,Couple family: One parent working,Two dependent children in family,Economically inactive: Retired,40
2011,E41000323,Couple family: One parent working,Two dependent children in family,Economically inactive: Student (including full-time students),136
2011,E41000323,Couple family: One parent working,Two dependent children in family,Economically inactive: Looking after home or family,2471
2011,E41000323,Couple family: One parent working,Two dependent children in family,Economically inactive: Long-term sick or disabled,70
2011,E41000323,Couple family: One parent working,Two dependent children in family,Economically inactive: Other,209
2011,E41000323,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),363
2011,E41000323,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),1098
2011,E41000323,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),288
2011,E41000323,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),369
2011,E41000323,Couple family: One parent working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),153
2011,E41000323,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Retired,10
2011,E41000323,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Student (including full-time students),91
2011,E41000323,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Looking after home or family,1627
2011,E41000323,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,41
2011,E41000323,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Other,196
2011,E41000323,Couple family: No parents working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000323,Couple family: No parents working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000323,Couple family: No parents working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000323,Couple family: No parents working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000323,Couple family: No parents working,One dependent child in family,Economically active: Unemployed (including full-time students),206
2011,E41000323,Couple family: No parents working,One dependent child in family,Economically inactive: Retired,173
2011,E41000323,Couple family: No parents working,One dependent child in family,Economically inactive: Student (including full-time students),35
2011,E41000323,Couple family: No parents working,One dependent child in family,Economically inactive: Looking after home or family,252
2011,E41000323,Couple family: No parents working,One dependent child in family,Economically inactive: Long-term sick or disabled,165
2011,E41000323,Couple family: No parents working,One dependent child in family,Economically inactive: Other,124
2011,E41000323,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000323,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000323,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000323,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000323,Couple family: No parents working,Two dependent children in family,Economically active: Unemployed (including full-time students),135
2011,E41000323,Couple family: No parents working,Two dependent children in family,Economically inactive: Retired,34
2011,E41000323,Couple family: No parents working,Two dependent children in family,Economically inactive: Student (including full-time students),61
2011,E41000323,Couple family: No parents working,Two dependent children in family,Economically inactive: Looking after home or family,250
2011,E41000323,Couple family: No parents working,Two dependent children in family,Economically inactive: Long-term sick or disabled,140
2011,E41000323,Couple family: No parents working,Two dependent children in family,Economically inactive: Other,114
2011,E41000323,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000323,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000323,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000323,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000323,Couple family: No parents working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),154
2011,E41000323,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Retired,25
2011,E41000323,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Student (including full-time students),34
2011,E41000323,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Looking after home or family,266
2011,E41000323,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,119
2011,E41000323,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Other,140
2011,E41000323,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),1333
2011,E41000323,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),1565
2011,E41000323,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),266
2011,E41000323,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),249
2011,E41000323,Lone parent family: Parent working,One dependent child in family,Economically active: Unemployed (including full-time students),0
2011,E41000323,Lone parent family: Parent working,One dependent child in family,Economically inactive: Retired,0
2011,E41000323,Lone parent family: Parent working,One dependent child in family,Economically inactive: Student (including full-time students),0
2011,E41000323,Lone parent family: Parent working,One dependent child in family,Economically inactive: Looking after home or family,0
2011,E41000323,Lone parent family: Parent working,One dependent child in family,Economically inactive: Long-term sick or disabled,0
2011,E41000323,Lone parent family: Parent working,One dependent child in family,Economically inactive: Other,0
2011,E41000323,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),570
2011,E41000323,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),459
2011,E41000323,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),110
2011,E41000323,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),81
2011,E41000323,Lone parent family: Parent working,Two dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000323,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Retired,0
2011,E41000323,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000323,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000323,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000323,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Other,0
2011,E41000323,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),285
2011,E41000323,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),140
2011,E41000323,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),45
2011,E41000323,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),17
2011,E41000323,Lone parent family: Parent working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000323,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Retired,0
2011,E41000323,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000323,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000323,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000323,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Other,0
2011,E41000323,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000323,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000323,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000323,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000323,Lone parent family: Parent not working,One dependent child in family,Economically active: Unemployed (including full-time students),651
2011,E41000323,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Retired,113
2011,E41000323,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Student (including full-time students),274
2011,E41000323,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Looking after home or family,678
2011,E41000323,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Long-term sick or disabled,382
2011,E41000323,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Other,318
2011,E41000323,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000323,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000323,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000323,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000323,Lone parent family: Parent not working,Two dependent children in family,Economically active: Unemployed (including full-time students),298
2011,E41000323,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Retired,16
2011,E41000323,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Student (including full-time students),128
2011,E41000323,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Looking after home or family,470
2011,E41000323,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Long-term sick or disabled,100
2011,E41000323,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Other,151
2011,E41000323,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000323,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000323,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000323,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000323,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),161
2011,E41000323,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Retired,4
2011,E41000323,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Student (including full-time students),106
2011,E41000323,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Looking after home or family,493
2011,E41000323,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,70
2011,E41000323,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Other,91
2011,E41000324,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),831
2011,E41000324,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),3695
