date,geography_code,c_hhchuk11_name,c_ethhuk11_name,obs_value
2011,E09000029,One family only: All aged 65 and over,Black/African/Caribbean/Black British: Other Black,4
2011,E09000029,One family only: All aged 65 and over,Other ethnic group: Arab,9
2011,E09000029,One family only: All aged 65 and over,Other ethnic group: Any other ethnic group,6
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,White: English/Welsh/Scottish/Northern Irish/British,6385
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,White: Irish,176
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,White: Gypsy or Irish Traveller,4
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,White: Other White,576
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: White and Black Caribbean,21
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: White and Black African,19
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: White and Asian,52
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: Other Mixed,31
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Indian,266
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Pakistani,65
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Bangladeshi,31
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Chinese,122
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Other Asian,308
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: African,113
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: Caribbean,60
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: Other Black,16
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,Other ethnic group: Arab,29
2011,E09000029,One family only: Married or same-sex civil partnership couple: No children,Other ethnic group: Any other ethnic group,62
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,White: English/Welsh/Scottish/Northern Irish/British,9019
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,White: Irish,252
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,White: Gypsy or Irish Traveller,3
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,White: Other White,1181
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Black Caribbean,59
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Black African,32
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Asian,86
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: Other Mixed,66
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Indian,785
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Pakistani,347
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Bangladeshi,125
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Chinese,238
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Other Asian,1148
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: African,509
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: Caribbean,219
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: Other Black,50
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,Other ethnic group: Arab,124
2011,E09000029,One family only: Married or same-sex civil partnership couple: Dependent children,Other ethnic group: Any other ethnic group,158
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: English/Welsh/Scottish/Northern Irish/British,3808
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Irish,126
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Gypsy or Irish Traveller,3
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Other White,188
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Black Caribbean,15
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Black African,2
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Asian,15
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: Other Mixed,13
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Indian,232
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Pakistani,34
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Bangladeshi,25
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Chinese,62
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Other Asian,186
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: African,56
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: Caribbean,57
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: Other Black,6
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other ethnic group: Arab,25
2011,E09000029,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other ethnic group: Any other ethnic group,40
2011,E09000029,One family only: Cohabiting couple: No children,White: English/Welsh/Scottish/Northern Irish/British,3116
2011,E09000029,One family only: Cohabiting couple: No children,White: Irish,68
2011,E09000029,One family only: Cohabiting couple: No children,White: Gypsy or Irish Traveller,3
2011,E09000029,One family only: Cohabiting couple: No children,White: Other White,356
2011,E09000029,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Black Caribbean,41
2011,E09000029,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Black African,10
2011,E09000029,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Asian,37
2011,E09000029,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: Other Mixed,31
2011,E09000029,One family only: Cohabiting couple: No children,Asian/Asian British: Indian,27
2011,E09000029,One family only: Cohabiting couple: No children,Asian/Asian British: Pakistani,5
2011,E09000029,One family only: Cohabiting couple: No children,Asian/Asian British: Bangladeshi,6
2011,E09000029,One family only: Cohabiting couple: No children,Asian/Asian British: Chinese,31
2011,E09000029,One family only: Cohabiting couple: No children,Asian/Asian British: Other Asian,39
2011,E09000029,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: African,43
2011,E09000029,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: Caribbean,51
2011,E09000029,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: Other Black,11
2011,E09000029,One family only: Cohabiting couple: No children,Other ethnic group: Arab,4
2011,E09000029,One family only: Cohabiting couple: No children,Other ethnic group: Any other ethnic group,23
2011,E09000029,One family only: Cohabiting couple: Dependent children,White: English/Welsh/Scottish/Northern Irish/British,2474
2011,E09000029,One family only: Cohabiting couple: Dependent children,White: Irish,41
2011,E09000029,One family only: Cohabiting couple: Dependent children,White: Gypsy or Irish Traveller,5
2011,E09000029,One family only: Cohabiting couple: Dependent children,White: Other White,196
2011,E09000029,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: White and Black Caribbean,31
2011,E09000029,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: White and Black African,9
2011,E09000029,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: White and Asian,11
2011,E09000029,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: Other Mixed,9
2011,E09000029,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Indian,22
2011,E09000029,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Pakistani,9
2011,E09000029,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Bangladeshi,6
2011,E09000029,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Chinese,16
2011,E09000029,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Other Asian,45
2011,E09000029,One family only: Cohabiting couple: Dependent children,Black/African/Caribbean/Black British: African,78
2011,E09000029,One family only: Cohabiting couple: Dependent children,Black/African/Caribbean/Black British: Caribbean,88
2011,E09000029,One family only: Cohabiting couple: Dependent children,Black/African/Caribbean/Black British: Other Black,14
2011,E09000029,One family only: Cohabiting couple: Dependent children,Other ethnic group: Arab,10
2011,E09000029,One family only: Cohabiting couple: Dependent children,Other ethnic group: Any other ethnic group,17
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,White: English/Welsh/Scottish/Northern Irish/British,350
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,White: Irish,13
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,White: Gypsy or Irish Traveller,0
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,White: Other White,16
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,Mixed/multiple ethnic group: White and Black Caribbean,3
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,Mixed/multiple ethnic group: White and Black African,0
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,Mixed/multiple ethnic group: White and Asian,2
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,Mixed/multiple ethnic group: Other Mixed,2
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Indian,1
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Pakistani,0
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Bangladeshi,0
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Chinese,1
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Other Asian,4
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,Black/African/Caribbean/Black British: African,6
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,Black/African/Caribbean/Black British: Caribbean,7
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,Black/African/Caribbean/Black British: Other Black,0
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,Other ethnic group: Arab,0
2011,E09000029,One family only: Cohabiting couple: All children non-dependent,Other ethnic group: Any other ethnic group,2
2011,E09000029,One family only: Lone parent: Dependent children,White: English/Welsh/Scottish/Northern Irish/British,4038
2011,E09000029,One family only: Lone parent: Dependent children,White: Irish,68
2011,E09000029,One family only: Lone parent: Dependent children,White: Gypsy or Irish Traveller,18
2011,E09000029,One family only: Lone parent: Dependent children,White: Other White,261
2011,E09000029,One family only: Lone parent: Dependent children,Mixed/multiple ethnic group: White and Black Caribbean,123
2011,E09000029,One family only: Lone parent: Dependent children,Mixed/multiple ethnic group: White and Black African,36
2011,E09000029,One family only: Lone parent: Dependent children,Mixed/multiple ethnic group: White and Asian,46
2011,E09000029,One family only: Lone parent: Dependent children,Mixed/multiple ethnic group: Other Mixed,48
2011,E09000029,One family only: Lone parent: Dependent children,Asian/Asian British: Indian,56
2011,E09000029,One family only: Lone parent: Dependent children,Asian/Asian British: Pakistani,34
2011,E09000029,One family only: Lone parent: Dependent children,Asian/Asian British: Bangladeshi,25
2011,E09000029,One family only: Lone parent: Dependent children,Asian/Asian British: Chinese,39
2011,E09000029,One family only: Lone parent: Dependent children,Asian/Asian British: Other Asian,144
2011,E09000029,One family only: Lone parent: Dependent children,Black/African/Caribbean/Black British: African,341
2011,E09000029,One family only: Lone parent: Dependent children,Black/African/Caribbean/Black British: Caribbean,174
2011,E09000029,One family only: Lone parent: Dependent children,Black/African/Caribbean/Black British: Other Black,52
2011,E09000029,One family only: Lone parent: Dependent children,Other ethnic group: Arab,21
2011,E09000029,One family only: Lone parent: Dependent children,Other ethnic group: Any other ethnic group,35
2011,E09000029,One family only: Lone parent: All children non-dependent,White: English/Welsh/Scottish/Northern Irish/British,2324
2011,E09000029,One family only: Lone parent: All children non-dependent,White: Irish,100
2011,E09000029,One family only: Lone parent: All children non-dependent,White: Gypsy or Irish Traveller,6
2011,E09000029,One family only: Lone parent: All children non-dependent,White: Other White,106
2011,E09000029,One family only: Lone parent: All children non-dependent,Mixed/multiple ethnic group: White and Black Caribbean,12
2011,E09000029,One family only: Lone parent: All children non-dependent,Mixed/multiple ethnic group: White and Black African,3
2011,E09000029,One family only: Lone parent: All children non-dependent,Mixed/multiple ethnic group: White and Asian,12
2011,E09000029,One family only: Lone parent: All children non-dependent,Mixed/multiple ethnic group: Other Mixed,15
2011,E09000029,One family only: Lone parent: All children non-dependent,Asian/Asian British: Indian,51
2011,E09000029,One family only: Lone parent: All children non-dependent,Asian/Asian British: Pakistani,11
2011,E09000029,One family only: Lone parent: All children non-dependent,Asian/Asian British: Bangladeshi,1
2011,E09000029,One family only: Lone parent: All children non-dependent,Asian/Asian British: Chinese,29
2011,E09000029,One family only: Lone parent: All children non-dependent,Asian/Asian British: Other Asian,78
2011,E09000029,One family only: Lone parent: All children non-dependent,Black/African/Caribbean/Black British: African,78
2011,E09000029,One family only: Lone parent: All children non-dependent,Black/African/Caribbean/Black British: Caribbean,66
2011,E09000029,One family only: Lone parent: All children non-dependent,Black/African/Caribbean/Black British: Other Black,17
2011,E09000029,One family only: Lone parent: All children non-dependent,Other ethnic group: Arab,9
2011,E09000029,One family only: Lone parent: All children non-dependent,Other ethnic group: Any other ethnic group,25
2011,E09000029,Other household types: With dependent children,White: English/Welsh/Scottish/Northern Irish/British,1095
2011,E09000029,Other household types: With dependent children,White: Irish,25
2011,E09000029,Other household types: With dependent children,White: Gypsy or Irish Traveller,7
2011,E09000029,Other household types: With dependent children,White: Other White,214
2011,E09000029,Other household types: With dependent children,Mixed/multiple ethnic group: White and Black Caribbean,11
2011,E09000029,Other household types: With dependent children,Mixed/multiple ethnic group: White and Black African,12
2011,E09000029,Other household types: With dependent children,Mixed/multiple ethnic group: White and Asian,16
2011,E09000029,Other household types: With dependent children,Mixed/multiple ethnic group: Other Mixed,18
2011,E09000029,Other household types: With dependent children,Asian/Asian British: Indian,156
2011,E09000029,Other household types: With dependent children,Asian/Asian British: Pakistani,76
2011,E09000029,Other household types: With dependent children,Asian/Asian British: Bangladeshi,41
2011,E09000029,Other household types: With dependent children,Asian/Asian British: Chinese,44
2011,E09000029,Other household types: With dependent children,Asian/Asian British: Other Asian,331
2011,E09000029,Other household types: With dependent children,Black/African/Caribbean/Black British: African,154
2011,E09000029,Other household types: With dependent children,Black/African/Caribbean/Black British: Caribbean,63
2011,E09000029,Other household types: With dependent children,Black/African/Caribbean/Black British: Other Black,16
2011,E09000029,Other household types: With dependent children,Other ethnic group: Arab,23
2011,E09000029,Other household types: With dependent children,Other ethnic group: Any other ethnic group,20
2011,E09000029,Other household types: All full-time students,White: English/Welsh/Scottish/Northern Irish/British,4
2011,E09000029,Other household types: All full-time students,White: Irish,0
2011,E09000029,Other household types: All full-time students,White: Gypsy or Irish Traveller,0
2011,E09000029,Other household types: All full-time students,White: Other White,4
2011,E09000029,Other household types: All full-time students,Mixed/multiple ethnic group: White and Black Caribbean,0
2011,E09000029,Other household types: All full-time students,Mixed/multiple ethnic group: White and Black African,0
2011,E09000029,Other household types: All full-time students,Mixed/multiple ethnic group: White and Asian,2
2011,E09000029,Other household types: All full-time students,Mixed/multiple ethnic group: Other Mixed,0
2011,E09000029,Other household types: All full-time students,Asian/Asian British: Indian,4
2011,E09000029,Other household types: All full-time students,Asian/Asian British: Pakistani,1
2011,E09000029,Other household types: All full-time students,Asian/Asian British: Bangladeshi,0
2011,E09000029,Other household types: All full-time students,Asian/Asian British: Chinese,0
2011,E09000029,Other household types: All full-time students,Asian/Asian British: Other Asian,6
2011,E09000029,Other household types: All full-time students,Black/African/Caribbean/Black British: African,2
2011,E09000029,Other household types: All full-time students,Black/African/Caribbean/Black British: Caribbean,0
2011,E09000029,Other household types: All full-time students,Black/African/Caribbean/Black British: Other Black,1
2011,E09000029,Other household types: All full-time students,Other ethnic group: Arab,1
2011,E09000029,Other household types: All full-time students,Other ethnic group: Any other ethnic group,0
2011,E09000029,Other household types: All aged 65 and over,White: English/Welsh/Scottish/Northern Irish/British,189
2011,E09000029,Other household types: All aged 65 and over,White: Irish,11
2011,E09000029,Other household types: All aged 65 and over,White: Gypsy or Irish Traveller,0
2011,E09000029,Other household types: All aged 65 and over,White: Other White,3
2011,E09000029,Other household types: All aged 65 and over,Mixed/multiple ethnic group: White and Black Caribbean,0
2011,E09000029,Other household types: All aged 65 and over,Mixed/multiple ethnic group: White and Black African,0
2011,E09000029,Other household types: All aged 65 and over,Mixed/multiple ethnic group: White and Asian,2
2011,E09000029,Other household types: All aged 65 and over,Mixed/multiple ethnic group: Other Mixed,1
2011,E09000029,Other household types: All aged 65 and over,Asian/Asian British: Indian,0
2011,E09000029,Other household types: All aged 65 and over,Asian/Asian British: Pakistani,1
2011,E09000029,Other household types: All aged 65 and over,Asian/Asian British: Bangladeshi,0
2011,E09000029,Other household types: All aged 65 and over,Asian/Asian British: Chinese,0
2011,E09000029,Other household types: All aged 65 and over,Asian/Asian British: Other Asian,4
2011,E09000029,Other household types: All aged 65 and over,Black/African/Caribbean/Black British: African,0
2011,E09000029,Other household types: All aged 65 and over,Black/African/Caribbean/Black British: Caribbean,0
2011,E09000029,Other household types: All aged 65 and over,Black/African/Caribbean/Black British: Other Black,0
2011,E09000029,Other household types: All aged 65 and over,Other ethnic group: Arab,0
2011,E09000029,Other household types: All aged 65 and over,Other ethnic group: Any other ethnic group,1
2011,E09000029,Other household types: Other,White: English/Welsh/Scottish/Northern Irish/British,2201
2011,E09000029,Other household types: Other,White: Irish,77
2011,E09000029,Other household types: Other,White: Gypsy or Irish Traveller,3
2011,E09000029,Other household types: Other,White: Other White,335
2011,E09000029,Other household types: Other,Mixed/multiple ethnic group: White and Black Caribbean,21
2011,E09000029,Other household types: Other,Mixed/multiple ethnic group: White and Black African,11
2011,E09000029,Other household types: Other,Mixed/multiple ethnic group: White and Asian,27
2011,E09000029,Other household types: Other,Mixed/multiple ethnic group: Other Mixed,21
2011,E09000029,Other household types: Other,Asian/Asian British: Indian,138
2011,E09000029,Other household types: Other,Asian/Asian British: Pakistani,39
2011,E09000029,Other household types: Other,Asian/Asian British: Bangladeshi,16
2011,E09000029,Other household types: Other,Asian/Asian British: Chinese,42
2011,E09000029,Other household types: Other,Asian/Asian British: Other Asian,191
2011,E09000029,Other household types: Other,Black/African/Caribbean/Black British: African,109
2011,E09000029,Other household types: Other,Black/African/Caribbean/Black British: Caribbean,50
2011,E09000029,Other household types: Other,Black/African/Caribbean/Black British: Other Black,16
2011,E09000029,Other household types: Other,Other ethnic group: Arab,22
2011,E09000029,Other household types: Other,Other ethnic group: Any other ethnic group,44
2011,E09000031,One person household: Aged 65 and over,White: English/Welsh/Scottish/Northern Irish/British,6726
2011,E09000031,One person household: Aged 65 and over,White: Irish,323
2011,E09000031,One person household: Aged 65 and over,White: Gypsy or Irish Traveller,3
2011,E09000031,One person household: Aged 65 and over,White: Other White,286
2011,E09000031,One person household: Aged 65 and over,Mixed/multiple ethnic group: White and Black Caribbean,35
2011,E09000031,One person household: Aged 65 and over,Mixed/multiple ethnic group: White and Black African,14
2011,E09000031,One person household: Aged 65 and over,Mixed/multiple ethnic group: White and Asian,16
2011,E09000031,One person household: Aged 65 and over,Mixed/multiple ethnic group: Other Mixed,33
2011,E09000031,One person household: Aged 65 and over,Asian/Asian British: Indian,115
2011,E09000031,One person household: Aged 65 and over,Asian/Asian British: Pakistani,146
2011,E09000031,One person household: Aged 65 and over,Asian/Asian British: Bangladeshi,10
2011,E09000031,One person household: Aged 65 and over,Asian/Asian British: Chinese,24
2011,E09000031,One person household: Aged 65 and over,Asian/Asian British: Other Asian,95
2011,E09000031,One person household: Aged 65 and over,Black/African/Caribbean/Black British: African,151
2011,E09000031,One person household: Aged 65 and over,Black/African/Caribbean/Black British: Caribbean,719
2011,E09000031,One person household: Aged 65 and over,Black/African/Caribbean/Black British: Other Black,81
2011,E09000031,One person household: Aged 65 and over,Other ethnic group: Arab,17
2011,E09000031,One person household: Aged 65 and over,Other ethnic group: Any other ethnic group,85
2011,E09000031,One person household: Other,White: English/Welsh/Scottish/Northern Irish/British,9878
2011,E09000031,One person household: Other,White: Irish,558
2011,E09000031,One person household: Other,White: Gypsy or Irish Traveller,19
2011,E09000031,One person household: Other,White: Other White,2169
2011,E09000031,One person household: Other,Mixed/multiple ethnic group: White and Black Caribbean,289
2011,E09000031,One person household: Other,Mixed/multiple ethnic group: White and Black African,144
2011,E09000031,One person household: Other,Mixed/multiple ethnic group: White and Asian,114
2011,E09000031,One person household: Other,Mixed/multiple ethnic group: Other Mixed,190
2011,E09000031,One person household: Other,Asian/Asian British: Indian,339
2011,E09000031,One person household: Other,Asian/Asian British: Pakistani,547
2011,E09000031,One person household: Other,Asian/Asian British: Bangladeshi,69
2011,E09000031,One person household: Other,Asian/Asian British: Chinese,166
2011,E09000031,One person household: Other,Asian/Asian British: Other Asian,404
2011,E09000031,One person household: Other,Black/African/Caribbean/Black British: African,1281
2011,E09000031,One person household: Other,Black/African/Caribbean/Black British: Caribbean,2199
2011,E09000031,One person household: Other,Black/African/Caribbean/Black British: Other Black,513
2011,E09000031,One person household: Other,Other ethnic group: Arab,444
2011,E09000031,One person household: Other,Other ethnic group: Any other ethnic group,554
2011,E09000031,One family only: All aged 65 and over,White: English/Welsh/Scottish/Northern Irish/British,2669
2011,E09000031,One family only: All aged 65 and over,White: Irish,123
2011,E09000031,One family only: All aged 65 and over,White: Gypsy or Irish Traveller,1
2011,E09000031,One family only: All aged 65 and over,White: Other White,120
2011,E09000031,One family only: All aged 65 and over,Mixed/multiple ethnic group: White and Black Caribbean,13
2011,E09000031,One family only: All aged 65 and over,Mixed/multiple ethnic group: White and Black African,4
2011,E09000031,One family only: All aged 65 and over,Mixed/multiple ethnic group: White and Asian,6
2011,E09000031,One family only: All aged 65 and over,Mixed/multiple ethnic group: Other Mixed,11
2011,E09000031,One family only: All aged 65 and over,Asian/Asian British: Indian,92
2011,E09000031,One family only: All aged 65 and over,Asian/Asian British: Pakistani,78
2011,E09000031,One family only: All aged 65 and over,Asian/Asian British: Bangladeshi,2
2011,E09000031,One family only: All aged 65 and over,Asian/Asian British: Chinese,17
2011,E09000031,One family only: All aged 65 and over,Asian/Asian British: Other Asian,39
2011,E09000031,One family only: All aged 65 and over,Black/African/Caribbean/Black British: African,30
2011,E09000031,One family only: All aged 65 and over,Black/African/Caribbean/Black British: Caribbean,270
2011,E09000031,One family only: All aged 65 and over,Black/African/Caribbean/Black British: Other Black,14
2011,E09000031,One family only: All aged 65 and over,Other ethnic group: Arab,5
2011,E09000031,One family only: All aged 65 and over,Other ethnic group: Any other ethnic group,40
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,White: English/Welsh/Scottish/Northern Irish/British,3851
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,White: Irish,180
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,White: Gypsy or Irish Traveller,7
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,White: Other White,935
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: White and Black Caribbean,32
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: White and Black African,28
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: White and Asian,43
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,Mixed/multiple ethnic group: Other Mixed,61
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Indian,291
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Pakistani,294
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Bangladeshi,39
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Chinese,64
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,Asian/Asian British: Other Asian,226
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: African,202
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: Caribbean,285
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,Black/African/Caribbean/Black British: Other Black,51
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,Other ethnic group: Arab,38
2011,E09000031,One family only: Married or same-sex civil partnership couple: No children,Other ethnic group: Any other ethnic group,98
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,White: English/Welsh/Scottish/Northern Irish/British,4637
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,White: Irish,203
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,White: Gypsy or Irish Traveller,11
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,White: Other White,2417
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Black Caribbean,63
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Black African,94
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: White and Asian,101
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,Mixed/multiple ethnic group: Other Mixed,145
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Indian,765
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Pakistani,2153
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Bangladeshi,373
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Chinese,154
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,Asian/Asian British: Other Asian,1028
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: African,1153
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: Caribbean,857
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,Black/African/Caribbean/Black British: Other Black,233
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,Other ethnic group: Arab,328
2011,E09000031,One family only: Married or same-sex civil partnership couple: Dependent children,Other ethnic group: Any other ethnic group,531
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: English/Welsh/Scottish/Northern Irish/British,2513
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Irish,143
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Gypsy or Irish Traveller,1
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,White: Other White,362
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Black Caribbean,17
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Black African,6
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: White and Asian,9
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,Mixed/multiple ethnic group: Other Mixed,24
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Indian,259
