date,geography_code,c_dpcfamuk11_name,c_fmtfamuk11_name,obs_value
2011,E09000016,Families with no dependent children,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),5449
2011,E09000016,Families with no dependent children,Couple family: Cohabiting: Step-family,160
2011,E09000016,Families with no dependent children,Lone parent family: Male parent,1003
2011,E09000016,Families with no dependent children,Lone parent family: Female parent,3761
2011,E09000016,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1946
2011,E09000016,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,37
2011,E09000016,One dependent child in family aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),1052
2011,E09000016,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,32
2011,E09000016,One dependent child in family aged 0 to 4,Lone parent family: Male parent,99
2011,E09000016,One dependent child in family aged 0 to 4,Lone parent family: Female parent,1291
2011,E09000016,One dependent child in family aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),766
2011,E09000016,One dependent child in family aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,59
2011,E09000016,One dependent child in family aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),228
2011,E09000016,One dependent child in family aged 5 to 9,Couple family: Cohabiting: Step-family,66
2011,E09000016,One dependent child in family aged 5 to 9,Lone parent family: Male parent,82
2011,E09000016,One dependent child in family aged 5 to 9,Lone parent family: Female parent,803
2011,E09000016,One dependent child in family aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1703
2011,E09000016,One dependent child in family aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,212
2011,E09000016,One dependent child in family aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),272
2011,E09000016,One dependent child in family aged 10 to 15,Couple family: Cohabiting: Step-family,122
2011,E09000016,One dependent child in family aged 10 to 15,Lone parent family: Male parent,211
2011,E09000016,One dependent child in family aged 10 to 15,Lone parent family: Female parent,1226
2011,E09000016,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1749
2011,E09000016,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,149
2011,E09000016,One dependent child in family aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),163
2011,E09000016,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,62
2011,E09000016,One dependent child in family aged 16 to 18,Lone parent family: Male parent,119
2011,E09000016,One dependent child in family aged 16 to 18,Lone parent family: Female parent,742
2011,E09000016,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2383
2011,E09000016,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,144
2011,E09000016,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),661
2011,E09000016,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,131
2011,E09000016,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,38
2011,E09000016,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,842
2011,E09000016,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1959
2011,E09000016,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,153
2011,E09000016,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),324
2011,E09000016,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,67
2011,E09000016,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,46
2011,E09000016,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,729
2011,E09000016,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2329
2011,E09000016,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,155
2011,E09000016,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),251
2011,E09000016,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,70
2011,E09000016,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,86
2011,E09000016,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,804
2011,E09000016,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),189
2011,E09000016,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,11
2011,E09000016,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),9
2011,E09000016,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,7
2011,E09000016,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,14
2011,E09000016,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,63
2011,E09000016,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1147
2011,E09000016,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,183
2011,E09000016,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),221
2011,E09000016,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,126
2011,E09000016,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,23
2011,E09000016,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,557
2011,E09000016,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),876
2011,E09000016,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,119
2011,E09000016,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),122
2011,E09000016,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,59
2011,E09000016,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,38
2011,E09000016,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,354
2011,E09000016,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),435
2011,E09000016,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,38
2011,E09000016,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),36
2011,E09000016,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,20
2011,E09000016,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,13
2011,E09000016,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,189
2011,E09000016,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),9
2011,E09000016,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,0
2011,E09000016,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),1
2011,E09000016,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,0
2011,E09000016,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,1
2011,E09000016,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,4
2011,E09000017,Families with no dependent children,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),25658
2011,E09000017,Families with no dependent children,Couple family: Married or same-sex civil partnership: Step-family,568
2011,E09000017,Families with no dependent children,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),5744
2011,E09000017,Families with no dependent children,Couple family: Cohabiting: Step-family,145
2011,E09000017,Families with no dependent children,Lone parent family: Male parent,1094
2011,E09000017,Families with no dependent children,Lone parent family: Female parent,4097
2011,E09000017,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),3388
2011,E09000017,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,78
2011,E09000017,One dependent child in family aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),968
2011,E09000017,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,31
2011,E09000017,One dependent child in family aged 0 to 4,Lone parent family: Male parent,165
2011,E09000017,One dependent child in family aged 0 to 4,Lone parent family: Female parent,1626
2011,E09000017,One dependent child in family aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1052
2011,E09000017,One dependent child in family aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,77
2011,E09000017,One dependent child in family aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),238
2011,E09000017,One dependent child in family aged 5 to 9,Couple family: Cohabiting: Step-family,44
2011,E09000017,One dependent child in family aged 5 to 9,Lone parent family: Male parent,158
2011,E09000017,One dependent child in family aged 5 to 9,Lone parent family: Female parent,1010
2011,E09000017,One dependent child in family aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1729
2011,E09000017,One dependent child in family aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,215
2011,E09000017,One dependent child in family aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),270
2011,E09000017,One dependent child in family aged 10 to 15,Couple family: Cohabiting: Step-family,101
2011,E09000017,One dependent child in family aged 10 to 15,Lone parent family: Male parent,256
2011,E09000017,One dependent child in family aged 10 to 15,Lone parent family: Female parent,1513
2011,E09000017,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1844
2011,E09000017,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,147
2011,E09000017,One dependent child in family aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),159
2011,E09000017,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,62
2011,E09000017,One dependent child in family aged 16 to 18,Lone parent family: Male parent,175
2011,E09000017,One dependent child in family aged 16 to 18,Lone parent family: Female parent,908
2011,E09000017,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),3768
2011,E09000017,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,152
2011,E09000017,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),572
2011,E09000017,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,107
2011,E09000017,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,44
2011,E09000017,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,958
2011,E09000017,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2516
2011,E09000017,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,119
2011,E09000017,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),305
2011,E09000017,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,60
2011,E09000017,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,52
2011,E09000017,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,698
2011,E09000017,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2460
2011,E09000017,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,151
2011,E09000017,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),190
2011,E09000017,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,56
2011,E09000017,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,70
2011,E09000017,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,838
2011,E09000017,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),191
2011,E09000017,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,17
2011,E09000017,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),12
2011,E09000017,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,4
2011,E09000017,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,14
2011,E09000017,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,115
2011,E09000017,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1866
2011,E09000017,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,232
2011,E09000017,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),235
2011,E09000017,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,119
2011,E09000017,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,24
2011,E09000017,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,874
2011,E09000017,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1123
2011,E09000017,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,84
2011,E09000017,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),100
2011,E09000017,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,31
2011,E09000017,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,33
2011,E09000017,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,519
2011,E09000017,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),573
2011,E09000017,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,38
2011,E09000017,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),20
2011,E09000017,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,11
2011,E09000017,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,25
2011,E09000017,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,291
2011,E09000017,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),10
2011,E09000017,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,0
2011,E09000017,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),1
2011,E09000017,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,0
2011,E09000017,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,0
2011,E09000017,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,6
2011,E09000018,Families with no dependent children,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),21711
2011,E09000018,Families with no dependent children,Couple family: Married or same-sex civil partnership: Step-family,482
2011,E09000018,Families with no dependent children,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),6314
2011,E09000018,Families with no dependent children,Couple family: Cohabiting: Step-family,136
2011,E09000018,Families with no dependent children,Lone parent family: Male parent,1087
2011,E09000018,Families with no dependent children,Lone parent family: Female parent,4189
2011,E09000018,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),4171
2011,E09000018,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,81
2011,E09000018,One dependent child in family aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),941
2011,E09000018,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,35
2011,E09000018,One dependent child in family aged 0 to 4,Lone parent family: Male parent,249
2011,E09000018,One dependent child in family aged 0 to 4,Lone parent family: Female parent,1609
2011,E09000018,One dependent child in family aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1141
2011,E09000018,One dependent child in family aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,75
2011,E09000018,One dependent child in family aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),207
2011,E09000018,One dependent child in family aged 5 to 9,Couple family: Cohabiting: Step-family,37
2011,E09000018,One dependent child in family aged 5 to 9,Lone parent family: Male parent,120
2011,E09000018,One dependent child in family aged 5 to 9,Lone parent family: Female parent,914
2011,E09000018,One dependent child in family aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1564
2011,E09000018,One dependent child in family aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,163
2011,E09000018,One dependent child in family aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),232
2011,E09000018,One dependent child in family aged 10 to 15,Couple family: Cohabiting: Step-family,68
2011,E09000018,One dependent child in family aged 10 to 15,Lone parent family: Male parent,271
2011,E09000018,One dependent child in family aged 10 to 15,Lone parent family: Female parent,1453
2011,E09000018,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1388
2011,E09000018,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,118
2011,E09000018,One dependent child in family aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),115
2011,E09000018,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,39
2011,E09000018,One dependent child in family aged 16 to 18,Lone parent family: Male parent,150
2011,E09000018,One dependent child in family aged 16 to 18,Lone parent family: Female parent,830
2011,E09000018,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),3560
2011,E09000018,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,142
2011,E09000018,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),481
2011,E09000018,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,78
2011,E09000018,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,62
2011,E09000018,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,998
2011,E09000018,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1874
2011,E09000018,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,74
2011,E09000018,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),193
2011,E09000018,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,43
2011,E09000018,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,63
2011,E09000018,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,634
2011,E09000018,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1868
2011,E09000018,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,96
2011,E09000018,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),137
2011,E09000018,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,34
2011,E09000018,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,79
2011,E09000018,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,711
2011,E09000018,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),197
2011,E09000018,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,8
2011,E09000018,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),9
2011,E09000018,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,5
2011,E09000018,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,6
2011,E09000018,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,77
2011,E09000018,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1800
2011,E09000018,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,161
2011,E09000018,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),209
2011,E09000018,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,99
2011,E09000018,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,27
2011,E09000018,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,774
2011,E09000018,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1028
2011,E09000018,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,61
2011,E09000018,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),67
2011,E09000018,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,23
2011,E09000018,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,27
2011,E09000018,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,409
2011,E09000018,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),493
2011,E09000018,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,30
2011,E09000018,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),28
2011,E09000018,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,5
2011,E09000018,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,17
2011,E09000018,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,209
2011,E09000018,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),8
2011,E09000018,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,0
2011,E09000018,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),1
2011,E09000018,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,0
2011,E09000018,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,1
2011,E09000018,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,3
2011,E09000021,Families with no dependent children,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),14914
2011,E09000021,Families with no dependent children,Couple family: Married or same-sex civil partnership: Step-family,278
2011,E09000021,Families with no dependent children,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),4915
2011,E09000021,Families with no dependent children,Couple family: Cohabiting: Step-family,69
2011,E09000021,Families with no dependent children,Lone parent family: Male parent,462
2011,E09000021,Families with no dependent children,Lone parent family: Female parent,1981
2011,E09000021,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2373
2011,E09000021,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,28
2011,E09000021,One dependent child in family aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),608
2011,E09000021,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,22
2011,E09000021,One dependent child in family aged 0 to 4,Lone parent family: Male parent,74
2011,E09000021,One dependent child in family aged 0 to 4,Lone parent family: Female parent,642
2011,E09000021,One dependent child in family aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),600
2011,E09000021,One dependent child in family aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,42
2011,E09000021,One dependent child in family aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),148
2011,E09000021,One dependent child in family aged 5 to 9,Couple family: Cohabiting: Step-family,26
2011,E09000021,One dependent child in family aged 5 to 9,Lone parent family: Male parent,61
2011,E09000021,One dependent child in family aged 5 to 9,Lone parent family: Female parent,455
2011,E09000021,One dependent child in family aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1035
2011,E09000021,One dependent child in family aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,106
2011,E09000021,One dependent child in family aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),142
2011,E09000021,One dependent child in family aged 10 to 15,Couple family: Cohabiting: Step-family,43
2011,E09000021,One dependent child in family aged 10 to 15,Lone parent family: Male parent,126
2011,E09000021,One dependent child in family aged 10 to 15,Lone parent family: Female parent,654
2011,E09000021,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),989
2011,E09000021,One dependent child in family aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,68
2011,E09000021,One dependent child in family aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),82
2011,E09000021,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,25
2011,E09000021,One dependent child in family aged 16 to 18,Lone parent family: Male parent,92
2011,E09000021,One dependent child in family aged 16 to 18,Lone parent family: Female parent,408
2011,E09000021,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),2492
2011,E09000021,Two dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,94
2011,E09000021,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),354
2011,E09000021,Two dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,61
2011,E09000021,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,18
2011,E09000021,Two dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,374
2011,E09000021,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1652
2011,E09000021,Two dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,66
2011,E09000021,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),138
2011,E09000021,Two dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,20
