date,geography_code,c_hhchuk11_name,relpuk11_hrppuk11_name,obs_value
2011,E09000017,One family only: Cohabiting couple: All children non-dependent,Buddhist,2
2011,E09000017,One family only: Cohabiting couple: All children non-dependent,Hindu,14
2011,E09000017,One family only: Cohabiting couple: All children non-dependent,Jewish,2
2011,E09000017,One family only: Cohabiting couple: All children non-dependent,Muslim,10
2011,E09000017,One family only: Cohabiting couple: All children non-dependent,Sikh,20
2011,E09000017,One family only: Cohabiting couple: All children non-dependent,Other religion,3
2011,E09000017,One family only: Cohabiting couple: All children non-dependent,No religion,131
2011,E09000017,One family only: Cohabiting couple: All children non-dependent,Religion not stated,30
2011,E09000017,One family only: Lone parent: Dependent children,Christian,4350
2011,E09000017,One family only: Lone parent: Dependent children,Buddhist,49
2011,E09000017,One family only: Lone parent: Dependent children,Hindu,205
2011,E09000017,One family only: Lone parent: Dependent children,Jewish,24
2011,E09000017,One family only: Lone parent: Dependent children,Muslim,1160
2011,E09000017,One family only: Lone parent: Dependent children,Sikh,255
2011,E09000017,One family only: Lone parent: Dependent children,Other religion,49
2011,E09000017,One family only: Lone parent: Dependent children,No religion,2073
2011,E09000017,One family only: Lone parent: Dependent children,Religion not stated,377
2011,E09000017,One family only: Lone parent: All children non-dependent,Christian,2654
2011,E09000017,One family only: Lone parent: All children non-dependent,Buddhist,18
2011,E09000017,One family only: Lone parent: All children non-dependent,Hindu,233
2011,E09000017,One family only: Lone parent: All children non-dependent,Jewish,24
2011,E09000017,One family only: Lone parent: All children non-dependent,Muslim,221
2011,E09000017,One family only: Lone parent: All children non-dependent,Sikh,234
2011,E09000017,One family only: Lone parent: All children non-dependent,Other religion,34
2011,E09000017,One family only: Lone parent: All children non-dependent,No religion,565
2011,E09000017,One family only: Lone parent: All children non-dependent,Religion not stated,304
2011,E09000017,Other household types: With dependent children,Christian,1893
2011,E09000017,Other household types: With dependent children,Buddhist,75
2011,E09000017,Other household types: With dependent children,Hindu,770
2011,E09000017,Other household types: With dependent children,Jewish,8
2011,E09000017,Other household types: With dependent children,Muslim,878
2011,E09000017,Other household types: With dependent children,Sikh,721
2011,E09000017,Other household types: With dependent children,Other religion,39
2011,E09000017,Other household types: With dependent children,No religion,531
2011,E09000017,Other household types: With dependent children,Religion not stated,215
2011,E09000017,Other household types: All full-time students,Christian,279
2011,E09000017,Other household types: All full-time students,Buddhist,17
2011,E09000017,Other household types: All full-time students,Hindu,86
2011,E09000017,Other household types: All full-time students,Jewish,3
2011,E09000017,Other household types: All full-time students,Muslim,154
2011,E09000017,Other household types: All full-time students,Sikh,39
2011,E09000017,Other household types: All full-time students,Other religion,5
2011,E09000017,Other household types: All full-time students,No religion,245
2011,E09000017,Other household types: All full-time students,Religion not stated,42
2011,E09000017,Other household types: All aged 65 and over,Christian,167
2011,E09000017,Other household types: All aged 65 and over,Buddhist,0
2011,E09000017,Other household types: All aged 65 and over,Hindu,7
2011,E09000017,Other household types: All aged 65 and over,Jewish,4
2011,E09000017,Other household types: All aged 65 and over,Muslim,6
2011,E09000017,Other household types: All aged 65 and over,Sikh,1
2011,E09000017,Other household types: All aged 65 and over,Other religion,4
2011,E09000017,Other household types: All aged 65 and over,No religion,30
2011,E09000017,Other household types: All aged 65 and over,Religion not stated,23
2011,E09000017,Other household types: Other,Christian,2664
2011,E09000017,Other household types: Other,Buddhist,89
2011,E09000017,Other household types: Other,Hindu,614
2011,E09000017,Other household types: Other,Jewish,18
2011,E09000017,Other household types: Other,Muslim,613
2011,E09000017,Other household types: Other,Sikh,530
2011,E09000017,Other household types: Other,Other religion,43
2011,E09000017,Other household types: Other,No religion,1033
2011,E09000017,Other household types: Other,Religion not stated,333
2011,E09000018,One person household: Aged 65 and over,Christian,6043
2011,E09000018,One person household: Aged 65 and over,Buddhist,54
2011,E09000018,One person household: Aged 65 and over,Hindu,301
2011,E09000018,One person household: Aged 65 and over,Jewish,39
2011,E09000018,One person household: Aged 65 and over,Muslim,256
2011,E09000018,One person household: Aged 65 and over,Sikh,308
2011,E09000018,One person household: Aged 65 and over,Other religion,55
2011,E09000018,One person household: Aged 65 and over,No religion,812
2011,E09000018,One person household: Aged 65 and over,Religion not stated,783
2011,E09000018,One person household: Other,Christian,8126
2011,E09000018,One person household: Other,Buddhist,225
2011,E09000018,One person household: Other,Hindu,663
2011,E09000018,One person household: Other,Jewish,68
2011,E09000018,One person household: Other,Muslim,1514
2011,E09000018,One person household: Other,Sikh,563
2011,E09000018,One person household: Other,Other religion,138
2011,E09000018,One person household: Other,No religion,4561
2011,E09000018,One person household: Other,Religion not stated,1476
2011,E09000018,One family only: All aged 65 and over,Christian,2399
2011,E09000018,One family only: All aged 65 and over,Buddhist,14
2011,E09000018,One family only: All aged 65 and over,Hindu,259
2011,E09000018,One family only: All aged 65 and over,Jewish,21
2011,E09000018,One family only: All aged 65 and over,Muslim,126
2011,E09000018,One family only: All aged 65 and over,Sikh,287
2011,E09000018,One family only: All aged 65 and over,Other religion,34
2011,E09000018,One family only: All aged 65 and over,No religion,297
2011,E09000018,One family only: All aged 65 and over,Religion not stated,222
2011,E09000018,One family only: Married or same-sex civil partnership couple: No children,Christian,4042
2011,E09000018,One family only: Married or same-sex civil partnership couple: No children,Buddhist,113
2011,E09000018,One family only: Married or same-sex civil partnership couple: No children,Hindu,1026
2011,E09000018,One family only: Married or same-sex civil partnership couple: No children,Jewish,35
2011,E09000018,One family only: Married or same-sex civil partnership couple: No children,Muslim,662
2011,E09000018,One family only: Married or same-sex civil partnership couple: No children,Sikh,470
2011,E09000018,One family only: Married or same-sex civil partnership couple: No children,Other religion,83
2011,E09000018,One family only: Married or same-sex civil partnership couple: No children,No religion,1532
2011,E09000018,One family only: Married or same-sex civil partnership couple: No children,Religion not stated,504
2011,E09000018,One family only: Married or same-sex civil partnership couple: Dependent children,Christian,6297
2011,E09000018,One family only: Married or same-sex civil partnership couple: Dependent children,Buddhist,216
2011,E09000018,One family only: Married or same-sex civil partnership couple: Dependent children,Hindu,2425
2011,E09000018,One family only: Married or same-sex civil partnership couple: Dependent children,Jewish,64
2011,E09000018,One family only: Married or same-sex civil partnership couple: Dependent children,Muslim,3103
2011,E09000018,One family only: Married or same-sex civil partnership couple: Dependent children,Sikh,1603
2011,E09000018,One family only: Married or same-sex civil partnership couple: Dependent children,Other religion,81
2011,E09000018,One family only: Married or same-sex civil partnership couple: Dependent children,No religion,2052
2011,E09000018,One family only: Married or same-sex civil partnership couple: Dependent children,Religion not stated,755
2011,E09000018,One family only: Married or same-sex civil partnership couple: All children non-dependent,Christian,2398
2011,E09000018,One family only: Married or same-sex civil partnership couple: All children non-dependent,Buddhist,87
2011,E09000018,One family only: Married or same-sex civil partnership couple: All children non-dependent,Hindu,789
2011,E09000018,One family only: Married or same-sex civil partnership couple: All children non-dependent,Jewish,11
2011,E09000018,One family only: Married or same-sex civil partnership couple: All children non-dependent,Muslim,560
2011,E09000018,One family only: Married or same-sex civil partnership couple: All children non-dependent,Sikh,944
2011,E09000018,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other religion,60
2011,E09000018,One family only: Married or same-sex civil partnership couple: All children non-dependent,No religion,563
2011,E09000018,One family only: Married or same-sex civil partnership couple: All children non-dependent,Religion not stated,297
2011,E09000018,One family only: Cohabiting couple: No children,Christian,2096
2011,E09000018,One family only: Cohabiting couple: No children,Buddhist,33
2011,E09000018,One family only: Cohabiting couple: No children,Hindu,93
2011,E09000018,One family only: Cohabiting couple: No children,Jewish,17
2011,E09000018,One family only: Cohabiting couple: No children,Muslim,101
2011,E09000018,One family only: Cohabiting couple: No children,Sikh,64
2011,E09000018,One family only: Cohabiting couple: No children,Other religion,19
2011,E09000018,One family only: Cohabiting couple: No children,No religion,1424
2011,E09000018,One family only: Cohabiting couple: No children,Religion not stated,350
2011,E09000018,One family only: Cohabiting couple: Dependent children,Christian,1314
2011,E09000018,One family only: Cohabiting couple: Dependent children,Buddhist,22
2011,E09000018,One family only: Cohabiting couple: Dependent children,Hindu,52
2011,E09000018,One family only: Cohabiting couple: Dependent children,Jewish,3
2011,E09000018,One family only: Cohabiting couple: Dependent children,Muslim,157
2011,E09000018,One family only: Cohabiting couple: Dependent children,Sikh,51
2011,E09000018,One family only: Cohabiting couple: Dependent children,Other religion,10
2011,E09000018,One family only: Cohabiting couple: Dependent children,No religion,930
2011,E09000018,One family only: Cohabiting couple: Dependent children,Religion not stated,142
2011,E09000018,One family only: Cohabiting couple: All children non-dependent,Christian,240
2011,E09000018,One family only: Cohabiting couple: All children non-dependent,Buddhist,2
2011,E09000018,One family only: Cohabiting couple: All children non-dependent,Hindu,19
2011,E09000018,One family only: Cohabiting couple: All children non-dependent,Jewish,2
2011,E09000018,One family only: Cohabiting couple: All children non-dependent,Muslim,16
2011,E09000018,One family only: Cohabiting couple: All children non-dependent,Sikh,18
2011,E09000018,One family only: Cohabiting couple: All children non-dependent,Other religion,6
2011,E09000018,One family only: Cohabiting couple: All children non-dependent,No religion,115
2011,E09000018,One family only: Cohabiting couple: All children non-dependent,Religion not stated,30
2011,E09000018,One family only: Lone parent: Dependent children,Christian,3651
2011,E09000018,One family only: Lone parent: Dependent children,Buddhist,47
2011,E09000018,One family only: Lone parent: Dependent children,Hindu,231
2011,E09000018,One family only: Lone parent: Dependent children,Jewish,6
2011,E09000018,One family only: Lone parent: Dependent children,Muslim,1284
2011,E09000018,One family only: Lone parent: Dependent children,Sikh,308
2011,E09000018,One family only: Lone parent: Dependent children,Other religion,52
2011,E09000018,One family only: Lone parent: Dependent children,No religion,1674
2011,E09000018,One family only: Lone parent: Dependent children,Religion not stated,417
2011,E09000018,One family only: Lone parent: All children non-dependent,Christian,2265
2011,E09000018,One family only: Lone parent: All children non-dependent,Buddhist,54
2011,E09000018,One family only: Lone parent: All children non-dependent,Hindu,290
2011,E09000018,One family only: Lone parent: All children non-dependent,Jewish,18
2011,E09000018,One family only: Lone parent: All children non-dependent,Muslim,445
2011,E09000018,One family only: Lone parent: All children non-dependent,Sikh,346
2011,E09000018,One family only: Lone parent: All children non-dependent,Other religion,38
2011,E09000018,One family only: Lone parent: All children non-dependent,No religion,506
2011,E09000018,One family only: Lone parent: All children non-dependent,Religion not stated,256
2011,E09000018,Other household types: With dependent children,Christian,2030
2011,E09000018,Other household types: With dependent children,Buddhist,132
2011,E09000018,Other household types: With dependent children,Hindu,852
2011,E09000018,Other household types: With dependent children,Jewish,4
2011,E09000018,Other household types: With dependent children,Muslim,1143
2011,E09000018,Other household types: With dependent children,Sikh,896
2011,E09000018,Other household types: With dependent children,Other religion,26
2011,E09000018,Other household types: With dependent children,No religion,515
2011,E09000018,Other household types: With dependent children,Religion not stated,207
2011,E09000018,Other household types: All full-time students,Christian,93
2011,E09000018,Other household types: All full-time students,Buddhist,25
2011,E09000018,Other household types: All full-time students,Hindu,156
2011,E09000018,Other household types: All full-time students,Jewish,1
2011,E09000018,Other household types: All full-time students,Muslim,99
2011,E09000018,Other household types: All full-time students,Sikh,21
2011,E09000018,Other household types: All full-time students,Other religion,2
2011,E09000018,Other household types: All full-time students,No religion,69
2011,E09000018,Other household types: All full-time students,Religion not stated,25
2011,E09000018,Other household types: All aged 65 and over,Christian,149
2011,E09000018,Other household types: All aged 65 and over,Buddhist,3
2011,E09000018,Other household types: All aged 65 and over,Hindu,9
2011,E09000018,Other household types: All aged 65 and over,Jewish,0
2011,E09000018,Other household types: All aged 65 and over,Muslim,4
2011,E09000018,Other household types: All aged 65 and over,Sikh,11
2011,E09000018,Other household types: All aged 65 and over,Other religion,2
2011,E09000018,Other household types: All aged 65 and over,No religion,13
2011,E09000018,Other household types: All aged 65 and over,Religion not stated,28
2011,E09000018,Other household types: Other,Christian,3603
2011,E09000018,Other household types: Other,Buddhist,175
2011,E09000018,Other household types: Other,Hindu,1104
2011,E09000018,Other household types: Other,Jewish,19
2011,E09000018,Other household types: Other,Muslim,815
2011,E09000018,Other household types: Other,Sikh,820
2011,E09000018,Other household types: Other,Other religion,61
2011,E09000018,Other household types: Other,No religion,1586
2011,E09000018,Other household types: Other,Religion not stated,574
2011,E09000021,One person household: Aged 65 and over,Christian,5048
2011,E09000021,One person household: Aged 65 and over,Buddhist,35
2011,E09000021,One person household: Aged 65 and over,Hindu,82
2011,E09000021,One person household: Aged 65 and over,Jewish,64
2011,E09000021,One person household: Aged 65 and over,Muslim,101
2011,E09000021,One person household: Aged 65 and over,Sikh,9
2011,E09000021,One person household: Aged 65 and over,Other religion,29
2011,E09000021,One person household: Aged 65 and over,No religion,726
2011,E09000021,One person household: Aged 65 and over,Religion not stated,668
2011,E09000021,One person household: Other,Christian,5533
2011,E09000021,One person household: Other,Buddhist,164
2011,E09000021,One person household: Other,Hindu,210
2011,E09000021,One person household: Other,Jewish,65
2011,E09000021,One person household: Other,Muslim,500
2011,E09000021,One person household: Other,Sikh,29
2011,E09000021,One person household: Other,Other religion,93
2011,E09000021,One person household: Other,No religion,3739
2011,E09000021,One person household: Other,Religion not stated,1103
2011,E09000021,One family only: All aged 65 and over,Christian,2641
2011,E09000021,One family only: All aged 65 and over,Buddhist,18
2011,E09000021,One family only: All aged 65 and over,Hindu,85
2011,E09000021,One family only: All aged 65 and over,Jewish,49
2011,E09000021,One family only: All aged 65 and over,Muslim,75
2011,E09000021,One family only: All aged 65 and over,Sikh,13
2011,E09000021,One family only: All aged 65 and over,Other religion,10
2011,E09000021,One family only: All aged 65 and over,No religion,387
2011,E09000021,One family only: All aged 65 and over,Religion not stated,284
2011,E09000021,One family only: Married or same-sex civil partnership couple: No children,Christian,3836
2011,E09000021,One family only: Married or same-sex civil partnership couple: No children,Buddhist,74
2011,E09000021,One family only: Married or same-sex civil partnership couple: No children,Hindu,255
2011,E09000021,One family only: Married or same-sex civil partnership couple: No children,Jewish,47
2011,E09000021,One family only: Married or same-sex civil partnership couple: No children,Muslim,240
2011,E09000021,One family only: Married or same-sex civil partnership couple: No children,Sikh,37
2011,E09000021,One family only: Married or same-sex civil partnership couple: No children,Other religion,31
2011,E09000021,One family only: Married or same-sex civil partnership couple: No children,No religion,1794
2011,E09000021,One family only: Married or same-sex civil partnership couple: No children,Religion not stated,537
2011,E09000021,One family only: Married or same-sex civil partnership couple: Dependent children,Christian,6471
2011,E09000021,One family only: Married or same-sex civil partnership couple: Dependent children,Buddhist,123
2011,E09000021,One family only: Married or same-sex civil partnership couple: Dependent children,Hindu,770
2011,E09000021,One family only: Married or same-sex civil partnership couple: Dependent children,Jewish,68
2011,E09000021,One family only: Married or same-sex civil partnership couple: Dependent children,Muslim,901
2011,E09000021,One family only: Married or same-sex civil partnership couple: Dependent children,Sikh,129
2011,E09000021,One family only: Married or same-sex civil partnership couple: Dependent children,Other religion,45
2011,E09000021,One family only: Married or same-sex civil partnership couple: Dependent children,No religion,3068
2011,E09000021,One family only: Married or same-sex civil partnership couple: Dependent children,Religion not stated,734
2011,E09000021,One family only: Married or same-sex civil partnership couple: All children non-dependent,Christian,2181
2011,E09000021,One family only: Married or same-sex civil partnership couple: All children non-dependent,Buddhist,53
2011,E09000021,One family only: Married or same-sex civil partnership couple: All children non-dependent,Hindu,243
2011,E09000021,One family only: Married or same-sex civil partnership couple: All children non-dependent,Jewish,22
2011,E09000021,One family only: Married or same-sex civil partnership couple: All children non-dependent,Muslim,184
2011,E09000021,One family only: Married or same-sex civil partnership couple: All children non-dependent,Sikh,34
2011,E09000021,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other religion,26
2011,E09000021,One family only: Married or same-sex civil partnership couple: All children non-dependent,No religion,596
2011,E09000021,One family only: Married or same-sex civil partnership couple: All children non-dependent,Religion not stated,237
2011,E09000021,One family only: Cohabiting couple: No children,Christian,1661
2011,E09000021,One family only: Cohabiting couple: No children,Buddhist,23
2011,E09000021,One family only: Cohabiting couple: No children,Hindu,35
2011,E09000021,One family only: Cohabiting couple: No children,Jewish,16
2011,E09000021,One family only: Cohabiting couple: No children,Muslim,41
2011,E09000021,One family only: Cohabiting couple: No children,Sikh,9
2011,E09000021,One family only: Cohabiting couple: No children,Other religion,13
2011,E09000021,One family only: Cohabiting couple: No children,No religion,1764
2011,E09000021,One family only: Cohabiting couple: No children,Religion not stated,345
2011,E09000021,One family only: Cohabiting couple: Dependent children,Christian,839
2011,E09000021,One family only: Cohabiting couple: Dependent children,Buddhist,14
2011,E09000021,One family only: Cohabiting couple: Dependent children,Hindu,19
2011,E09000021,One family only: Cohabiting couple: Dependent children,Jewish,6
2011,E09000021,One family only: Cohabiting couple: Dependent children,Muslim,33
2011,E09000021,One family only: Cohabiting couple: Dependent children,Sikh,4
2011,E09000021,One family only: Cohabiting couple: Dependent children,Other religion,3
2011,E09000021,One family only: Cohabiting couple: Dependent children,No religion,872
2011,E09000021,One family only: Cohabiting couple: Dependent children,Religion not stated,111
2011,E09000021,One family only: Cohabiting couple: All children non-dependent,Christian,133
2011,E09000021,One family only: Cohabiting couple: All children non-dependent,Buddhist,1
2011,E09000021,One family only: Cohabiting couple: All children non-dependent,Hindu,7
2011,E09000021,One family only: Cohabiting couple: All children non-dependent,Jewish,2
2011,E09000021,One family only: Cohabiting couple: All children non-dependent,Muslim,4
2011,E09000021,One family only: Cohabiting couple: All children non-dependent,Sikh,0
2011,E09000021,One family only: Cohabiting couple: All children non-dependent,Other religion,2
2011,E09000021,One family only: Cohabiting couple: All children non-dependent,No religion,73
2011,E09000021,One family only: Cohabiting couple: All children non-dependent,Religion not stated,15
2011,E09000021,One family only: Lone parent: Dependent children,Christian,1873
2011,E09000021,One family only: Lone parent: Dependent children,Buddhist,32
2011,E09000021,One family only: Lone parent: Dependent children,Hindu,67
2011,E09000021,One family only: Lone parent: Dependent children,Jewish,4
2011,E09000021,One family only: Lone parent: Dependent children,Muslim,248
2011,E09000021,One family only: Lone parent: Dependent children,Sikh,10
2011,E09000021,One family only: Lone parent: Dependent children,Other religion,39
2011,E09000021,One family only: Lone parent: Dependent children,No religion,1063
2011,E09000021,One family only: Lone parent: Dependent children,Religion not stated,214
2011,E09000021,One family only: Lone parent: All children non-dependent,Christian,1326
2011,E09000021,One family only: Lone parent: All children non-dependent,Buddhist,21
2011,E09000021,One family only: Lone parent: All children non-dependent,Hindu,58
2011,E09000021,One family only: Lone parent: All children non-dependent,Jewish,14
2011,E09000021,One family only: Lone parent: All children non-dependent,Muslim,120
2011,E09000021,One family only: Lone parent: All children non-dependent,Sikh,10
2011,E09000021,One family only: Lone parent: All children non-dependent,Other religion,17
2011,E09000021,One family only: Lone parent: All children non-dependent,No religion,344
2011,E09000021,One family only: Lone parent: All children non-dependent,Religion not stated,139
2011,E09000021,Other household types: With dependent children,Christian,943
2011,E09000021,Other household types: With dependent children,Buddhist,25
2011,E09000021,Other household types: With dependent children,Hindu,256
2011,E09000021,Other household types: With dependent children,Jewish,3
2011,E09000021,Other household types: With dependent children,Muslim,223
2011,E09000021,Other household types: With dependent children,Sikh,30
2011,E09000021,Other household types: With dependent children,Other religion,14
2011,E09000021,Other household types: With dependent children,No religion,336
2011,E09000021,Other household types: With dependent children,Religion not stated,94
2011,E09000021,Other household types: All full-time students,Christian,406
2011,E09000021,Other household types: All full-time students,Buddhist,32
2011,E09000021,Other household types: All full-time students,Hindu,63
2011,E09000021,Other household types: All full-time students,Jewish,4
2011,E09000021,Other household types: All full-time students,Muslim,122
2011,E09000021,Other household types: All full-time students,Sikh,23
2011,E09000021,Other household types: All full-time students,Other religion,10
2011,E09000021,Other household types: All full-time students,No religion,506
2011,E09000021,Other household types: All full-time students,Religion not stated,101
2011,E09000021,Other household types: All aged 65 and over,Christian,119
2011,E09000021,Other household types: All aged 65 and over,Buddhist,1
2011,E09000021,Other household types: All aged 65 and over,Hindu,4
2011,E09000021,Other household types: All aged 65 and over,Jewish,0
2011,E09000021,Other household types: All aged 65 and over,Muslim,3
2011,E09000021,Other household types: All aged 65 and over,Sikh,1
2011,E09000021,Other household types: All aged 65 and over,Other religion,2
2011,E09000021,Other household types: All aged 65 and over,No religion,14
2011,E09000021,Other household types: All aged 65 and over,Religion not stated,33
2011,E09000021,Other household types: Other,Christian,1932
2011,E09000021,Other household types: Other,Buddhist,68
2011,E09000021,Other household types: Other,Hindu,189
2011,E09000021,Other household types: Other,Jewish,9
2011,E09000021,Other household types: Other,Muslim,191
2011,E09000021,Other household types: Other,Sikh,29
2011,E09000021,Other household types: Other,Other religion,36
2011,E09000021,Other household types: Other,No religion,1341
2011,E09000021,Other household types: Other,Religion not stated,336
2011,E09000024,One person household: Aged 65 and over,Christian,5905
2011,E09000024,One person household: Aged 65 and over,Buddhist,37
2011,E09000024,One person household: Aged 65 and over,Hindu,104
2011,E09000024,One person household: Aged 65 and over,Jewish,55
2011,E09000024,One person household: Aged 65 and over,Muslim,121
2011,E09000024,One person household: Aged 65 and over,Sikh,7
2011,E09000024,One person household: Aged 65 and over,Other religion,31
2011,E09000024,One person household: Aged 65 and over,No religion,754
2011,E09000024,One person household: Aged 65 and over,Religion not stated,681
2011,E09000024,One person household: Other,Christian,7662
2011,E09000024,One person household: Other,Buddhist,164
2011,E09000024,One person household: Other,Hindu,336
2011,E09000024,One person household: Other,Jewish,63
2011,E09000024,One person household: Other,Muslim,659
2011,E09000024,One person household: Other,Sikh,29
2011,E09000024,One person household: Other,Other religion,109
2011,E09000024,One person household: Other,No religion,4211
2011,E09000024,One person household: Other,Religion not stated,1366
2011,E09000024,One family only: All aged 65 and over,Christian,2716
2011,E09000024,One family only: All aged 65 and over,Buddhist,13
2011,E09000024,One family only: All aged 65 and over,Hindu,108
2011,E09000024,One family only: All aged 65 and over,Jewish,47
2011,E09000024,One family only: All aged 65 and over,Muslim,98
2011,E09000024,One family only: All aged 65 and over,Sikh,7
2011,E09000024,One family only: All aged 65 and over,Other religion,13
2011,E09000024,One family only: All aged 65 and over,No religion,371
2011,E09000024,One family only: All aged 65 and over,Religion not stated,253
2011,E09000024,One family only: Married or same-sex civil partnership couple: No children,Christian,4728
2011,E09000024,One family only: Married or same-sex civil partnership couple: No children,Buddhist,99
2011,E09000024,One family only: Married or same-sex civil partnership couple: No children,Hindu,403
2011,E09000024,One family only: Married or same-sex civil partnership couple: No children,Jewish,39
2011,E09000024,One family only: Married or same-sex civil partnership couple: No children,Muslim,327
2011,E09000024,One family only: Married or same-sex civil partnership couple: No children,Sikh,21
2011,E09000024,One family only: Married or same-sex civil partnership couple: No children,Other religion,42
2011,E09000024,One family only: Married or same-sex civil partnership couple: No children,No religion,1855
2011,E09000024,One family only: Married or same-sex civil partnership couple: No children,Religion not stated,576
2011,E09000024,One family only: Married or same-sex civil partnership couple: Dependent children,Christian,7774
2011,E09000024,One family only: Married or same-sex civil partnership couple: Dependent children,Buddhist,142
2011,E09000024,One family only: Married or same-sex civil partnership couple: Dependent children,Hindu,1202
2011,E09000024,One family only: Married or same-sex civil partnership couple: Dependent children,Jewish,72
2011,E09000024,One family only: Married or same-sex civil partnership couple: Dependent children,Muslim,1521
2011,E09000024,One family only: Married or same-sex civil partnership couple: Dependent children,Sikh,34
2011,E09000024,One family only: Married or same-sex civil partnership couple: Dependent children,Other religion,57
2011,E09000024,One family only: Married or same-sex civil partnership couple: Dependent children,No religion,2610
2011,E09000024,One family only: Married or same-sex civil partnership couple: Dependent children,Religion not stated,706
2011,E09000024,One family only: Married or same-sex civil partnership couple: All children non-dependent,Christian,2506
2011,E09000024,One family only: Married or same-sex civil partnership couple: All children non-dependent,Buddhist,38
2011,E09000024,One family only: Married or same-sex civil partnership couple: All children non-dependent,Hindu,327
2011,E09000024,One family only: Married or same-sex civil partnership couple: All children non-dependent,Jewish,15
2011,E09000024,One family only: Married or same-sex civil partnership couple: All children non-dependent,Muslim,329
2011,E09000024,One family only: Married or same-sex civil partnership couple: All children non-dependent,Sikh,18
2011,E09000024,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other religion,12
2011,E09000024,One family only: Married or same-sex civil partnership couple: All children non-dependent,No religion,589
2011,E09000024,One family only: Married or same-sex civil partnership couple: All children non-dependent,Religion not stated,246
2011,E09000024,One family only: Cohabiting couple: No children,Christian,2314
2011,E09000024,One family only: Cohabiting couple: No children,Buddhist,24
2011,E09000024,One family only: Cohabiting couple: No children,Hindu,45
2011,E09000024,One family only: Cohabiting couple: No children,Jewish,15
2011,E09000024,One family only: Cohabiting couple: No children,Muslim,53
2011,E09000024,One family only: Cohabiting couple: No children,Sikh,13
2011,E09000024,One family only: Cohabiting couple: No children,Other religion,26
2011,E09000024,One family only: Cohabiting couple: No children,No religion,1947
2011,E09000024,One family only: Cohabiting couple: No children,Religion not stated,364
2011,E09000024,One family only: Cohabiting couple: Dependent children,Christian,1176
2011,E09000024,One family only: Cohabiting couple: Dependent children,Buddhist,11
2011,E09000024,One family only: Cohabiting couple: Dependent children,Hindu,35
2011,E09000024,One family only: Cohabiting couple: Dependent children,Jewish,5
2011,E09000024,One family only: Cohabiting couple: Dependent children,Muslim,65
2011,E09000024,One family only: Cohabiting couple: Dependent children,Sikh,0
2011,E09000024,One family only: Cohabiting couple: Dependent children,Other religion,10
2011,E09000024,One family only: Cohabiting couple: Dependent children,No religion,751
2011,E09000024,One family only: Cohabiting couple: Dependent children,Religion not stated,146
2011,E09000024,One family only: Cohabiting couple: All children non-dependent,Christian,171
2011,E09000024,One family only: Cohabiting couple: All children non-dependent,Buddhist,3
2011,E09000024,One family only: Cohabiting couple: All children non-dependent,Hindu,4
2011,E09000024,One family only: Cohabiting couple: All children non-dependent,Jewish,0
2011,E09000024,One family only: Cohabiting couple: All children non-dependent,Muslim,2
2011,E09000024,One family only: Cohabiting couple: All children non-dependent,Sikh,0
2011,E09000024,One family only: Cohabiting couple: All children non-dependent,Other religion,2
2011,E09000024,One family only: Cohabiting couple: All children non-dependent,No religion,77
2011,E09000024,One family only: Cohabiting couple: All children non-dependent,Religion not stated,28
2011,E09000024,One family only: Lone parent: Dependent children,Christian,3044
2011,E09000024,One family only: Lone parent: Dependent children,Buddhist,30
2011,E09000024,One family only: Lone parent: Dependent children,Hindu,116
2011,E09000024,One family only: Lone parent: Dependent children,Jewish,12
2011,E09000024,One family only: Lone parent: Dependent children,Muslim,333
2011,E09000024,One family only: Lone parent: Dependent children,Sikh,7
2011,E09000024,One family only: Lone parent: Dependent children,Other religion,38
2011,E09000024,One family only: Lone parent: Dependent children,No religion,1230
2011,E09000024,One family only: Lone parent: Dependent children,Religion not stated,283
2011,E09000024,One family only: Lone parent: All children non-dependent,Christian,2057
2011,E09000024,One family only: Lone parent: All children non-dependent,Buddhist,22
2011,E09000024,One family only: Lone parent: All children non-dependent,Hindu,112
2011,E09000024,One family only: Lone parent: All children non-dependent,Jewish,8
2011,E09000024,One family only: Lone parent: All children non-dependent,Muslim,184
2011,E09000024,One family only: Lone parent: All children non-dependent,Sikh,5
2011,E09000024,One family only: Lone parent: All children non-dependent,Other religion,11
2011,E09000024,One family only: Lone parent: All children non-dependent,No religion,420
2011,E09000024,One family only: Lone parent: All children non-dependent,Religion not stated,210
2011,E09000024,Other household types: With dependent children,Christian,1900
2011,E09000024,Other household types: With dependent children,Buddhist,47
2011,E09000024,Other household types: With dependent children,Hindu,481
2011,E09000024,Other household types: With dependent children,Jewish,3
2011,E09000024,Other household types: With dependent children,Muslim,488
2011,E09000024,Other household types: With dependent children,Sikh,16
2011,E09000024,Other household types: With dependent children,Other religion,8
2011,E09000024,Other household types: With dependent children,No religion,398
2011,E09000024,Other household types: With dependent children,Religion not stated,137
2011,E09000024,Other household types: All full-time students,Christian,79
2011,E09000024,Other household types: All full-time students,Buddhist,7
2011,E09000024,Other household types: All full-time students,Hindu,31
2011,E09000024,Other household types: All full-time students,Jewish,2
2011,E09000024,Other household types: All full-time students,Muslim,69
2011,E09000024,Other household types: All full-time students,Sikh,0
