date,geography_code,c_hlqpuk11_name,dpcfamuk11_dpcefamuk11_name,c_sex_name,c_hours_name,obs_value
2011,E41000318,Level 2 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,366
2011,E41000318,Level 2 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,56
2011,E41000318,Level 2 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,564
2011,E41000318,Level 2 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,448
2011,E41000318,Level 2 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,245
2011,E41000318,Level 2 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,44
2011,E41000318,Level 2 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,198
2011,E41000318,Level 2 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,230
2011,E41000318,Level 2 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,289
2011,E41000318,Apprenticeship,One dependent child in family,Males,Part-time: 30 hours or less worked,9
2011,E41000318,Apprenticeship,One dependent child in family,Males,Full-time: 31 or more hours worked,123
2011,E41000318,Apprenticeship,One dependent child in family,Females,Part-time: 30 hours or less worked,13
2011,E41000318,Apprenticeship,One dependent child in family,Females,Full-time: 31 or more hours worked,13
2011,E41000318,Apprenticeship,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,12
2011,E41000318,Apprenticeship,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,137
2011,E41000318,Apprenticeship,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,20
2011,E41000318,Apprenticeship,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,8
2011,E41000318,Apprenticeship,All children in family non-dependent,Males,Part-time: 30 hours or less worked,19
2011,E41000318,Apprenticeship,All children in family non-dependent,Males,Full-time: 31 or more hours worked,146
2011,E41000318,Apprenticeship,All children in family non-dependent,Females,Part-time: 30 hours or less worked,15
2011,E41000318,Apprenticeship,All children in family non-dependent,Females,Full-time: 31 or more hours worked,14
2011,E41000318,Level 3 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,49
2011,E41000318,Level 3 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,558
2011,E41000318,Level 3 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,372
2011,E41000318,Level 3 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,351
2011,E41000318,Level 3 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,59
2011,E41000318,Level 3 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,748
2011,E41000318,Level 3 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,509
2011,E41000318,Level 3 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,285
2011,E41000318,Level 3 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,29
2011,E41000318,Level 3 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,247
2011,E41000318,Level 3 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,150
2011,E41000318,Level 3 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,226
2011,E41000318,Level 4 qualifications and above,One dependent child in family,Males,Part-time: 30 hours or less worked,300
2011,E41000318,Level 4 qualifications and above,One dependent child in family,Males,Full-time: 31 or more hours worked,4611
2011,E41000318,Level 4 qualifications and above,One dependent child in family,Females,Part-time: 30 hours or less worked,1791
2011,E41000318,Level 4 qualifications and above,One dependent child in family,Females,Full-time: 31 or more hours worked,3067
2011,E41000318,Level 4 qualifications and above,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,375
2011,E41000318,Level 4 qualifications and above,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,7670
2011,E41000318,Level 4 qualifications and above,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,3115
2011,E41000318,Level 4 qualifications and above,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,2764
2011,E41000318,Level 4 qualifications and above,All children in family non-dependent,Males,Part-time: 30 hours or less worked,311
2011,E41000318,Level 4 qualifications and above,All children in family non-dependent,Males,Full-time: 31 or more hours worked,1235
2011,E41000318,Level 4 qualifications and above,All children in family non-dependent,Females,Part-time: 30 hours or less worked,678
2011,E41000318,Level 4 qualifications and above,All children in family non-dependent,Females,Full-time: 31 or more hours worked,961
2011,E41000318,Other qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,58
2011,E41000318,Other qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,371
2011,E41000318,Other qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,194
2011,E41000318,Other qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,205
2011,E41000318,Other qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,90
2011,E41000318,Other qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,521
2011,E41000318,Other qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,235
2011,E41000318,Other qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,166
2011,E41000318,Other qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,38
2011,E41000318,Other qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,171
2011,E41000318,Other qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,101
2011,E41000318,Other qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,127
2011,E41000319,No qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,204
2011,E41000319,No qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,484
2011,E41000319,No qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,554
2011,E41000319,No qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,317
2011,E41000319,No qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,305
2011,E41000319,No qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,416
2011,E41000319,No qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,420
2011,E41000319,No qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,200
2011,E41000319,No qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,116
2011,E41000319,No qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,585
2011,E41000319,No qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,443
2011,E41000319,No qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,432
2011,E41000319,Level 1 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,123
2011,E41000319,Level 1 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,532
2011,E41000319,Level 1 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,638
2011,E41000319,Level 1 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,588
2011,E41000319,Level 1 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,188
2011,E41000319,Level 1 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,594
2011,E41000319,Level 1 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,655
2011,E41000319,Level 1 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,398
2011,E41000319,Level 1 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,40
2011,E41000319,Level 1 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,250
2011,E41000319,Level 1 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,250
2011,E41000319,Level 1 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,442
2011,E41000319,Level 2 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,104
2011,E41000319,Level 2 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,528
2011,E41000319,Level 2 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,638
2011,E41000319,Level 2 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,678
2011,E41000319,Level 2 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,147
2011,E41000319,Level 2 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,641
2011,E41000319,Level 2 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,703
2011,E41000319,Level 2 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,476
2011,E41000319,Level 2 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,37
2011,E41000319,Level 2 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,273
2011,E41000319,Level 2 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,215
2011,E41000319,Level 2 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,434
2011,E41000319,Apprenticeship,One dependent child in family,Males,Part-time: 30 hours or less worked,21
2011,E41000319,Apprenticeship,One dependent child in family,Males,Full-time: 31 or more hours worked,85
2011,E41000319,Apprenticeship,One dependent child in family,Females,Part-time: 30 hours or less worked,19
2011,E41000319,Apprenticeship,One dependent child in family,Females,Full-time: 31 or more hours worked,23
2011,E41000319,Apprenticeship,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,15
2011,E41000319,Apprenticeship,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,77
2011,E41000319,Apprenticeship,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,32
2011,E41000319,Apprenticeship,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,9
2011,E41000319,Apprenticeship,All children in family non-dependent,Males,Part-time: 30 hours or less worked,15
2011,E41000319,Apprenticeship,All children in family non-dependent,Males,Full-time: 31 or more hours worked,112
2011,E41000319,Apprenticeship,All children in family non-dependent,Females,Part-time: 30 hours or less worked,7
2011,E41000319,Apprenticeship,All children in family non-dependent,Females,Full-time: 31 or more hours worked,11
2011,E41000319,Level 3 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,84
2011,E41000319,Level 3 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,457
2011,E41000319,Level 3 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,498
2011,E41000319,Level 3 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,615
2011,E41000319,Level 3 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,104
2011,E41000319,Level 3 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,510
2011,E41000319,Level 3 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,506
2011,E41000319,Level 3 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,473
2011,E41000319,Level 3 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,38
2011,E41000319,Level 3 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,177
2011,E41000319,Level 3 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,122
2011,E41000319,Level 3 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,289
2011,E41000319,Level 4 qualifications and above,One dependent child in family,Males,Part-time: 30 hours or less worked,475
2011,E41000319,Level 4 qualifications and above,One dependent child in family,Males,Full-time: 31 or more hours worked,3632
2011,E41000319,Level 4 qualifications and above,One dependent child in family,Females,Part-time: 30 hours or less worked,1629
2011,E41000319,Level 4 qualifications and above,One dependent child in family,Females,Full-time: 31 or more hours worked,3488
2011,E41000319,Level 4 qualifications and above,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,576
2011,E41000319,Level 4 qualifications and above,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,3897
2011,E41000319,Level 4 qualifications and above,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,1993
2011,E41000319,Level 4 qualifications and above,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,2578
2011,E41000319,Level 4 qualifications and above,All children in family non-dependent,Males,Part-time: 30 hours or less worked,173
2011,E41000319,Level 4 qualifications and above,All children in family non-dependent,Males,Full-time: 31 or more hours worked,789
2011,E41000319,Level 4 qualifications and above,All children in family non-dependent,Females,Part-time: 30 hours or less worked,346
2011,E41000319,Level 4 qualifications and above,All children in family non-dependent,Females,Full-time: 31 or more hours worked,1072
2011,E41000319,Other qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,234
2011,E41000319,Other qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,722
2011,E41000319,Other qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,516
2011,E41000319,Other qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,520
2011,E41000319,Other qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,319
2011,E41000319,Other qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,762
2011,E41000319,Other qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,491
2011,E41000319,Other qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,306
2011,E41000319,Other qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,79
2011,E41000319,Other qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,292
2011,E41000319,Other qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,168
2011,E41000319,Other qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,283
2011,E41000320,No qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,89
2011,E41000320,No qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,527
2011,E41000320,No qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,327
2011,E41000320,No qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,185
2011,E41000320,No qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,140
2011,E41000320,No qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,537
2011,E41000320,No qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,280
2011,E41000320,No qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,79
2011,E41000320,No qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,123
2011,E41000320,No qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,648
2011,E41000320,No qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,458
2011,E41000320,No qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,351
2011,E41000320,Level 1 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,113
2011,E41000320,Level 1 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,1022
2011,E41000320,Level 1 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,710
2011,E41000320,Level 1 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,626
2011,E41000320,Level 1 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,166
2011,E41000320,Level 1 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,1360
2011,E41000320,Level 1 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,993
2011,E41000320,Level 1 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,380
2011,E41000320,Level 1 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,74
2011,E41000320,Level 1 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,609
2011,E41000320,Level 1 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,499
2011,E41000320,Level 1 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,580
2011,E41000320,Level 2 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,97
2011,E41000320,Level 2 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,982
2011,E41000320,Level 2 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,783
2011,E41000320,Level 2 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,763
2011,E41000320,Level 2 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,121
2011,E41000320,Level 2 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,1300
2011,E41000320,Level 2 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,1119
2011,E41000320,Level 2 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,493
2011,E41000320,Level 2 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,58
2011,E41000320,Level 2 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,535
2011,E41000320,Level 2 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,426
2011,E41000320,Level 2 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,576
2011,E41000320,Apprenticeship,One dependent child in family,Males,Part-time: 30 hours or less worked,27
2011,E41000320,Apprenticeship,One dependent child in family,Males,Full-time: 31 or more hours worked,263
2011,E41000320,Apprenticeship,One dependent child in family,Females,Part-time: 30 hours or less worked,48
2011,E41000320,Apprenticeship,One dependent child in family,Females,Full-time: 31 or more hours worked,27
2011,E41000320,Apprenticeship,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,24
2011,E41000320,Apprenticeship,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,370
2011,E41000320,Apprenticeship,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,38
2011,E41000320,Apprenticeship,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,22
2011,E41000320,Apprenticeship,All children in family non-dependent,Males,Part-time: 30 hours or less worked,31
2011,E41000320,Apprenticeship,All children in family non-dependent,Males,Full-time: 31 or more hours worked,345
2011,E41000320,Apprenticeship,All children in family non-dependent,Females,Part-time: 30 hours or less worked,27
2011,E41000320,Apprenticeship,All children in family non-dependent,Females,Full-time: 31 or more hours worked,24
2011,E41000320,Level 3 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,67
2011,E41000320,Level 3 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,900
2011,E41000320,Level 3 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,555
2011,E41000320,Level 3 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,605
2011,E41000320,Level 3 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,106
2011,E41000320,Level 3 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,1172
2011,E41000320,Level 3 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,904
2011,E41000320,Level 3 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,461
2011,E41000320,Level 3 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,52
2011,E41000320,Level 3 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,453
2011,E41000320,Level 3 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,223
2011,E41000320,Level 3 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,375
2011,E41000320,Level 4 qualifications and above,One dependent child in family,Males,Part-time: 30 hours or less worked,229
2011,E41000320,Level 4 qualifications and above,One dependent child in family,Males,Full-time: 31 or more hours worked,2632
2011,E41000320,Level 4 qualifications and above,One dependent child in family,Females,Part-time: 30 hours or less worked,1154
2011,E41000320,Level 4 qualifications and above,One dependent child in family,Females,Full-time: 31 or more hours worked,2127
2011,E41000320,Level 4 qualifications and above,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,303
2011,E41000320,Level 4 qualifications and above,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,3863
2011,E41000320,Level 4 qualifications and above,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,1939
2011,E41000320,Level 4 qualifications and above,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,1839
2011,E41000320,Level 4 qualifications and above,All children in family non-dependent,Males,Part-time: 30 hours or less worked,173
2011,E41000320,Level 4 qualifications and above,All children in family non-dependent,Males,Full-time: 31 or more hours worked,1118
2011,E41000320,Level 4 qualifications and above,All children in family non-dependent,Females,Part-time: 30 hours or less worked,482
2011,E41000320,Level 4 qualifications and above,All children in family non-dependent,Females,Full-time: 31 or more hours worked,922
2011,E41000320,Other qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,91
2011,E41000320,Other qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,570
2011,E41000320,Other qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,289
2011,E41000320,Other qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,246
2011,E41000320,Other qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,183
2011,E41000320,Other qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,609
2011,E41000320,Other qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,267
2011,E41000320,Other qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,149
2011,E41000320,Other qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,39
2011,E41000320,Other qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,304
2011,E41000320,Other qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,116
2011,E41000320,Other qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,159
2011,E41000321,No qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,350
2011,E41000321,No qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,263
2011,E41000321,No qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,327
2011,E41000321,No qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,123
2011,E41000321,No qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,1721
2011,E41000321,No qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,422
2011,E41000321,No qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,313
2011,E41000321,No qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,89
2011,E41000321,No qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,144
2011,E41000321,No qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,358
2011,E41000321,No qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,279
2011,E41000321,No qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,227
2011,E41000321,Level 1 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,170
2011,E41000321,Level 1 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,284
2011,E41000321,Level 1 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,340
2011,E41000321,Level 1 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,238
2011,E41000321,Level 1 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,638
2011,E41000321,Level 1 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,446
2011,E41000321,Level 1 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,425
2011,E41000321,Level 1 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,146
2011,E41000321,Level 1 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,21
2011,E41000321,Level 1 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,139
2011,E41000321,Level 1 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,118
2011,E41000321,Level 1 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,220
2011,E41000321,Level 2 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,98
2011,E41000321,Level 2 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,288
2011,E41000321,Level 2 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,345
2011,E41000321,Level 2 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,245
2011,E41000321,Level 2 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,301
2011,E41000321,Level 2 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,339
2011,E41000321,Level 2 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,467
2011,E41000321,Level 2 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,163
2011,E41000321,Level 2 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,12
2011,E41000321,Level 2 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,103
2011,E41000321,Level 2 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,83
2011,E41000321,Level 2 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,183
2011,E41000321,Apprenticeship,One dependent child in family,Males,Part-time: 30 hours or less worked,7
2011,E41000321,Apprenticeship,One dependent child in family,Males,Full-time: 31 or more hours worked,30
2011,E41000321,Apprenticeship,One dependent child in family,Females,Part-time: 30 hours or less worked,20
2011,E41000321,Apprenticeship,One dependent child in family,Females,Full-time: 31 or more hours worked,16
2011,E41000321,Apprenticeship,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,5
2011,E41000321,Apprenticeship,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,31
2011,E41000321,Apprenticeship,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,8
2011,E41000321,Apprenticeship,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,6
2011,E41000321,Apprenticeship,All children in family non-dependent,Males,Part-time: 30 hours or less worked,6
2011,E41000321,Apprenticeship,All children in family non-dependent,Males,Full-time: 31 or more hours worked,43
2011,E41000321,Apprenticeship,All children in family non-dependent,Females,Part-time: 30 hours or less worked,5
2011,E41000321,Apprenticeship,All children in family non-dependent,Females,Full-time: 31 or more hours worked,4
2011,E41000321,Level 3 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,75
2011,E41000321,Level 3 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,227
2011,E41000321,Level 3 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,242
2011,E41000321,Level 3 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,285
2011,E41000321,Level 3 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,152
2011,E41000321,Level 3 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,312
2011,E41000321,Level 3 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,431
2011,E41000321,Level 3 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,185
2011,E41000321,Level 3 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,10
2011,E41000321,Level 3 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,82
2011,E41000321,Level 3 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,38
2011,E41000321,Level 3 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,122
2011,E41000321,Level 4 qualifications and above,One dependent child in family,Males,Part-time: 30 hours or less worked,323
2011,E41000321,Level 4 qualifications and above,One dependent child in family,Males,Full-time: 31 or more hours worked,2184
2011,E41000321,Level 4 qualifications and above,One dependent child in family,Females,Part-time: 30 hours or less worked,704
2011,E41000321,Level 4 qualifications and above,One dependent child in family,Females,Full-time: 31 or more hours worked,1763
2011,E41000321,Level 4 qualifications and above,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,519
2011,E41000321,Level 4 qualifications and above,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,1594
2011,E41000321,Level 4 qualifications and above,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,695
2011,E41000321,Level 4 qualifications and above,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,812
2011,E41000321,Level 4 qualifications and above,All children in family non-dependent,Males,Part-time: 30 hours or less worked,48
2011,E41000321,Level 4 qualifications and above,All children in family non-dependent,Males,Full-time: 31 or more hours worked,287
2011,E41000321,Level 4 qualifications and above,All children in family non-dependent,Females,Part-time: 30 hours or less worked,127
2011,E41000321,Level 4 qualifications and above,All children in family non-dependent,Females,Full-time: 31 or more hours worked,375
